timestep;aFRR_neg_energy_EUR_MWh
22395600;-1388
22396500;-1394.18
22397400;-1330.29
22398300;-1332.34
22399200;-1359.77
22400100;-1359.2
22401000;-1360.16
22401900;-1360.79
22402800;-1517.82
22403700;-1521.2
22404600;-1601.41
22405500;-1514.11
22406400;-1496.03
22407300;-1497.26
22408200;-1499.17
22409100;-1490.9
22410000;-1486.54
22410900;-1487.72
22411800;-1488.9
22412700;-1485.12
22413600;-1485.63
22414500;-1485.58
22415400;-1486.58
22416300;-1482.33
22417200;-1147.99
22418100;-1088.51
22419000;-1137.47
22419900;-1089.8
22420800;-1086.81
22421700;-1177.52
22422600;-1143.07
22423500;-1089.25
22424400;-1086.32
22425300;-1086.71
22426200;-1084.69
22427100;-1196.55
22428000;-1113.99
22428900;-1110.42
22429800;-1109.51
22430700;-1107.38
22431600;-973.4
22432500;-1029.37
22433400;-1034.47
22434300;-1033.45
22435200;-1040.59
22436100;-1014.28
22437000;-1006.42
22437900;-1008.1
22438800;-1018.37
22439700;-1021.55
22440600;-1020.38
22441500;-1046.55
22442400;-1049.07
22443300;-1055.36
22444200;-1056.59
22445100;-1055.36
22446000;-1491.96
22446900;-1563.21
22447800;-1564.78
22448700;-1562.02
22449600;-1584.95
22450500;-1588.12
22451400;-1602.67
22452300;-1602.66
22453200;-1597.46
22454100;-1598.57
22455000;-1600.6
22455900;-1559.26
22456800;-1628.56
22457700;-1600.83
22458600;-1600.95
22459500;-1594.09
22460400;-1222.03
22461300;-1014.09
22462200;-1014.4
22463100;-1010.6
22464000;-1012.09
22464900;-1010.18
22465800;-1010.51
22466700;-1012.29
22467600;-1012.26
22468500;-1008.74
22469400;-1010.63
22470300;-1009.94
22471200;-1008.59
22472100;-1011.15
22473000;-1010.57
22473900;-1009.34
22474800;-1097.17
22475700;-1118.13
22476600;-1114.44
22477500;-1115.12
22478400;-1115.86
22479300;-1122.05
22480200;-1121.89
22481100;-1122.22
22482000;-1127.79
22482900;-1137.24
22483800;-1095.4
22484700;-1067.13
22485600;-1089.05
22486500;-1061.16
22487400;-1046.89
22488300;-1048.15
22489200;-1232.98
22490100;-1237.93
22491000;-1230.69
22491900;-1221.33
22492800;-1212.68
22493700;-1216.74
22494600;-1214.2
22495500;-1211.62
22496400;-1208.02
22497300;-1208.85
22498200;-1212.17
22499100;-1242.26
22500000;-1266.78
22500900;-1270.37
22501800;-1274.98
22502700;-1273.21
22503600;-1706.74
22504500;-1726.13
22505400;-1770.57
22506300;-1772.49
22507200;-1709.52
22508100;-1732.79
22509000;-1803.68
22509900;-1773.01
22510800;-1770.46
22511700;-1875.99
22512600;-1884.47
22513500;-1783.96
22514400;-1787.22
22515300;-1783.54
22516200;-1729.5
22517100;-1727.56
22518000;-1771.4
22518900;-1895.75
22519800;-1893.06
22520700;-1892.05
22521600;-1846.44
22522500;-1768.63
22523400;-1776.49
22524300;-1691.18
22525200;-1662.63
22526100;-1817.89
22527000;-1871.32
22527900;-1855.31
22528800;-1826.11
22529700;-1864.89
22530600;-1861.37
22531500;-1856.55
22532400;-1774.05
22533300;-1696.68
22534200;-1740.71
22535100;-1711.53
22536000;-1715.97
22536900;-1742.75
22537800;-1743.44
22538700;-1742.55
22539600;-1744.33
22540500;-1746.94
22541400;-1746.77
22542300;-1718.89
22543200;-1582.3
22544100;-1526.44
22545000;-1558.88
22545900;-1544.55
22546800;-1167.7
22547700;-989.94
22548600;-995.41
22549500;-992.14
22550400;-994.39
22551300;-993.37
22552200;-994.29
22553100;-995.04
22554000;-988.35
22554900;-990.88
22555800;-990.82
22556700;-988.76
22557600;-987.21
22558500;-990.99
22559400;-990.88
22560300;-990.84
22561200;-1239.04
22562100;-1279.34
22563000;-1283.94
22563900;-1283.35
22564800;-1286.59
22565700;-1295.4
22566600;-1296.75
22567500;-1244.06
22568400;-1288.29
22569300;-1315.7
22570200;-1326.22
22571100;-1358.02
22572000;-1378.88
22572900;-1376.72
22573800;-1379.69
22574700;-1382.53
22575600;-1362.43
22576500;-1316.56
22577400;-1317.04
22578300;-1284.66
22579200;-1310.78
22580100;-1322.29
22581000;-1329.99
22581900;-1350.07
22582800;-1352.05
22583700;-1350.84
22584600;-1356.78
22585500;-1375.38
22586400;-1394.32
22587300;-1420.71
22588200;-1443.74
22589100;-1499.24
22590000;-1681.66
22590900;-1702.21
22591800;-1733.04
22592700;-1803.97
22593600;-1794.97
22594500;-1811.09
22595400;-1815.39
22596300;-1722.08
22597200;-1704.83
22598100;-1704.47
22599000;-1703.87
22599900;-1744.22
22600800;-1833.46
22601700;-1731.7
22602600;-1708.25
22603500;-1707.5
22604400;-1756.46
22605300;-1793.09
22606200;-1710.07
22607100;-1679.62
22608000;-1684.68
22608900;-1645.93
22609800;-1666.81
22610700;-1602.87
22611600;-1662.67
22612500;-1688.24
22613400;-1605.59
22614300;-1676.35
22615200;-1609.72
22616100;-1549.91
22617000;-1531.15
22617900;-1629.92
22618800;-1625.82
22619700;-1476.62
22620600;-1528.47
22621500;-1594.08
22622400;-1515.84
22623300;-1536.74
22624200;-1571.97
22625100;-1577.93
22626000;-1573.48
22626900;-1574.53
22627800;-1573.81
22628700;-1545.7
22629600;-1527.27
22630500;-1520.91
22631400;-1557.87
22632300;-1539.56
22633200;-1590.74
22634100;-1675.11
22635000;-1623.76
22635900;-1659.37
22636800;-1766.73
22637700;-1774.54
22638600;-1728.27
22639500;-1788.25
22640400;-1795.13
22641300;-1727.41
22642200;-1712.37
22643100;-1712.87
22644000;-1713.91
22644900;-1713.18
22645800;-1711.07
22646700;-1708.29
22647600;-1746.11
22648500;-1679.95
22649400;-1641.58
22650300;-1639.69
22651200;-1650.75
22652100;-1621.43
22653000;-1602.86
22653900;-1525.7
22654800;-1561.21
22655700;-1599.42
22656600;-1600.25
22657500;-1592.67
22658400;-1595.03
22659300;-1602.91
22660200;-1602.55
22661100;-1599.49
22662000;-1810.3
22662900;-1765.52
22663800;-1682.59
22664700;-1722.22
22665600;-1711.91
22666500;-1810.64
22667400;-1813.26
22668300;-1806.33
22669200;-1811.48
22670100;-1808.42
22671000;-1656.95
22671900;-1812.9
22672800;-1810.6
22673700;-1814.15
22674600;-1815.86
22675500;-1820.61
22676400;-1755.43
22677300;-1743.75
22678200;-1746.35
22679100;-1746.57
22680000;-1740.5
22680900;-1746.29
22681800;-1746.99
22682700;-1801.35
22683600;-1853.28
22684500;-1752.91
22685400;-1742.11
22686300;-1843.58
22687200;-1749.61
22688100;-1743.25
22689000;-1743.09
22689900;-1738.61
22690800;-1681.03
22691700;-1684.55
22692600;-1625.95
22693500;-1624.08
22694400;-1624.65
22695300;-1636.5
22696200;-1640.64
22697100;-1727.62
22698000;-1644.13
22698900;-1649.84
22699800;-1648.68
22700700;-1652.8
22701600;-1650.61
22702500;-1609.04
22703400;-1607.61
22704300;-1643.48
22705200;-1816.72
22706100;-1839.95
22707000;-1840.17
22707900;-1835.74
22708800;-1750.26
22709700;-1804.34
22710600;-1832.63
22711500;-1831.28
22712400;-1828.22
22713300;-1829.58
22714200;-1829.18
22715100;-1827.52
22716000;-1877.76
22716900;-1885.98
22717800;-1886.77
22718700;-1885.46
22719600;-1548.57
22720500;-1258.1
22721400;-1258.71
22722300;-1260.39
22723200;-1260.17
22724100;-1258.97
22725000;-1285.59
22725900;-1341.36
22726800;-1339.18
22727700;-1481.81
22728600;-1461.64
22729500;-1394.91
22730400;-1337.71
22731300;-1393.77
22732200;-1251.54
22733100;-1251.42
22734000;-1223.97
22734900;-1227.24
22735800;-1225.4
22736700;-1224.14
22737600;-1229.75
22738500;-1206.12
22739400;-1205.53
22740300;-1202.83
22741200;-1208.4
22742100;-1218.19
22743000;-1224.48
22743900;-1221.49
22744800;-1232.5
22745700;-1230.9
22746600;-1230.63
22747500;-1229.1
22748400;-1622.05
22749300;-1824.88
22750200;-1822.75
22751100;-1841.86
22752000;-1856.25
22752900;-1876.11
22753800;-1899.6
22754700;-1999.73
22755600;-1974.39
22756500;-1918.55
22757400;-2032.12
22758300;-2123.86
22759200;-1981.6
22760100;-2010.39
22761000;-2174.89
22761900;-2142.66
22762800;-1980.44
22763700;-1896.94
22764600;-1891.62
22765500;-1888.95
22766400;-1988.83
22767300;-2049.79
22768200;-2049.94
22769100;-2049.7
22770000;-1952.69
22770900;-1895.59
22771800;-1894.77
22772700;-1893.74
22773600;-1894.46
22774500;-1894.3
22775400;-1893.86
22776300;-1877.74
22777200;-1638.76
22778100;-1638.46
22779000;-1586.44
22779900;-1585.13
22780800;-1647.41
22781700;-1632.11
22782600;-1659.01
22783500;-1597.25
22784400;-1578.8
22785300;-1579.28
22786200;-1659.43
22787100;-1578.45
22788000;-1575.35
22788900;-1573.93
22789800;-1575.02
22790700;-1655.68
22791600;-1290.85
22792500;-1258.67
22793400;-1258.59
22794300;-1256.17
22795200;-1252.59
22796100;-1252.36
22797000;-1251.49
22797900;-1246.88
22798800;-1245.84
22799700;-1245.62
22800600;-1244.96
22801500;-1240.41
22802400;-1239.28
22803300;-1240.05
22804200;-1239.2
22805100;-1234.83
22806000;-1351.98
22806900;-1497.27
22807800;-1499.66
22808700;-1498.66
22809600;-1498.89
22810500;-1497.89
22811400;-1496.05
22812300;-1493.87
22813200;-1497.28
22814100;-1497.25
22815000;-1497.05
22815900;-1496.6
22816800;-1495.64
22817700;-1494.55
22818600;-1496.04
22819500;-1494.26
22820400;-1450.9
22821300;-1409.91
22822200;-1404.12
22823100;-1406.54
22824000;-1401.75
22824900;-1396.54
22825800;-1355.49
22826700;-1354.61
22827600;-1359.91
22828500;-1402.94
22829400;-1362.67
22830300;-1360.35
22831200;-1362.24
22832100;-1382.44
22833000;-1429.46
22833900;-1413.86
22834800;-1446.91
22835700;-1513.75
22836600;-1515.35
22837500;-1586.99
22838400;-1574.52
22839300;-1562.56
22840200;-1602.02
22841100;-1616.36
22842000;-1559.36
22842900;-1559.11
22843800;-1578.66
22844700;-1578.84
22845600;-1578.97
22846500;-1612.04
22847400;-1646.77
22848300;-1649.62
22849200;-1583.28
22850100;-1575.07
22851000;-1573.71
22851900;-1573.81
22852800;-1571.05
22853700;-1573.09
22854600;-1572.63
22855500;-1572.57
22856400;-1572.25
22857300;-1571.9
22858200;-1571.39
22859100;-1571.52
22860000;-1570.91
22860900;-1569.8
22861800;-1569.89
22862700;-1566.47
22863600;-1467.22
22864500;-1419.18
22865400;-1418.39
22866300;-1419.4
22867200;-1440.67
22868100;-1359.26
22869000;-1342.29
22869900;-1417.24
22870800;-1448.28
22871700;-1366.21
22872600;-1364.36
22873500;-1361.33
22874400;-1362.94
22875300;-1360.82
22876200;-1394.97
22877100;-1420.66
22878000;-1214.59
22878900;-1217.38
22879800;-1214.66
22880700;-1223.92
22881600;-1221.47
22882500;-1219.48
22883400;-1219.08
22884300;-1217.62
22885200;-1214
22886100;-1213.92
22887000;-1213.91
22887900;-1211.63
22888800;-1207.82
22889700;-1208.18
22890600;-1206.05
22891500;-1201.3
22892400;-1312.41
22893300;-1370.18
22894200;-1432.4
22895100;-1411.2
22896000;-1343.57
22896900;-1365.23
22897800;-1343.42
22898700;-1366.64
22899600;-1366.87
22900500;-1366.92
22901400;-1368.04
22902300;-1364.08
22903200;-1342.28
22904100;-1367.02
22905000;-1363
22905900;-1338.46
22906800;-1505.41
22907700;-1592.19
22908600;-1574.43
22909500;-1574.53
22910400;-1577.48
22911300;-1580.34
22912200;-1576.47
22913100;-1576.12
22914000;-1580.39
22914900;-1585.57
22915800;-1579.67
22916700;-1576.76
22917600;-1579.92
22918500;-1585.57
22919400;-1582.92
22920300;-1578.51
22921200;-1566.28
22922100;-1548.23
22923000;-1548.93
22923900;-1540.05
22924800;-1565.74
22925700;-1576.76
22926600;-1577.51
22927500;-1576.32
22928400;-1566.66
22929300;-1570.54
22930200;-1570.09
22931100;-1572.24
22932000;-1566.63
22932900;-1565.57
22933800;-1567.25
22934700;-1570.96
22935600;-1601.06
22936500;-1616.36
22937400;-1616.78
22938300;-1620.6
22939200;-1620.19
22940100;-1621.02
22941000;-1623.19
22941900;-1702.7
22942800;-1732.15
22943700;-1720.73
22944600;-1634.4
22945500;-1716.06
22946400;-1728.35
22947300;-1727
22948200;-1627.7
22949100;-1608.6
22950000;-1601.79
22950900;-1622.43
22951800;-1557.24
22952700;-1579.28
22953600;-1558.47
22954500;-1560.94
22955400;-1560.62
22956300;-1561.43
22957200;-1603.22
22958100;-1575.65
22959000;-1572.92
22959900;-1571.43
22960800;-1574.72
22961700;-1570.99
22962600;-1564.14
22963500;-1527.9
22964400;-1404.55
22965300;-1396.9
22966200;-1394.38
22967100;-1392.29
22968000;-1394.57
22968900;-1392.85
22969800;-1392.04
22970700;-1383.79
22971600;-1386.64
22972500;-1384.66
22973400;-1383.37
22974300;-1378.35
22975200;-1378.17
22976100;-1380.63
22977000;-1380.5
22977900;-1374.1
22978800;-1274.35
22979700;-1243.56
22980600;-1242.58
22981500;-1239.88
22982400;-1239.82
22983300;-1242.01
22984200;-1240.49
22985100;-1240.31
22986000;-1238.45
22986900;-1240.56
22987800;-1239.87
22988700;-1240.43
22989600;-1237.6
22990500;-1328.35
22991400;-1350.79
22992300;-1262.54
22993200;-1289.39
22994100;-1281.78
22995000;-1280.25
22995900;-1279.81
22996800;-1280.57
22997700;-1281.38
22998600;-1281.73
22999500;-1281.61
23000400;-1324.29
23001300;-1338.35
23002200;-1336.31
23003100;-1328.17
23004000;-1338.62
23004900;-1336.66
23005800;-1339.45
23006700;-1332.38
23007600;-1564.61
23008500;-1631.24
23009400;-1664.89
23010300;-1684.71
23011200;-1643.32
23012100;-1649.95
23013000;-1675.94
23013900;-1643.22
23014800;-1585.77
23015700;-1581.99
23016600;-1573.75
23017500;-1573.53
23018400;-1601.51
23019300;-1605.43
23020200;-1606.68
23021100;-1605.7
23022000;-1451.07
23022900;-1448.34
23023800;-1503.26
23024700;-1532.61
23025600;-1460.56
23026500;-1457.76
23027400;-1468.77
23028300;-1605.64
23029200;-1480.14
23030100;-1457.2
23031000;-1458.63
23031900;-1457.52
23032800;-1454.39
23033700;-1454.31
23034600;-1452.34
23035500;-1453.36
23036400;-1476.26
23037300;-1444.41
23038200;-1426.55
23039100;-1364.46
23040000;-1371.05
23040900;-1398.92
23041800;-1383.61
23042700;-1383.64
23043600;-1422.32
23044500;-1413.39
23045400;-1384.12
23046300;-1323.59
23047200;-1287.13
23048100;-1283.99
23049000;-1279.9
23049900;-1338
23050800;-1220.88
23051700;-1210.49
23052600;-1211.12
23053500;-1231.98
23054400;-1202.22
23055300;-1200.9
23056200;-1223.41
23057100;-1260.53
23058000;-1230
23058900;-1256.79
23059800;-1297.58
23060700;-1302.17
23061600;-1224.89
23062500;-1190.21
23063400;-1180.57
23064300;-1176.21
23065200;-1096.3
23066100;-1094.76
23067000;-1094
23067900;-1092.42
23068800;-1091.09
23069700;-1089.27
23070600;-1089.75
23071500;-1089.3
23072400;-1088.2
23073300;-1085.89
23074200;-1086.31
23075100;-1087.66
23076000;-1084.94
23076900;-1085.96
23077800;-1092.71
23078700;-1086.72
23079600;-1348.59
23080500;-1360.92
23081400;-1366.55
23082300;-1368.16
23083200;-1373.24
23084100;-1374.18
23085000;-1372.89
23085900;-1372.07
23086800;-1378.4
23087700;-1393.76
23088600;-1388.77
23089500;-1314.86
23090400;-1418.44
23091300;-1427.11
23092200;-1423.05
23093100;-1424.72
23094000;-1231.37
23094900;-1181.6
23095800;-1226.8
23096700;-1238.25
23097600;-1182.07
23098500;-1171.3
23099400;-1226.52
23100300;-1271.67
23101200;-1261.85
23102100;-1278.83
23103000;-1284.31
23103900;-1283.81
23104800;-1290.78
23105700;-1289.52
23106600;-1288.91
23107500;-1289.88
23108400;-1354.25
23109300;-1434.92
23110200;-1496.11
23111100;-1506.23
23112000;-1446.7
23112900;-1460.02
23113800;-1495.95
23114700;-1507.21
23115600;-1506.65
23116500;-1507.3
23117400;-1506.58
23118300;-1503.53
23119200;-1503.52
23120100;-1433.14
23121000;-1411.74
23121900;-1410.03
23122800;-989.39
23123700;-928.67
23124600;-933.98
23125500;-916.43
23126400;-873.69
23127300;-872.49
23128200;-867.36
23129100;-864.47
23130000;-892.56
23130900;-902.36
23131800;-890.18
23132700;-885.04
23133600;-881.39
23134500;-880.09
23135400;-875.97
23136300;-874.52
23137200;-1337.37
23138100;-1355.9
23139000;-1294.5
23139900;-1332.01
23140800;-1292.86
23141700;-1321.5
23142600;-1403.62
23143500;-1449.01
23144400;-1360.77
23145300;-1329.88
23146200;-1385.67
23147100;-1489.61
23148000;-1427.85
23148900;-1394.49
23149800;-1440.8
23150700;-1467.03
23151600;-1443.7
23152500;-1496.83
23153400;-1509.42
23154300;-1520.98
23155200;-1522.69
23156100;-1534.41
23157000;-1542.02
23157900;-1548.15
23158800;-1547.38
23159700;-1553.54
23160600;-1557.74
23161500;-1569.79
23162400;-1627.49
23163300;-1606.62
23164200;-1568.89
23165100;-1571.58
23166000;-1864.45
23166900;-2046.47
23167800;-2050.79
23168700;-2055.27
23169600;-2057.9
23170500;-2058.72
23171400;-2070.41
23172300;-2071.95
23173200;-1984.3
23174100;-1926.71
23175000;-1938.33
23175900;-1939.86
23176800;-1864.58
23177700;-1754.32
23178600;-1709.73
23179500;-1772.09
23180400;-1245.44
23181300;-1038.61
23182200;-1031.66
23183100;-979.09
23184000;-1012.12
23184900;-969.69
23185800;-962.27
23186700;-989.35
23187600;-1007.06
23188500;-1016.9
23189400;-1015.36
23190300;-1023.44
23191200;-1008.35
23192100;-1016.97
23193000;-1021.88
23193900;-1018.82
23194800;-1523.05
23195700;-1759.04
23196600;-1768.79
23197500;-1765.5
23198400;-1769.14
23199300;-1779.3
23200200;-1780.05
23201100;-1779.71
23202000;-1779.94
23202900;-1742.89
23203800;-1722.76
23204700;-1722.2
23205600;-1761.75
23206500;-1722.45
23207400;-1721.89
23208300;-4452.42
23209200;-1221.6
23210100;-1051.33
23211000;-981.37
23211900;-975.94
23212800;-1359.1
23213700;-1517.62
23214600;-1926.88
23215500;-985.29
23216400;-951.9
23217300;-949.85
23218200;-942.07
23219100;-937.17
23220000;-936.36
23220900;-935.77
23221800;-940.13
23222700;-957.37
23223600;-1373.15
23224500;-1396.42
23225400;-1814.79
23226300;-1814.13
23227200;-1831.44
23228100;-1830.85
23229000;-1828.7
23229900;-1815.42
23230800;-1834.84
23231700;-1838.18
23232600;-1840.6
23233500;-1837.9
23234400;-1511.98
23235300;-1472.6
23236200;-1487.75
23237100;-1542.95
23238000;-1214.89
23238900;-1075
23239800;-1075
23240700;-1125.75
23241600;-1081.26
23242500;-1077.89
23243400;-1077.87
23244300;-1129.61
23245200;-1080.63
23246100;-1076.71
23247000;-1119.32
23247900;-1143.96
23248800;-1088.03
23249700;-1089.78
23250600;-1084.01
23251500;-1090.26
23252400;-1493.54
23253300;-1539.19
23254200;-1544.15
23255100;-1550
23256000;-1505.81
23256900;-1500.34
23257800;-1473.45
23258700;-1476.71
23259600;-1482.86
23260500;-1485.73
23261400;-1484.45
23262300;-1494.4
23263200;-1426.05
23264100;-1428.05
23265000;-1425.61
23265900;-1438.34
23266800;-1484.52
23267700;-1544.66
23268600;-1617
23269500;-1558.54
23270400;-1612.13
23271300;-1626.86
23272200;-1629.84
23273100;-1556.31
23274000;-1548.71
23274900;-1592.68
23275800;-1628.68
23276700;-1627.05
23277600;-1641.47
23278500;-1652.28
23279400;-1682.48
23280300;-1718.03
23281200;-1801.53
23282100;-1797.62
23283000;-1808.79
23283900;-1909.32
23284800;-1910.41
23285700;-1914.59
23286600;-1920.39
23287500;-1927.74
23288400;-1924.91
23289300;-1914.42
23290200;-1919.48
23291100;-1917.41
23292000;-1918.98
23292900;-1918.09
23293800;-1901.2
23294700;-1908.46
23295600;-1596.19
23296500;-1687.55
23297400;-1558.01
23298300;-1398.36
23299200;-1340.58
23300100;-1369.24
23301000;-1335.16
23301900;-1351.55
23302800;-1326.05
23303700;-1372.63
23304600;-1331.73
23305500;-1384.77
23306400;-1331.56
23307300;-1334.63
23308200;-1338.84
23309100;-1330.91
23310000;-1458.86
23310900;-1456.91
23311800;-1452.36
23312700;-1527.08
23313600;-1463.61
23314500;-1466.09
23315400;-1581.69
23316300;-1642.06
23317200;-1610.45
23318100;-1631.26
23319000;-1648.46
23319900;-1647.78
23320800;-1638.31
23321700;-1637.58
23322600;-1653.25
23323500;-1654.85
23324400;-1437.96
23325300;-1230.04
23326200;-1243.86
23327100;-1243.93
23328000;-1240.28
23328900;-1240.5
23329800;-1241.29
23330700;-1241.37
23331600;-1232.21
23332500;-1232.89
23333400;-1233.59
23334300;-1235.01
23335200;-1237.94
23336100;-1236.66
23337000;-1237.33
23337900;-1242.91
23338800;-1339.81
23339700;-1363.41
23340600;-1361.46
23341500;-1364.51
23342400;-1364.35
23343300;-1364.44
23344200;-1364.11
23345100;-1369.13
23346000;-1404.93
23346900;-1403.81
23347800;-1380.02
23348700;-1323.29
23349600;-1300.65
23350500;-1234.63
23351400;-1201.83
23352300;-1258.19
23353200;-1109.77
23354100;-1146.93
23355000;-1160.04
23355900;-1157.76
23356800;-1198.23
23357700;-1220.64
23358600;-1240.55
23359500;-1279.09
23360400;-1355.16
23361300;-1492.94
23362200;-1394.81
23363100;-1378.78
23364000;-1366.06
23364900;-1332.17
23365800;-1348.04
23366700;-1336.16
23367600;-1170.94
23368500;-1118.53
23369400;-1107.07
23370300;-1106.92
23371200;-1106.51
23372100;-1113.14
23373000;-1104.02
23373900;-1103.15
23374800;-1103.64
23375700;-1104.35
23376600;-1102.7
23377500;-2129.65
23378400;-1103.02
23379300;-1104.02
23380200;-1098.08
23381100;-2156.07
23382000;-1713.85
23382900;-2249.16
23383800;-2092.8
23384700;-1508.4
23385600;-1516.85
23386500;-1473.76
23387400;-1524.15
23388300;-1489.08
23389200;-1488.16
23390100;-1548.31
23391000;-1577.07
23391900;-1617.54
23392800;-1643.51
23393700;-1769.11
23394600;-1817.15
23395500;-1755.41
23396400;-1616.67
23397300;-1550.77
23398200;-1575.38
23399100;-1573.11
23400000;-1496.89
23400900;-1503.86
23401800;-1528.71
23402700;-1529.57
23403600;-1537.49
23404500;-1555.19
23405400;-1549.9
23406300;-1546.37
23407200;-1572.82
23408100;-1596.81
23409000;-1595.73
23409900;-1593.63
23410800;-1424.86
23411700;-1352.21
23412600;-1356
23413500;-1351.49
23414400;-1343.11
23415300;-1340.88
23416200;-1343.61
23417100;-1346.8
23418000;-1350.5
23418900;-1343.24
23419800;-1340.99
23420700;-1338.12
23421600;-1341.82
23422500;-1345.48
23423400;-1346.61
23424300;-1343.1
23425200;-1430.42
23426100;-1428.59
23427000;-1429.17
23427900;-1426.5
23428800;-1429.16
23429700;-1428.85
23430600;-1430.29
23431500;-1502.85
23432400;-1534.26
23433300;-1429.35
23434200;-1428.99
23435100;-1516.06
23436000;-1434.75
23436900;-1353.62
23437800;-1346.15
23438700;-1301.16
23439600;-1216.7
23440500;-1279.56
23441400;-1178.06
23442300;-1131.93
23443200;-1098.95
23444100;-1097.56
23445000;-1110.16
23445900;-1114.52
23446800;-1097.82
23447700;-965.45
23448600;-892.38
23449500;-888.02
23450400;-883.59
23451300;-885.95
23452200;-885.35
23453100;-884.76
23454000;-995.99
23454900;-1067.19
23455800;-1083.45
23456700;-1083.86
23457600;-1084.14
23458500;-1134.1
23459400;-1178.7
23460300;-1180.13
23461200;-1099.18
23462100;-1091.16
23463000;-1090.65
23463900;-1169.93
23464800;-1098.39
23465700;-1090.7
23466600;-1090.17
23467500;-1125.34
23468400;-1033.65
23469300;-1022.59
23470200;-1023.66
23471100;-1108.75
23472000;-1030.51
23472900;-1032.07
23473800;-1039.52
23474700;-1039.17
23475600;-1071.46
23476500;-1082.56
23477400;-1124.05
23478300;-1123.1
23479200;-1123.81
23480100;-1126.23
23481000;-1125.2
23481900;-1126.98
23482800;-1080.93
23483700;-1038.49
23484600;-1038.64
23485500;-1033.88
23486400;-1028.93
23487300;-1028.16
23488200;-1030.47
23489100;-1026.66
23490000;-1021.8
23490900;-1021.91
23491800;-1021.61
23492700;-1017.68
23493600;-1015.39
23494500;-1014.08
23495400;-1014.15
23496300;-1008.29
23497200;-872.57
23498100;-856.43
23499000;-892.93
23499900;-846.4
23500800;-856.52
23501700;-857.28
23502600;-857.47
23503500;-857.75
23504400;-857.29
23505300;-853.05
23506200;-924.83
23507100;-848.24
23508000;-846.58
23508900;-844.61
23509800;-843.35
23510700;-841.62
23511600;-847.32
23512500;-760.56
23513400;-773.75
23514300;-864.54
23515200;-761.3
23516100;-761.93
23517000;-763.2
23517900;-762.88
23518800;-762.72
23519700;-761.65
23520600;-759.31
23521500;-760.18
23522400;-745.74
23523300;-739.67
23524200;-737.39
23525100;-735.98
23526000;-946.29
23526900;-991.48
23527800;-998.65
23528700;-990.67
23529600;-1029.05
23530500;-1030.49
23531400;-1033.79
23532300;-1029.07
23533200;-1110.65
23534100;-1135.53
23535000;-1144.43
23535900;-1149.17
23536800;-1103.59
23537700;-1090.22
23538600;-1132.49
23539500;-1149.19
23540400;-1071.06
23541300;-1041.66
23542200;-1039.93
23543100;-1036.95
23544000;-1037.66
23544900;-1059.29
23545800;-1056.33
23546700;-1048.47
23547600;-1105.84
23548500;-1104.19
23549400;-1055.04
23550300;-1128.07
23551200;-1147.05
23552100;-1054.92
23553000;-1035.75
23553900;-1017.88
23554800;-1264.71
23555700;-1051.09
23556600;-1010.64
23557500;-1002.37
23558400;-1009.18
23559300;-1010.69
23560200;-1014.24
23561100;-1011.28
23562000;-1023.36
23562900;-1036.72
23563800;-1038.95
23564700;-1026.81
23565600;-1032.21
23566500;-1045.46
23567400;-1046.67
23568300;-1040.93
23569200;-957.67
23570100;-945.6
23571000;-941.64
23571900;-935.97
23572800;-979.72
23573700;-979.77
23574600;-977.98
23575500;-975.36
23576400;-985.22
23577300;-988.41
23578200;-987.74
23579100;-991.17
23580000;-1001.72
23580900;-1008.03
23581800;-1009.26
23582700;-1006.34
23583600;-1426.05
23584500;-1429.71
23585400;-1474.1
23586300;-1479.44
23587200;-1440.4
23588100;-1538.62
23589000;-1514.02
23589900;-1480.12
23590800;-1474.07
23591700;-1583.73
23592600;-1583.84
23593500;-1478.61
23594400;-1474.76
23595300;-1477.71
23596200;-1476.64
23597100;-1476.66
23598000;-1587.5
23598900;-1587.67
23599800;-1588.44
23600700;-1588.69
23601600;-1620.67
23602500;-1588.89
23603400;-1587.64
23604300;-1587.9
23605200;-1591.19
23606100;-1594.38
23607000;-1582.93
23607900;-1562.47
23608800;-1566.17
23609700;-1570.67
23610600;-1548.76
23611500;-1563.55
23612400;-1461.81
23613300;-1470.98
23614200;-1470.65
23615100;-1469.74
23616000;-1460.8
23616900;-1460.77
23617800;-1462.72
23618700;-1458.44
23619600;-1454.99
23620500;-1455.43
23621400;-1458.61
23622300;-1497.26
23623200;-1482.32
23624100;-1502.43
23625000;-1533.15
23625900;-1535.71
23626800;-1658.92
23627700;-1763.67
23628600;-1692.71
23629500;-1681.73
23630400;-1674.94
23631300;-1675.87
23632200;-1678.48
23633100;-1678.95
23634000;-1679.83
23634900;-1679.39
23635800;-1680.46
23636700;-1679.3
23637600;-1677.4
23638500;-1676.92
23639400;-1677.08
23640300;-1676.72
23641200;-1367.44
23642100;-1330.15
23643000;-1297.91
23643900;-1278.17
23644800;-1311.77
23645700;-1278.67
23646600;-1202.19
23647500;-1170.96
23648400;-1172.64
23649300;-1174.49
23650200;-1226.19
23651100;-1199.3
23652000;-1202.55
23652900;-1254.7
23653800;-1266.81
23654700;-1212.33
23655600;-1552.07
23656500;-1598.87
23657400;-1710.7
23658300;-1766.04
23659200;-1809.07
23660100;-1757.86
23661000;-1695
23661900;-1694.43
23662800;-1723.6
23663700;-1762.92
