timestep;aFRR_neg_cap_EUR_MW_h
7689600;6.3
7690500;6.3
7691400;6.3
7692300;6.3
7693200;6.3
7694100;6.3
7695000;6.3
7695900;6.3
7696800;6.3
7697700;6.3
7698600;6.3
7699500;6.3
7700400;6.3
7701300;6.3
7702200;6.3
7703100;6.3
7704000;5.69
7704900;5.69
7705800;5.69
7706700;5.69
7707600;5.69
7708500;5.69
7709400;5.69
7710300;5.69
7711200;5.69
7712100;5.69
7713000;5.69
7713900;5.69
7714800;5.69
7715700;5.69
7716600;5.69
7717500;5.69
7718400;12.14
7719300;12.14
7720200;12.14
7721100;12.14
7722000;12.14
7722900;12.14
7723800;12.14
7724700;12.14
7725600;12.14
7726500;12.14
7727400;12.14
7728300;12.14
7729200;12.14
7730100;12.14
7731000;12.14
7731900;12.14
7732800;23.98
7733700;23.98
7734600;23.98
7735500;23.98
7736400;23.98
7737300;23.98
7738200;23.98
7739100;23.98
7740000;23.98
7740900;23.98
7741800;23.98
7742700;23.98
7743600;23.98
7744500;23.98
7745400;23.98
7746300;23.98
7747200;5.48
7748100;5.48
7749000;5.48
7749900;5.48
7750800;5.48
7751700;5.48
7752600;5.48
7753500;5.48
7754400;5.48
7755300;5.48
7756200;5.48
7757100;5.48
7758000;5.48
7758900;5.48
7759800;5.48
7760700;5.48
7761600;2.82
7762500;2.82
7763400;2.82
7764300;2.82
7765200;2.82
7766100;2.82
7767000;2.82
7767900;2.82
7768800;2.82
7769700;2.82
7770600;2.82
7771500;2.82
7772400;2.82
7773300;2.82
7774200;2.82
7775100;2.82
7776000;6.08
7776900;6.08
7777800;6.08
7778700;6.08
7779600;6.08
7780500;6.08
7781400;6.08
7782300;6.08
7783200;6.08
7784100;6.08
7785000;6.08
7785900;6.08
7786800;6.08
7787700;6.08
7788600;6.08
7789500;6.08
7790400;5.48
7791300;5.48
7792200;5.48
7793100;5.48
7794000;5.48
7794900;5.48
7795800;5.48
7796700;5.48
7797600;5.48
7798500;5.48
7799400;5.48
7800300;5.48
7801200;5.48
7802100;5.48
7803000;5.48
7803900;5.48
7804800;13.1
7805700;13.1
7806600;13.1
7807500;13.1
7808400;13.1
7809300;13.1
7810200;13.1
7811100;13.1
7812000;13.1
7812900;13.1
7813800;13.1
7814700;13.1
7815600;13.1
7816500;13.1
7817400;13.1
7818300;13.1
7819200;29.08
7820100;29.08
7821000;29.08
7821900;29.08
7822800;29.08
7823700;29.08
7824600;29.08
7825500;29.08
7826400;29.08
7827300;29.08
7828200;29.08
7829100;29.08
7830000;29.08
7830900;29.08
7831800;29.08
7832700;29.08
7833600;6.19
7834500;6.19
7835400;6.19
7836300;6.19
7837200;6.19
7838100;6.19
7839000;6.19
7839900;6.19
7840800;6.19
7841700;6.19
7842600;6.19
7843500;6.19
7844400;6.19
7845300;6.19
7846200;6.19
7847100;6.19
7848000;2.77
7848900;2.77
7849800;2.77
7850700;2.77
7851600;2.77
7852500;2.77
7853400;2.77
7854300;2.77
7855200;2.77
7856100;2.77
7857000;2.77
7857900;2.77
7858800;2.77
7859700;2.77
7860600;2.77
7861500;2.77
7862400;5.83
7863300;5.83
7864200;5.83
7865100;5.83
7866000;5.83
7866900;5.83
7867800;5.83
7868700;5.83
7869600;5.83
7870500;5.83
7871400;5.83
7872300;5.83
7873200;5.83
7874100;5.83
7875000;5.83
7875900;5.83
7876800;5.16
7877700;5.16
7878600;5.16
7879500;5.16
7880400;5.16
7881300;5.16
7882200;5.16
7883100;5.16
7884000;5.16
7884900;5.16
7885800;5.16
7886700;5.16
7887600;5.16
7888500;5.16
7889400;5.16
7890300;5.16
7891200;11.82
7892100;11.82
7893000;11.82
7893900;11.82
7894800;11.82
7895700;11.82
7896600;11.82
7897500;11.82
7898400;11.82
7899300;11.82
7900200;11.82
7901100;11.82
7902000;11.82
7902900;11.82
7903800;11.82
7904700;11.82
7905600;31.69
7906500;31.69
7907400;31.69
7908300;31.69
7909200;31.69
7910100;31.69
7911000;31.69
7911900;31.69
7912800;31.69
7913700;31.69
7914600;31.69
7915500;31.69
7916400;31.69
7917300;31.69
7918200;31.69
7919100;31.69
7920000;7.77
7920900;7.77
7921800;7.77
7922700;7.77
7923600;7.77
7924500;7.77
7925400;7.77
7926300;7.77
7927200;7.77
7928100;7.77
7929000;7.77
7929900;7.77
7930800;7.77
7931700;7.77
7932600;7.77
7933500;7.77
7934400;2.99
7935300;2.99
7936200;2.99
7937100;2.99
7938000;2.99
7938900;2.99
7939800;2.99
7940700;2.99
7941600;2.99
7942500;2.99
7943400;2.99
7944300;2.99
7945200;2.99
7946100;2.99
7947000;2.99
7947900;2.99
7948800;5.96
7949700;5.96
7950600;5.96
7951500;5.96
7952400;5.96
7953300;5.96
7954200;5.96
7955100;5.96
7956000;5.96
7956900;5.96
7957800;5.96
7958700;5.96
7959600;5.96
7960500;5.96
7961400;5.96
7962300;5.96
7963200;5.45
7964100;5.45
7965000;5.45
7965900;5.45
7966800;5.45
7967700;5.45
7968600;5.45
7969500;5.45
7970400;5.45
7971300;5.45
7972200;5.45
7973100;5.45
7974000;5.45
7974900;5.45
7975800;5.45
7976700;5.45
7977600;12.14
7978500;12.14
7979400;12.14
7980300;12.14
7981200;12.14
7982100;12.14
7983000;12.14
7983900;12.14
7984800;12.14
7985700;12.14
7986600;12.14
7987500;12.14
7988400;12.14
7989300;12.14
7990200;12.14
7991100;12.14
7992000;31.94
7992900;31.94
7993800;31.94
7994700;31.94
7995600;31.94
7996500;31.94
7997400;31.94
7998300;31.94
7999200;31.94
8000100;31.94
8001000;31.94
8001900;31.94
8002800;31.94
8003700;31.94
8004600;31.94
8005500;31.94
8006400;7.11
8007300;7.11
8008200;7.11
8009100;7.11
8010000;7.11
8010900;7.11
8011800;7.11
8012700;7.11
8013600;7.11
8014500;7.11
8015400;7.11
8016300;7.11
8017200;7.11
8018100;7.11
8019000;7.11
8019900;7.11
8020800;2.73
8021700;2.73
8022600;2.73
8023500;2.73
8024400;2.73
8025300;2.73
8026200;2.73
8027100;2.73
8028000;2.73
8028900;2.73
8029800;2.73
8030700;2.73
8031600;2.73
8032500;2.73
8033400;2.73
8034300;2.73
8035200;5.03
8036100;5.03
8037000;5.03
8037900;5.03
8038800;5.03
8039700;5.03
8040600;5.03
8041500;5.03
8042400;5.03
8043300;5.03
8044200;5.03
8045100;5.03
8046000;5.03
8046900;5.03
8047800;5.03
8048700;5.03
8049600;4.47
8050500;4.47
8051400;4.47
8052300;4.47
8053200;4.47
8054100;4.47
8055000;4.47
8055900;4.47
8056800;4.47
8057700;4.47
8058600;4.47
8059500;4.47
8060400;4.47
8061300;4.47
8062200;4.47
8063100;4.47
8064000;7.85
8064900;7.85
8065800;7.85
8066700;7.85
8067600;7.85
8068500;7.85
8069400;7.85
8070300;7.85
8071200;7.85
8072100;7.85
8073000;7.85
8073900;7.85
8074800;7.85
8075700;7.85
8076600;7.85
8077500;7.85
8078400;16.79
8079300;16.79
8080200;16.79
8081100;16.79
8082000;16.79
8082900;16.79
8083800;16.79
8084700;16.79
8085600;16.79
8086500;16.79
8087400;16.79
8088300;16.79
8089200;16.79
8090100;16.79
8091000;16.79
8091900;16.79
8092800;4.9
8093700;4.9
8094600;4.9
8095500;4.9
8096400;4.9
8097300;4.9
8098200;4.9
8099100;4.9
8100000;4.9
8100900;4.9
8101800;4.9
8102700;4.9
8103600;4.9
8104500;4.9
8105400;4.9
8106300;4.9
8107200;2.55
8108100;2.55
8109000;2.55
8109900;2.55
8110800;2.55
8111700;2.55
8112600;2.55
8113500;2.55
8114400;2.55
8115300;2.55
8116200;2.55
8117100;2.55
8118000;2.55
8118900;2.55
8119800;2.55
8120700;2.55
8121600;5.13
8122500;5.13
8123400;5.13
8124300;5.13
8125200;5.13
8126100;5.13
8127000;5.13
8127900;5.13
8128800;5.13
8129700;5.13
8130600;5.13
8131500;5.13
8132400;5.13
8133300;5.13
8134200;5.13
8135100;5.13
8136000;4.17
8136900;4.17
8137800;4.17
8138700;4.17
8139600;4.17
8140500;4.17
8141400;4.17
8142300;4.17
8143200;4.17
8144100;4.17
8145000;4.17
8145900;4.17
8146800;4.17
8147700;4.17
8148600;4.17
8149500;4.17
8150400;6.54
8151300;6.54
8152200;6.54
8153100;6.54
8154000;6.54
8154900;6.54
8155800;6.54
8156700;6.54
8157600;6.54
8158500;6.54
8159400;6.54
8160300;6.54
8161200;6.54
8162100;6.54
8163000;6.54
8163900;6.54
8164800;15.31
8165700;15.31
8166600;15.31
8167500;15.31
8168400;15.31
8169300;15.31
8170200;15.31
8171100;15.31
8172000;15.31
8172900;15.31
8173800;15.31
8174700;15.31
8175600;15.31
8176500;15.31
8177400;15.31
8178300;15.31
8179200;4.47
8180100;4.47
8181000;4.47
8181900;4.47
8182800;4.47
8183700;4.47
8184600;4.47
8185500;4.47
8186400;4.47
8187300;4.47
8188200;4.47
8189100;4.47
8190000;4.47
8190900;4.47
8191800;4.47
8192700;4.47
8193600;2.51
8194500;2.51
8195400;2.51
8196300;2.51
8197200;2.51
8198100;2.51
8199000;2.51
8199900;2.51
8200800;2.51
8201700;2.51
8202600;2.51
8203500;2.51
8204400;2.51
8205300;2.51
8206200;2.51
8207100;2.51
8208000;4.68
8208900;4.68
8209800;4.68
8210700;4.68
8211600;4.68
8212500;4.68
8213400;4.68
8214300;4.68
8215200;4.68
8216100;4.68
8217000;4.68
8217900;4.68
8218800;4.68
8219700;4.68
8220600;4.68
8221500;4.68
8222400;3.67
8223300;3.67
8224200;3.67
8225100;3.67
8226000;3.67
8226900;3.67
8227800;3.67
8228700;3.67
8229600;3.67
8230500;3.67
8231400;3.67
8232300;3.67
8233200;3.67
8234100;3.67
8235000;3.67
8235900;3.67
8236800;6.27
8237700;6.27
8238600;6.27
8239500;6.27
8240400;6.27
8241300;6.27
8242200;6.27
8243100;6.27
8244000;6.27
8244900;6.27
8245800;6.27
8246700;6.27
8247600;6.27
8248500;6.27
8249400;6.27
8250300;6.27
8251200;21.8
8252100;21.8
8253000;21.8
8253900;21.8
8254800;21.8
8255700;21.8
8256600;21.8
8257500;21.8
8258400;21.8
8259300;21.8
8260200;21.8
8261100;21.8
8262000;21.8
8262900;21.8
8263800;21.8
8264700;21.8
8265600;5.93
8266500;5.93
8267400;5.93
8268300;5.93
8269200;5.93
8270100;5.93
8271000;5.93
8271900;5.93
8272800;5.93
8273700;5.93
8274600;5.93
8275500;5.93
8276400;5.93
8277300;5.93
8278200;5.93
8279100;5.93
8280000;2.49
8280900;2.49
8281800;2.49
8282700;2.49
8283600;2.49
8284500;2.49
8285400;2.49
8286300;2.49
8287200;2.49
8288100;2.49
8289000;2.49
8289900;2.49
8290800;2.49
8291700;2.49
8292600;2.49
8293500;2.49
8294400;5.04
8295300;5.04
8296200;5.04
8297100;5.04
8298000;5.04
8298900;5.04
8299800;5.04
8300700;5.04
8301600;5.04
8302500;5.04
8303400;5.04
8304300;5.04
8305200;5.04
8306100;5.04
8307000;5.04
8307900;5.04
8308800;3.78
8309700;3.78
8310600;3.78
8311500;3.78
8312400;3.78
8313300;3.78
8314200;3.78
8315100;3.78
8316000;3.78
8316900;3.78
8317800;3.78
8318700;3.78
8319600;3.78
8320500;3.78
8321400;3.78
8322300;3.78
8323200;7.93
8324100;7.93
8325000;7.93
8325900;7.93
8326800;7.93
8327700;7.93
8328600;7.93
8329500;7.93
8330400;7.93
8331300;7.93
8332200;7.93
8333100;7.93
8334000;7.93
8334900;7.93
8335800;7.93
8336700;7.93
8337600;29.02
8338500;29.02
8339400;29.02
8340300;29.02
8341200;29.02
8342100;29.02
8343000;29.02
8343900;29.02
8344800;29.02
8345700;29.02
8346600;29.02
8347500;29.02
8348400;29.02
8349300;29.02
8350200;29.02
8351100;29.02
8352000;7.77
8352900;7.77
8353800;7.77
8354700;7.77
8355600;7.77
8356500;7.77
8357400;7.77
8358300;7.77
8359200;7.77
8360100;7.77
8361000;7.77
8361900;7.77
8362800;7.77
8363700;7.77
8364600;7.77
8365500;7.77
8366400;2.47
8367300;2.47
8368200;2.47
8369100;2.47
8370000;2.47
8370900;2.47
8371800;2.47
8372700;2.47
8373600;2.47
8374500;2.47
8375400;2.47
8376300;2.47
8377200;2.47
8378100;2.47
8379000;2.47
8379900;2.47
8380800;6.7
8381700;6.7
8382600;6.7
8383500;6.7
8384400;6.7
8385300;6.7
8386200;6.7
8387100;6.7
8388000;6.7
8388900;6.7
8389800;6.7
8390700;6.7
8391600;6.7
8392500;6.7
8393400;6.7
8394300;6.7
8395200;5.8
8396100;5.8
8397000;5.8
8397900;5.8
8398800;5.8
8399700;5.8
8400600;5.8
8401500;5.8
8402400;5.8
8403300;5.8
8404200;5.8
8405100;5.8
8406000;5.8
8406900;5.8
8407800;5.8
8408700;5.8
8409600;12.23
8410500;12.23
8411400;12.23
8412300;12.23
8413200;12.23
8414100;12.23
8415000;12.23
8415900;12.23
8416800;12.23
8417700;12.23
8418600;12.23
8419500;12.23
8420400;12.23
8421300;12.23
8422200;12.23
8423100;12.23
8424000;33.14
8424900;33.14
8425800;33.14
8426700;33.14
8427600;33.14
8428500;33.14
8429400;33.14
8430300;33.14
8431200;33.14
8432100;33.14
8433000;33.14
8433900;33.14
8434800;33.14
8435700;33.14
8436600;33.14
8437500;33.14
8438400;9.13
8439300;9.13
8440200;9.13
8441100;9.13
8442000;9.13
8442900;9.13
8443800;9.13
8444700;9.13
8445600;9.13
8446500;9.13
8447400;9.13
8448300;9.13
8449200;9.13
8450100;9.13
8451000;9.13
8451900;9.13
8452800;2.24
8453700;2.24
8454600;2.24
8455500;2.24
8456400;2.24
8457300;2.24
8458200;2.24
8459100;2.24
8460000;2.24
8460900;2.24
8461800;2.24
8462700;2.24
8463600;2.24
8464500;2.24
8465400;2.24
8466300;2.24
8467200;5.35
8468100;5.35
8469000;5.35
8469900;5.35
8470800;5.35
8471700;5.35
8472600;5.35
8473500;5.35
8474400;5.35
8475300;5.35
8476200;5.35
8477100;5.35
8478000;5.35
8478900;5.35
8479800;5.35
8480700;5.35
8481600;4.3
8482500;4.3
8483400;4.3
8484300;4.3
8485200;4.3
8486100;4.3
8487000;4.3
8487900;4.3
8488800;4.3
8489700;4.3
8490600;4.3
8491500;4.3
8492400;4.3
8493300;4.3
8494200;4.3
8495100;4.3
8496000;8.06
8496900;8.06
8497800;8.06
8498700;8.06
8499600;8.06
8500500;8.06
8501400;8.06
8502300;8.06
8503200;8.06
8504100;8.06
8505000;8.06
8505900;8.06
8506800;8.06
8507700;8.06
8508600;8.06
8509500;8.06
8510400;19.61
8511300;19.61
8512200;19.61
8513100;19.61
8514000;19.61
8514900;19.61
8515800;19.61
8516700;19.61
8517600;19.61
8518500;19.61
8519400;19.61
8520300;19.61
8521200;19.61
8522100;19.61
8523000;19.61
8523900;19.61
8524800;6.12
8525700;6.12
8526600;6.12
8527500;6.12
8528400;6.12
8529300;6.12
8530200;6.12
8531100;6.12
8532000;6.12
8532900;6.12
8533800;6.12
8534700;6.12
8535600;6.12
8536500;6.12
8537400;6.12
8538300;6.12
8539200;2.05
8540100;2.05
8541000;2.05
8541900;2.05
8542800;2.05
8543700;2.05
8544600;2.05
8545500;2.05
8546400;2.05
8547300;2.05
8548200;2.05
8549100;2.05
8550000;2.05
8550900;2.05
8551800;2.05
8552700;2.05
8553600;4.44
8554500;4.44
8555400;4.44
8556300;4.44
8557200;4.44
8558100;4.44
8559000;4.44
8559900;4.44
8560800;4.44
8561700;4.44
8562600;4.44
8563500;4.44
8564400;4.44
8565300;4.44
8566200;4.44
8567100;4.44
8568000;3.74
8568900;3.74
8569800;3.74
8570700;3.74
8571600;3.74
8572500;3.74
8573400;3.74
8574300;3.74
8575200;3.74
8576100;3.74
8577000;3.74
8577900;3.74
8578800;3.74
8579700;3.74
8580600;3.74
8581500;3.74
8582400;6.82
8583300;6.82
8584200;6.82
8585100;6.82
8586000;6.82
8586900;6.82
8587800;6.82
8588700;6.82
8589600;6.82
8590500;6.82
8591400;6.82
8592300;6.82
8593200;6.82
8594100;6.82
8595000;6.82
8595900;6.82
8596800;20.93
8597700;20.93
8598600;20.93
8599500;20.93
8600400;20.93
8601300;20.93
8602200;20.93
8603100;20.93
8604000;20.93
8604900;20.93
8605800;20.93
8606700;20.93
8607600;20.93
8608500;20.93
8609400;20.93
8610300;20.93
8611200;6.17
8612100;6.17
8613000;6.17
8613900;6.17
8614800;6.17
8615700;6.17
8616600;6.17
8617500;6.17
8618400;6.17
8619300;6.17
8620200;6.17
8621100;6.17
8622000;6.17
8622900;6.17
8623800;6.17
8624700;6.17
8625600;2.2
8626500;2.2
8627400;2.2
8628300;2.2
8629200;2.2
8630100;2.2
8631000;2.2
8631900;2.2
8632800;2.2
8633700;2.2
8634600;2.2
8635500;2.2
8636400;2.2
8637300;2.2
8638200;2.2
8639100;2.2
8640000;7.19
8640900;7.19
8641800;7.19
8642700;7.19
8643600;7.19
8644500;7.19
8645400;7.19
8646300;7.19
8647200;7.19
8648100;7.19
8649000;7.19
8649900;7.19
8650800;7.19
8651700;7.19
8652600;7.19
8653500;7.19
8654400;4.58
8655300;4.58
8656200;4.58
8657100;4.58
8658000;4.58
8658900;4.58
8659800;4.58
8660700;4.58
8661600;4.58
8662500;4.58
8663400;4.58
8664300;4.58
8665200;4.58
8666100;4.58
8667000;4.58
8667900;4.58
8668800;6.26
8669700;6.26
8670600;6.26
8671500;6.26
8672400;6.26
8673300;6.26
8674200;6.26
8675100;6.26
8676000;6.26
8676900;6.26
8677800;6.26
8678700;6.26
8679600;6.26
8680500;6.26
8681400;6.26
8682300;6.26
8683200;18.37
8684100;18.37
8685000;18.37
8685900;18.37
8686800;18.37
8687700;18.37
8688600;18.37
8689500;18.37
8690400;18.37
8691300;18.37
8692200;18.37
8693100;18.37
8694000;18.37
8694900;18.37
8695800;18.37
8696700;18.37
8697600;5.99
8698500;5.99
8699400;5.99
8700300;5.99
8701200;5.99
8702100;5.99
8703000;5.99
8703900;5.99
8704800;5.99
8705700;5.99
8706600;5.99
8707500;5.99
8708400;5.99
8709300;5.99
8710200;5.99
8711100;5.99
8712000;2.02
8712900;2.02
8713800;2.02
8714700;2.02
8715600;2.02
8716500;2.02
8717400;2.02
8718300;2.02
8719200;2.02
8720100;2.02
8721000;2.02
8721900;2.02
8722800;2.02
8723700;2.02
8724600;2.02
8725500;2.02
8726400;6.96
8727300;6.96
8728200;6.96
8729100;6.96
8730000;6.96
8730900;6.96
8731800;6.96
8732700;6.96
8733600;6.96
8734500;6.96
8735400;6.96
8736300;6.96
8737200;6.96
8738100;6.96
8739000;6.96
8739900;6.96
8740800;5.11
8741700;5.11
8742600;5.11
8743500;5.11
8744400;5.11
8745300;5.11
8746200;5.11
8747100;5.11
8748000;5.11
8748900;5.11
8749800;5.11
8750700;5.11
8751600;5.11
8752500;5.11
8753400;5.11
8754300;5.11
8755200;8.07
8756100;8.07
8757000;8.07
8757900;8.07
8758800;8.07
8759700;8.07
8760600;8.07
8761500;8.07
8762400;8.07
8763300;8.07
8764200;8.07
8765100;8.07
8766000;8.07
8766900;8.07
8767800;8.07
8768700;8.07
8769600;20.77
8770500;20.77
8771400;20.77
8772300;20.77
8773200;20.77
8774100;20.77
8775000;20.77
8775900;20.77
8776800;20.77
8777700;20.77
8778600;20.77
8779500;20.77
8780400;20.77
8781300;20.77
8782200;20.77
8783100;20.77
8784000;6.79
8784900;6.79
8785800;6.79
8786700;6.79
8787600;6.79
8788500;6.79
8789400;6.79
8790300;6.79
8791200;6.79
8792100;6.79
8793000;6.79
8793900;6.79
8794800;6.79
8795700;6.79
8796600;6.79
8797500;6.79
8798400;1.98
8799300;1.98
8800200;1.98
8801100;1.98
8802000;1.98
8802900;1.98
8803800;1.98
8804700;1.98
8805600;1.98
8806500;1.98
8807400;1.98
8808300;1.98
8809200;1.98
8810100;1.98
8811000;1.98
8811900;1.98
8812800;5.92
8813700;5.92
8814600;5.92
8815500;5.92
8816400;5.92
8817300;5.92
8818200;5.92
8819100;5.92
8820000;5.92
8820900;5.92
8821800;5.92
8822700;5.92
8823600;5.92
8824500;5.92
8825400;5.92
8826300;5.92
8827200;4.59
8828100;4.59
8829000;4.59
8829900;4.59
8830800;4.59
8831700;4.59
8832600;4.59
8833500;4.59
8834400;4.59
8835300;4.59
8836200;4.59
8837100;4.59
8838000;4.59
8838900;4.59
8839800;4.59
8840700;4.59
8841600;10.55
8842500;10.55
8843400;10.55
8844300;10.55
8845200;10.55
8846100;10.55
8847000;10.55
8847900;10.55
8848800;10.55
8849700;10.55
8850600;10.55
8851500;10.55
8852400;10.55
8853300;10.55
8854200;10.55
8855100;10.55
8856000;25.71
8856900;25.71
8857800;25.71
8858700;25.71
8859600;25.71
8860500;25.71
8861400;25.71
8862300;25.71
8863200;25.71
8864100;25.71
8865000;25.71
8865900;25.71
8866800;25.71
8867700;25.71
8868600;25.71
8869500;25.71
8870400;7.87
8871300;7.87
8872200;7.87
8873100;7.87
8874000;7.87
8874900;7.87
8875800;7.87
8876700;7.87
8877600;7.87
8878500;7.87
8879400;7.87
8880300;7.87
8881200;7.87
8882100;7.87
8883000;7.87
8883900;7.87
8884800;1.88
8885700;1.88
8886600;1.88
8887500;1.88
8888400;1.88
8889300;1.88
8890200;1.88
8891100;1.88
8892000;1.88
8892900;1.88
8893800;1.88
8894700;1.88
8895600;1.88
8896500;1.88
8897400;1.88
8898300;1.88
8899200;5.78
8900100;5.78
8901000;5.78
8901900;5.78
8902800;5.78
8903700;5.78
8904600;5.78
8905500;5.78
8906400;5.78
8907300;5.78
8908200;5.78
8909100;5.78
8910000;5.78
8910900;5.78
8911800;5.78
8912700;5.78
8913600;4.75
8914500;4.75
8915400;4.75
8916300;4.75
8917200;4.75
8918100;4.75
8919000;4.75
8919900;4.75
8920800;4.75
8921700;4.75
8922600;4.75
8923500;4.75
8924400;4.75
8925300;4.75
8926200;4.75
8927100;4.75
8928000;14.37
8928900;14.37
8929800;14.37
8930700;14.37
8931600;14.37
8932500;14.37
8933400;14.37
8934300;14.37
8935200;14.37
8936100;14.37
8937000;14.37
8937900;14.37
8938800;14.37
8939700;14.37
8940600;14.37
8941500;14.37
8942400;33.19
8943300;33.19
8944200;33.19
8945100;33.19
8946000;33.19
8946900;33.19
8947800;33.19
8948700;33.19
8949600;33.19
8950500;33.19
8951400;33.19
8952300;33.19
8953200;33.19
8954100;33.19
8955000;33.19
8955900;33.19
8956800;10.82
8957700;10.82
8958600;10.82
8959500;10.82
8960400;10.82
8961300;10.82
8962200;10.82
8963100;10.82
8964000;10.82
8964900;10.82
8965800;10.82
8966700;10.82
8967600;10.82
8968500;10.82
8969400;10.82
8970300;10.82
8971200;2.31
8972100;2.31
8973000;2.31
8973900;2.31
8974800;2.31
8975700;2.31
8976600;2.31
8977500;2.31
8978400;2.31
8979300;2.31
8980200;2.31
8981100;2.31
8982000;2.31
8982900;2.31
8983800;2.31
8984700;2.31
8985600;8.83
8986500;8.83
8987400;8.83
8988300;8.83
8989200;8.83
8990100;8.83
8991000;8.83
8991900;8.83
8992800;8.83
8993700;8.83
8994600;8.83
8995500;8.83
8996400;8.83
8997300;8.83
8998200;8.83
8999100;8.83
9000000;6.99
9000900;6.99
9001800;6.99
9002700;6.99
9003600;6.99
9004500;6.99
9005400;6.99
9006300;6.99
9007200;6.99
9008100;6.99
9009000;6.99
9009900;6.99
9010800;6.99
9011700;6.99
9012600;6.99
9013500;6.99
9014400;18.66
9015300;18.66
9016200;18.66
9017100;18.66
9018000;18.66
9018900;18.66
9019800;18.66
9020700;18.66
9021600;18.66
9022500;18.66
9023400;18.66
9024300;18.66
9025200;18.66
9026100;18.66
9027000;18.66
9027900;18.66
9028800;45.51
9029700;45.51
9030600;45.51
9031500;45.51
9032400;45.51
9033300;45.51
9034200;45.51
9035100;45.51
9036000;45.51
9036900;45.51
9037800;45.51
9038700;45.51
9039600;45.51
9040500;45.51
9041400;45.51
9042300;45.51
9043200;14.5
9044100;14.5
9045000;14.5
9045900;14.5
9046800;14.5
9047700;14.5
9048600;14.5
9049500;14.5
9050400;14.5
9051300;14.5
9052200;14.5
9053100;14.5
9054000;14.5
9054900;14.5
9055800;14.5
9056700;14.5
9057600;2.28
9058500;2.28
9059400;2.28
9060300;2.28
9061200;2.28
9062100;2.28
9063000;2.28
9063900;2.28
9064800;2.28
9065700;2.28
9066600;2.28
9067500;2.28
9068400;2.28
9069300;2.28
9070200;2.28
9071100;2.28
9072000;6.15
9072900;6.15
9073800;6.15
9074700;6.15
9075600;6.15
9076500;6.15
9077400;6.15
9078300;6.15
9079200;6.15
9080100;6.15
9081000;6.15
9081900;6.15
9082800;6.15
9083700;6.15
9084600;6.15
9085500;6.15
9086400;4.7
9087300;4.7
9088200;4.7
9089100;4.7
9090000;4.7
9090900;4.7
9091800;4.7
9092700;4.7
9093600;4.7
9094500;4.7
9095400;4.7
9096300;4.7
9097200;4.7
9098100;4.7
9099000;4.7
9099900;4.7
9100800;14.09
9101700;14.09
9102600;14.09
9103500;14.09
9104400;14.09
9105300;14.09
9106200;14.09
9107100;14.09
9108000;14.09
9108900;14.09
9109800;14.09
9110700;14.09
9111600;14.09
9112500;14.09
9113400;14.09
9114300;14.09
9115200;34.68
9116100;34.68
9117000;34.68
9117900;34.68
9118800;34.68
9119700;34.68
9120600;34.68
9121500;34.68
9122400;34.68
9123300;34.68
9124200;34.68
9125100;34.68
9126000;34.68
9126900;34.68
9127800;34.68
9128700;34.68
9129600;13.12
9130500;13.12
9131400;13.12
9132300;13.12
9133200;13.12
9134100;13.12
9135000;13.12
9135900;13.12
9136800;13.12
9137700;13.12
9138600;13.12
9139500;13.12
9140400;13.12
9141300;13.12
9142200;13.12
9143100;13.12
9144000;2.71
9144900;2.71
9145800;2.71
9146700;2.71
9147600;2.71
9148500;2.71
9149400;2.71
9150300;2.71
9151200;2.71
9152100;2.71
9153000;2.71
9153900;2.71
9154800;2.71
9155700;2.71
9156600;2.71
9157500;2.71
9158400;11.33
9159300;11.33
9160200;11.33
9161100;11.33
9162000;11.33
9162900;11.33
9163800;11.33
9164700;11.33
9165600;11.33
9166500;11.33
9167400;11.33
9168300;11.33
9169200;11.33
9170100;11.33
9171000;11.33
9171900;11.33
9172800;10.5
9173700;10.5
9174600;10.5
9175500;10.5
9176400;10.5
9177300;10.5
9178200;10.5
9179100;10.5
9180000;10.5
9180900;10.5
9181800;10.5
9182700;10.5
9183600;10.5
9184500;10.5
9185400;10.5
9186300;10.5
9187200;14.35
9188100;14.35
9189000;14.35
9189900;14.35
9190800;14.35
9191700;14.35
9192600;14.35
9193500;14.35
9194400;14.35
9195300;14.35
9196200;14.35
9197100;14.35
9198000;14.35
9198900;14.35
9199800;14.35
9200700;14.35
9201600;26.92
9202500;26.92
9203400;26.92
9204300;26.92
9205200;26.92
9206100;26.92
9207000;26.92
9207900;26.92
