timestep;amb_temp;wind_speed;beam_irr;diffuse_irr;long_wave_irr
9590400;9.3;1.2;0;0;310
9594000;9;1.9;0;0;313
9597600;8.4;1.9;0;0;318
9601200;8;1.1;0;0;307
9604800;7.8;1.2;0;0;294
9608400;7.3;1.5;0;8;286
9612000;8;1.8;38;70;272
9615600;8.8;2;169;116;262
9619200;12.2;1.4;331;134;270
9622800;14.5;1.4;472;147;283
9626400;16.7;1.7;570;161;293
9630000;18.4;1.4;627;170;309
9633600;21.5;1.5;588;203;326
9637200;21.9;1.3;510;224;341
9640800;22.2;2.1;578;132;329
9644400;22.4;2.2;461;125;313
9648000;23.1;1.4;301;117;325
9651600;22.5;1.4;170;85;335
9655200;19.9;1.1;37;45;333
9658800;18.4;1.2;0;4;332
9662400;16.4;1.1;0;0;322
9666000;14.8;1.2;0;0;301
9669600;13;1.2;0;0;286
9673200;12.9;1.8;0;0;295
9676800;12.4;1.7;0;0;302
9680400;11.5;1;0;0;296
9684000;10.8;0.9;0;0;299
9687600;10.8;0.9;0;0;284
9691200;10.1;1.1;0;0;264
9694800;9;1.8;0;10;272
9698400;9.8;1;55;74;282
9702000;11.8;0.9;184;126;274
9705600;14.7;0.9;328;157;268
9709200;17.1;0.9;467;174;274
9712800;18.3;1.8;590;178;282
9716400;20.6;1.3;655;182;297
9720000;22.6;2.1;663;186;316
9723600;24.4;1.3;609;192;325
9727200;25.3;2.5;556;173;326
9730800;25.7;2.9;449;155;328
9734400;25.3;2.1;306;133;324
9738000;23.6;1.4;141;105;325
9741600;20.8;0.6;45;49;334
9745200;17.8;2.4;0;8;333
9748800;15.9;1.7;0;0;321
9752400;15.7;1.9;0;0;303
9756000;15.5;1.7;0;0;293
9759600;13.9;1.2;0;0;295
9763200;12.8;1.1;0;0;284
9766800;12.2;1.9;0;0;274
9770400;11.2;1.9;0;0;286
9774000;10.3;2.7;0;0;298
9777600;11.3;2.1;0;0;308
9781200;9.9;1;3;13;306
9784800;10.5;1;103;55;282
9788400;13;0.9;268;68;276
9792000;15.5;1.1;157;173;298
9795600;16.5;1.3;11;240;329
9799200;16.4;2;0;185;347
9802800;17.4;2.2;0;166;351
9806400;16.9;0.8;0;176;356
9810000;17.2;1.4;0;192;358
9813600;18.1;2.1;11;252;355
9817200;19.5;2;13;216;354
9820800;19.8;2.1;36;177;350
9824400;20.2;1.7;27;111;344
9828000;17.1;4.6;0;26;350
9831600;14.9;4;0;1;349
9835200;14.3;3.9;0;0;339
9838800;14.1;4.1;0;0;338
9842400;13.5;4.1;0;0;336
9846000;12.8;4.1;0;0;340
9849600;10.5;4;0;0;336
9853200;8.7;4.4;0;0;330
9856800;8.2;4.7;0;0;334
9860400;7.8;4.5;0;0;333
9864000;7.1;3.9;0;0;325
9867600;6.5;3.8;0;3;316
9871200;6.3;3;0;25;321
9874800;6.7;2.3;0;91;328
9878400;7.6;3.1;165;94;325
9882000;8.2;3.1;80;204;316
9885600;9.3;3.2;25;248;320
9889200;10;3.2;0;229;329
9892800;10;2.3;0;173;333
9896400;10.5;2.1;0;153;335
9900000;10.6;2.3;0;167;330
9903600;11.1;2.8;0;141;332
9907200;10.9;1.4;0;113;334
9910800;10.3;1.9;0;82;334
9914400;9.4;1.9;0;30;334
9918000;8.9;2.4;0;3;327
9921600;8.8;0.5;0;0;331
9925200;8.6;0.8;0;0;320
9928800;8.1;1;0;0;305
9932400;7.8;0.8;0;0;313
9936000;7.4;1;0;0;318
9939600;6.9;1.6;0;0;302
9943200;6.2;1.1;0;0;282
9946800;6.4;1.8;0;0;296
9950400;6.2;0.3;0;0;321
9954000;6;1.1;0;10;320
9957600;5.8;1.1;6;76;313
9961200;6.3;1.2;17;157;317
9964800;7.2;1.2;59;250;320
9968400;9.2;2.7;264;294;310
9972000;12;2;595;202;298
9975600;15;1.9;681;196;288
9979200;16.1;1.4;691;200;290
9982800;17.6;2.1;648;200;294
9986400;18;1.5;592;180;298
9990000;17.9;1.5;478;164;304
9993600;18.7;0.7;334;142;303
9997200;18.5;1.2;181;110;301
10000800;17.3;1.4;52;59;297
10004400;15.1;1.4;2;9;290
10008000;12.7;1.2;0;0;284
10011600;11.4;1.8;0;0;278
10015200;11;0.9;0;0;276
10018800;9.6;1.2;0;0;273
10022400;8.4;1.2;0;0;273
10026000;8.1;1.7;0;0;273
10029600;7.8;1.2;0;0;272
10033200;7.4;0.6;0;0;270
10036800;6.9;1.3;0;0;269
10040400;6.7;1.1;1;15;272
10044000;7.6;1;69;76;272
10047600;9.5;1.1;205;121;271
10051200;11.7;1.2;365;145;278
10054800;13.9;2.1;511;157;284
10058400;15.7;1.7;632;159;286
10062000;18.6;2.3;715;153;294
10065600;19.2;1.6;726;155;305
10069200;21.7;2.4;663;165;314
10072800;21.8;2.2;310;305;328
10076400;23.3;2.2;270;248;333
10080000;22.9;2.1;269;147;332
10083600;23;1.3;182;97;337
10087200;20.7;0.6;52;52;346
10090800;18;1.3;2;9;343
10094400;15.3;1.9;0;0;333
10098000;14.6;1.8;0;0;316
10101600;14;1.2;0;0;295
10105200;13.1;1.3;0;0;296
10108800;12.3;0.9;0;0;301
10112400;11.3;1.7;0;0;297
10116000;11.4;1.8;0;0;293
10119600;10.7;1.8;0;0;295
10123200;10.3;1.7;0;0;296
10126800;9.9;1.7;0;4;296
10130400;10.3;1.7;0;38;302
10134000;11;1.7;0;95;307
10137600;11.5;1;0;134;309
10141200;12.5;1.1;0;166;312
10144800;13.7;1.2;5;278;318
10148400;16.5;2.2;54;384;324
10152000;18.2;1.5;39;375;333
10155600;19.8;1.6;70;384;344
10159200;20.4;3.1;56;338;347
10162800;21.3;2.2;55;285;350
10166400;21.9;1;70;218;354
10170000;21.3;1.2;21;130;353
10173600;19.8;1.1;6;48;353
10177200;18.2;1.3;1;9;348
10180800;16.8;1.3;0;0;342
10184400;15.7;1.5;0;0;337
10188000;14.5;1.5;0;0;334
10191600;13.5;1.5;0;0;328
10195200;12.6;1.4;0;0;321
10198800;12;1.4;0;0;326
10202400;11.6;1.3;0;0;327
10206000;11.4;1.3;0;0;327
10209600;11.5;1.2;0;0;329
10213200;11.2;1;0;4;332
10216800;11.8;0.8;0;37;322
10220400;12.7;0.6;0;106;321
10224000;14.3;1.2;43;248;333
10227600;16.6;1.7;252;329;336
10231200;17.8;1.7;325;371;336
10234800;18.7;2.4;155;430;342
10238400;19.1;2.1;56;386;340
10242000;20.6;2.1;178;425;333
10245600;21.6;2.3;330;344;326
10249200;21.7;2.2;369;249;322
10252800;21.4;1.9;255;200;328
10256400;20.6;2.2;126;137;331
10260000;19.5;1.9;43;64;322
10263600;17.6;1.5;2;11;322
10267200;15.1;2.2;0;0;330
10270800;13.9;1.3;0;0;319
10274400;12.9;1.7;0;0;306
10278000;12.2;1.5;0;0;297
10281600;11.6;1.2;0;0;285
10285200;10.9;1.3;0;0;271
10288800;10.2;1.2;0;0;267
10292400;9.7;1.4;0;0;275
10296000;9;1.5;0;0;284
10299600;8.9;1.5;0;10;294
10303200;10.5;1;66;76;291
10306800;13.6;1.2;213;123;287
10310400;15.5;1;366;153;299
10314000;17.9;1.4;501;172;315
10317600;20.1;1.5;609;181;329
10321200;21.5;1.5;689;175;336
10324800;23.7;1.4;724;163;336
10328400;24.4;2.1;678;165;332
10332000;25.3;1.9;578;168;336
10335600;25.4;1.7;468;156;344
10339200;25.1;1.5;312;137;350
10342800;24.6;1.4;186;102;348
10346400;22.8;1.3;60;55;334
10350000;18.8;1.5;3;9;318
10353600;17.7;1.1;0;0;310
10357200;15.8;1.5;0;0;297
10360800;15;1.3;0;0;278
10364400;13.6;1.5;0;0;277
10368000;13.4;1.5;0;0;283
10371600;11.9;1.6;0;0;276
10375200;11.6;2;0;0;275
10378800;11.4;2.1;0;0;275
10382400;10.9;1.8;0;0;281
10386000;10.9;1.4;0;17;299
10389600;12.3;0.6;56;85;310
10393200;15.1;1.2;157;139;313
10396800;16.7;1.2;183;208;329
10400400;18.9;1;392;196;336
10404000;21.2;1.1;429;236;337
10407600;21.8;0.8;376;291;343
10411200;23;1.2;803;70;337
10414800;24.5;1.7;768;74;333
10418400;25.8;2.2;678;73;335
10422000;26.9;2.1;538;81;337
10425600;26.7;3.5;358;95;338
10429200;26.4;2.9;183;92;335
10432800;24.3;1.2;65;53;331
10436400;21.1;1.5;2;11;326
10440000;18.7;1;0;0;324
10443600;16.4;1.5;0;0;315
10447200;16.1;2;0;0;306
10450800;14.6;1.2;0;0;300
10454400;14.9;1;0;0;294
10458000;13.8;1;0;0;291
10461600;12.9;1;0;0;282
10465200;12.6;1.3;0;0;282
10468800;11.5;1.7;0;0;292
10472400;11.8;1.1;4;26;304
10476000;13.9;1.6;79;86;304
10479600;16.5;1.7;201;129;307
10483200;18.2;0.9;382;133;316
10486800;21.1;1.7;556;121;324
10490400;22.8;1.2;598;163;330
10494000;25;1.7;535;242;343
10497600;25.6;1.7;547;244;354
10501200;27.3;3;726;108;360
10504800;27.9;3.4;576;146;365
10508400;26.5;4.1;111;251;371
10512000;25.9;4.5;10;158;374
10515600;24.3;4.5;44;126;368
10519200;23.1;2.6;8;56;362
10522800;21.8;1.2;0;7;358
10526400;20.3;1.8;0;0;354
10530000;20.1;1.6;0;0;350
10533600;18.4;1.5;0;0;349
10537200;17.1;1.3;0;0;340
10540800;16.6;1.7;0;0;334
10544400;16.4;1.8;0;0;344
10548000;16.2;1.9;0;0;360
10551600;15.8;2.1;0;0;365
10555200;14;2.9;0;0;353
10558800;13.6;2.1;0;4;347
10562400;13.6;1.9;0;26;357
10566000;13.6;1.5;0;54;357
10569600;13.8;1.2;0;90;358
10573200;14.3;1.4;0;127;360
10576800;15;2;0;166;364
10580400;16.3;2.5;64;339;364
10584000;17.3;1.1;263;374;359
10587600;18.9;0.8;255;354;358
10591200;19.8;1.3;234;316;353
10594800;13.7;3.8;0;95;349
10598400;13.5;3.6;0;49;350
10602000;13.6;2.5;0;29;353
10605600;14;3.5;0;27;348
10609200;13.3;2.6;2;12;339
10612800;12.6;2.4;0;0;341
10616400;12.7;1.9;0;0;344
10620000;12.4;2;0;0;340
10623600;12.2;2.9;0;0;345
10627200;11.5;3.1;0;0;344
10630800;11;3.5;0;0;333
10634400;10.6;2.2;0;0;321
10638000;10.8;2.1;0;0;323
10641600;10.1;2.3;0;0;333
10645200;11.4;2.8;0;8;339
10648800;11.4;2.8;0;47;334
10652400;12.1;3.1;0;92;336
10656000;13.8;3.6;151;215;335
10659600;13.7;4.6;79;285;327
10663200;14.3;4.1;100;317;335
10666800;13.9;5.3;246;327;330
10670400;14;5;0;186;336
10674000;12.9;4.3;0;95;350
10677600;13.6;3.5;14;220;344
10681200;17.4;3.7;488;94;325
10684800;13.6;4.5;147;174;313
10688400;12.9;3;8;104;322
10692000;12.4;2;57;51;309
10695600;11.7;2.1;0;9;308
10699200;11.4;2.2;0;0;328
10702800;10.7;2.5;0;0;327
10706400;10.3;3;0;0;315
10710000;10.2;2.6;0;0;320
10713600;10.3;3.1;0;0;337
10717200;10.2;3;0;0;336
10720800;9.8;2.5;0;0;318
10724400;9.5;2.6;0;0;311
10728000;9.2;1.2;0;0;321
10731600;9.4;0.6;0;16;319
10735200;9.9;2;15;85;314
10738800;10.9;2.9;11;140;314
10742400;11.3;2.1;32;216;314
10746000;11.9;2.2;81;288;314
10749600;12.9;1.7;218;319;310
10753200;15.4;2.4;291;325;310
10756800;14.3;2;39;300;315
10760400;11.7;2.1;3;224;320
10764000;12.9;3;58;259;322
10767600;14.6;3.8;127;238;317
10771200;14.5;4.9;276;128;298
10774800;11.3;2.1;3;97;308
10778400;11;2.8;0;20;331
10782000;10.4;2.3;0;4;330
10785600;10.3;3.2;0;0;330
10789200;9.3;2.3;0;0;330
10792800;9.5;1.8;0;0;330
10796400;9.9;2.1;0;0;332
10800000;9.5;2.2;0;0;333
10803600;9.4;1.6;0;0;333
10807200;9.1;1.5;0;0;333
10810800;8.4;1.7;0;0;333
10814400;8.2;2.5;0;0;332
10818000;7.5;2;0;19;330
10821600;7.5;2.7;0;41;322
10825200;7.8;4;0;100;317
10828800;7.7;5;0;132;318
10832400;8.1;4.4;0;180;319
10836000;8.3;5.3;0;185;319
10839600;9.1;4.4;0;200;318
10843200;10.1;5;40;301;313
10846800;9.9;5.4;15;251;309
10850400;12.7;5.6;232;273;309
10854000;10.6;4.7;86;234;306
10857600;11;3.8;23;171;309
10861200;11;4.3;2;90;315
10864800;10.6;4;0;34;323
10868400;10.2;3.7;0;8;323
10872000;8.3;2.7;0;0;320
10875600;8.3;2.6;0;0;319
10879200;8.2;2.3;0;0;314
10882800;8;2.7;0;0;317
10886400;7.9;3.3;0;0;315
10890000;7.9;3.1;0;0;309
10893600;7.9;3.1;0;0;312
10897200;7.7;3;0;0;311
10900800;7.8;2.4;0;0;312
10904400;7.8;2.9;0;9;314
10908000;8.5;3.3;3;71;308
10911600;9.1;4;46;159;306
10915200;10.5;4.4;100;232;310
10918800;11;4.9;1;194;319
10922400;10.5;4.9;0;157;330
10926000;10.4;4.6;0;202;335
10929600;10.6;7.5;17;284;332
10933200;11.2;7.3;0;203;330
10936800;10.7;6;0;96;334
10940400;11.1;5.5;5;176;331
10944000;11.5;6.5;80;190;311
10947600;10.9;7.8;67;125;294
10951200;10.5;6.3;11;56;298
10954800;9.3;4.8;0;6;320
10958400;7.5;3.2;0;0;323
10962000;7.4;1.9;0;0;319
10965600;7.7;2.2;0;0;323
10969200;6.6;3;0;0;319
10972800;5.9;2.7;0;0;314
10976400;6.6;3.5;0;0;314
10980000;5.7;2.8;0;0;309
10983600;5.2;3.5;0;0;291
10987200;5;2.5;0;0;267
10990800;4.4;1.9;16;31;255
10994400;6.2;2.2;95;82;256
10998000;7.3;2.4;147;147;268
11001600;8.6;4.1;338;149;275
11005200;8.9;4;418;183;263
11008800;10.3;4.3;496;202;263
11012400;10.7;3.5;243;323;274
11016000;12.3;4.2;399;282;282
11019600;13.6;3.6;603;161;282
11023200;12.4;4.4;221;271;282
11026800;13.6;3.3;146;231;290
11030400;12.9;4.1;115;178;293
11034000;12.5;3.3;50;119;292
11037600;12;3.2;8;54;295
11041200;10.1;1.9;1;11;290
11044800;8.8;1.7;0;0;291
11048400;8.6;1.1;0;0;297
11052000;8.4;1.2;0;0;296
11055600;8.5;1.1;0;0;299
11059200;8.3;1.1;0;0;301
11062800;8;3.2;0;0;301
11066400;7.5;2.3;0;0;299
11070000;7.2;1.5;0;0;293
11073600;7;2.4;0;0;290
11077200;7.2;2.3;0;13;290
11080800;8.1;1.4;4;71;292
11084400;8.9;1.5;41;147;287
11088000;7.1;2.9;180;185;278
11091600;7;3.5;29;252;284
11095200;8.4;2.9;413;202;283
11098800;10.2;2.6;429;220;276
11102400;10.3;1.7;0;218;287
11106000;10.9;2.2;115;284;297
11109600;11.5;2.1;64;252;298
11113200;11.1;2.2;203;191;300
11116800;11;1.1;66;169;299
11120400;11.3;2.3;130;90;290
11124000;9.9;1.4;76;39;276
11127600;8.8;1.6;6;12;277
11131200;8;1.5;0;0;287
11134800;7.5;1.6;0;0;284
11138400;7.9;1.6;0;0;277
11142000;8.6;1.5;0;0;280
11145600;9.7;1.5;0;0;329
11149200;10.4;1.3;0;0;331
11152800;10.8;1.2;0;0;333
11156400;10.5;1.3;0;0;332
11160000;10.6;1.2;0;0;325
11163600;10.3;1.3;0;20;324
11167200;11.4;1.1;46;104;321
11170800;12.8;1.8;136;172;306
11174400;14.6;1.7;251;217;300
11178000;16.4;1.4;514;162;310
11181600;18.3;2;677;133;307
11185200;19.8;2.4;757;126;303
11188800;21.4;2.1;771;125;310
11192400;22.8;3.2;743;120;317
11196000;23.6;2.9;653;122;320
11199600;23.5;3.1;526;120;320
11203200;22.4;3.5;351;121;322
11206800;21.6;2.5;226;93;319
11210400;20.3;3.3;82;63;311
11214000;17.6;2.3;7;16;305
11217600;16.8;2.7;0;0;303
11221200;15.5;1.4;0;0;300
11224800;13.9;1.5;0;0;292
11228400;12.3;1.2;0;0;283
11232000;12.2;1.8;0;0;277
11235600;12.4;1.1;0;0;276
11239200;12.2;1;0;0;276
11242800;10.2;0.7;0;0;275
11246400;8.6;1.3;0;0;269
11250000;9.8;1.4;15;35;262
11253600;12.5;2.5;130;73;267
11257200;14.5;1.7;295;87;272
11260800;16.8;2.8;461;89;279
11264400;19.2;3.7;614;84;290
11268000;20.5;3.9;717;88;301
11271600;21.2;4.2;772;93;304
11275200;21.5;3.4;655;178;306
11278800;23.1;3.3;730;105;312
11282400;22.9;3.9;704;70;316
11286000;22.7;3.2;576;73;314
11289600;22.6;2.6;414;78;312
11293200;21.4;3.2;255;70;308
11296800;20.4;3.2;89;56;308
11300400;18.4;2.9;3;13;319
11304000;17;1.6;0;0;327
11307600;14.4;1.3;0;0;321
11311200;13.3;1.7;0;0;309
11314800;12.9;1.4;0;0;290
11318400;12;1.9;0;0;277
11322000;12.3;1.4;0;0;279
11325600;11.3;1;0;0;278
11329200;10.1;1.3;0;0;270
11332800;9.2;0.8;0;0;275
11336400;9.9;1;15;38;292
11340000;12;1.2;108;98;292
11343600;14.1;1;242;143;278
11347200;15.9;2;386;172;272
11350800;17.4;1.7;503;199;284
11354400;19.9;3.2;603;214;297
11358000;21.8;2.5;647;229;305
11361600;22.5;3;658;231;313
11365200;22.9;3;661;210;321
11368800;23.5;3.2;589;198;320
11372400;23.3;3;484;178;314
11376000;22.6;3.6;352;152;317
11379600;22.3;2.4;212;118;319
11383200;20.6;3.1;84;74;312
11386800;18.1;2.5;8;20;306
11390400;17;1.4;0;0;302
11394000;15.8;1.4;0;0;292
11397600;14.5;2.2;0;0;280
11401200;13.1;1.1;0;0;273
11404800;13;2.4;0;0;269
11408400;11.3;1.6;0;0;264
11412000;10.5;1.4;0;0;258
11415600;9.3;1.6;0;0;253
11419200;8.9;1.9;0;0;249
11422800;10.1;1.5;22;36;253
11426400;11.8;1.3;131;81;259
11430000;13.2;1.4;289;102;255
11433600;15;1.1;455;110;253
11437200;16.6;1.6;601;111;270
11440800;18.7;1.6;716;111;292
11444400;19.7;1.4;794;102;305
11448000;21.7;1.2;827;91;318
11451600;22.1;1.7;809;80;326
11455200;22.9;1.8;680;108;322
11458800;23.6;1.8;555;105;319
11462400;23.3;1;412;95;323
11466000;23.2;1.7;250;84;326
11469600;22.1;1.5;97;61;320
11473200;19.1;1.2;11;19;312
11476800;16.9;1.4;0;0;313
11480400;17.1;0.9;0;0;314
11484000;17.7;1.2;0;0;310
11487600;15;1.6;0;0;301
11491200;13.4;1.1;0;0;283
11494800;13.1;1.2;0;0;268
11498400;12.9;0.9;0;0;268
11502000;13;1.7;0;0;281
11505600;12.2;0.9;0;0;304
11509200;13;1.2;0;6;315
11512800;13.9;1.4;0;37;329
11516400;14.5;2.2;0;123;331
11520000;15.5;1.9;28;244;323
11523600;17.2;1.6;61;315;335
11527200;19.2;2.1;263;357;343
11530800;20.4;2.5;363;358;338
11534400;22.2;2.9;346;371;341
11538000;23.1;1.8;241;375;352
11541600;22.2;1.1;67;306;365
11545200;22.9;1.3;91;275;366
11548800;19.2;5.4;0;119;361
11552400;14.5;4.6;0;67;356
11556000;14.1;1.7;0;49;340
11559600;14.2;3.5;1;15;330
11563200;13.9;1.6;0;0;339
11566800;13.8;2.5;0;0;343
11570400;13.2;1.2;0;0;342
11574000;12.6;2;0;0;335
11577600;12.2;1;0;0;324
11581200;11.7;1.3;0;0;313
11584800;11.2;1.2;0;0;306
11588400;11.2;1.1;0;0;311
11592000;11.1;1.3;0;0;326
11595600;11.4;1.1;0;8;341
11599200;12;1.6;1;74;336
11602800;13.2;0.7;7;152;334
11606400;14.8;1.2;4;192;343
11610000;15.9;1.6;17;282;348
11613600;16.2;2;129;388;345
11617200;17.7;1.9;336;396;333
11620800;19;2.2;383;388;331
11624400;18.8;1.6;177;401;343
11628000;19;2.8;37;290;358
11631600;14.6;3.8;0;112;358
11635200;13.5;2.6;0;46;353
11638800;13.4;1.7;0;38;355
11642400;14;2;2;57;340
11646000;13.4;1.2;9;21;331
11649600;12.5;0.9;0;0;333
11653200;12.3;0.7;0;0;336
11656800;11.7;1.3;0;0;344
11660400;11.6;1.1;0;0;342
11664000;11.8;1.2;0;0;341
11667600;11.5;1.8;0;0;336
11671200;10.7;1.6;0;0;320
11674800;11.4;1.8;0;0;316
11678400;11.3;2.1;0;0;322
11682000;11.4;1.6;0;17;326
11685600;12.2;1.2;1;67;336
11689200;13;0.7;0;92;343
11692800;13.5;1.6;14;213;350
11696400;15;1.9;221;297;352
11700000;17.3;2;444;258;346
11703600;18.9;2.5;658;172;345
11707200;20.2;2.4;546;247;346
11710800;22.1;1.8;313;329;348
11714400;23.4;1.8;464;219;355
11718000;23.1;1.8;175;263;356
11721600;20.9;3.3;0;114;360
11725200;17.1;2.4;3;99;362
11728800;16.4;1.1;32;72;342
11732400;15.6;1.5;6;18;335
11736000;14.8;1.2;0;0;346
11739600;14.4;1.5;0;0;350
11743200;14;1.1;0;0;349
11746800;13.9;1.3;0;0;349
11750400;13.8;1;0;0;355
11754000;13.6;1.5;0;0;355
11757600;13;1.6;0;0;345
11761200;12.5;1;0;0;337
11764800;12.1;1.1;0;0;337
11768400;12.8;0.9;29;27;332
11772000;13.7;3.7;35;82;323
11775600;15.6;3.4;19;143;332
11779200;14.4;3.2;0;149;344
11782800;15.1;2.8;0;180;349
11786400;14.7;2.6;0;178;355
11790000;15.6;2.9;44;300;351
11793600;16.1;2.8;27;284;349
11797200;15.8;3.4;0;188;353
11800800;15.9;1.2;0;138;361
11804400;15.1;1.4;0;115;360
11808000;13.9;2.5;0;75;356
11811600;13.6;1.8;1;89;356
11815200;13.1;1.9;0;46;355
11818800;12.5;1.6;0;9;354
11822400;12.2;1.5;0;0;352
11826000;12;2.6;0;0;352
11829600;12;1.2;0;0;349
11833200;12.2;1.6;0;0;344
11836800;12.1;1.5;0;0;344
11840400;11.6;1.7;0;0;338
11844000;11.7;2;0;0;332
11847600;11.8;1.3;0;0;338
11851200;11.6;1.2;0;0;342
11854800;11.9;1.1;0;17;338
11858400;12;1.3;0;46;338
11862000;11.6;2.8;0;39;349
11865600;8.1;4.9;0;54;347
11869200;7.5;6;0;73;339
11872800;7.1;5.1;0;169;332
11876400;8.9;5.3;10;299;317
11880000;10.5;4.4;46;368;311
11883600;12.8;5.1;302;412;304
11887200;13.7;4.1;490;283;293
11890800;14.1;3.4;226;317;293
11894400;13.6;3.7;34;211;311
11898000;13.6;3.5;28;148;323
11901600;12.6;2.2;8;70;327
11905200;11.8;1.4;0;13;336
11908800;10.7;0.8;0;0;338
11912400;10.6;0.9;0;0;332
11916000;10;1.2;0;0;325
11919600;9;1.4;0;0;318
11923200;8.4;1;0;0;306
11926800;8.2;0.8;0;0;300
11930400;7.7;1.5;0;0;299
11934000;7.9;0.6;0;0;289
11937600;7.1;0.8;0;0;279
11941200;7.4;1.7;6;41;278
11944800;9;0.6;68;104;295
11948400;10.9;1.5;247;140;293
11952000;12.8;1.6;418;153;274
11955600;13.1;1.9;563;161;272
11959200;14.9;1.5;673;164;275
11962800;16;1.7;742;163;280
11966400;17.5;1.7;770;155;283
11970000;18.1;2.2;751;144;289
11973600;18.7;1.6;675;139;294
11977200;19.4;1.4;548;138;298
11980800;19.6;1.4;399;129;299
11984400;19.3;1.5;245;110;299
11988000;17.7;1.5;103;76;297
11991600;14.8;1.9;13;24;295
11995200;12.6;1.8;0;0;286
11998800;12.8;2.1;0;0;274
12002400;11.4;1.4;0;0;266
12006000;10.1;2.3;0;0;261
12009600;10.8;2.4;0;0;260
12013200;11.3;2.2;0;0;261
12016800;10.4;1.9;0;0;259
12020400;9.5;1.4;0;0;256
12024000;8.8;0.8;0;0;254
12027600;8.8;1.1;22;45;254
12031200;10.7;1.5;132;93;249
12034800;12.1;2.9;287;115;248
12038400;14;3;437;130;251
12042000;16.1;3.9;600;123;261
12045600;18.5;3.2;723;116;274
12049200;20.4;4.1;781;119;284
12052800;20.8;3.7;742;153;292
12056400;21.5;4;628;201;302
12060000;21.6;3.4;567;184;307
12063600;21.9;3.9;418;193;308
12067200;20.4;3.5;170;215;314
12070800;19.4;3.1;135;141;318
12074400;18.2;3;61;79;316
12078000;16.9;2.1;11;23;316
12081600;15.9;1.8;0;0;314
12085200;15;1.9;0;0;302
12088800;14.5;1.9;0;0;293
12092400;14.1;1.8;0;0;291
12096000;13.8;1.7;0;0;308
12099600;13.5;1.5;0;0;298
12103200;13.3;1.3;0;0;293
12106800;13;1.2;0;0;304
12110400;13.2;1;0;0;307
12114000;12.3;0.2;16;47;290
12117600;14.1;1;90;117;277
12121200;15.1;1.2;233;159;274
12124800;17.3;1.4;393;187;273
12128400;19;1.3;569;187;275
12132000;20.6;2.2;659;201;284
12135600;23.3;2.3;224;419;316
12139200;20.1;2.3;0;241;342
12142800;20;2.8;93;373;334
12146400;18.3;3;35;301;327
12150000;17.4;2;85;292;326
12153600;19.9;4.5;80;236;324
12157200;18.7;4;32;157;331
12160800;18;2.1;31;88;330
12164400;17.5;2.2;2;22;330
12168000;16.5;1.6;0;0;331
12171600;15.7;0.7;0;0;333
12175200;15.3;1.3;0;0;335
12178800;14.4;0.7;0;0;338
12182400;13.5;1.8;0;0;334
12186000;13;1;0;0;326
12189600;12.8;1.6;0;0;328
12193200;12.6;1.7;0;0;325
12196800;12.1;2;0;0;322
12200400;11.4;2.8;0;10;321
12204000;10.8;2.5;0;36;312
12207600;10.9;1.6;0;134;307
12211200;11.7;1.3;5;226;309
12214800;12.9;2.1;50;365;306
12218400;13.7;1.8;122;453;297
12222000;15.6;1.4;157;495;292
12225600;14.8;3.2;152;499;294
12229200;14.8;0.4;80;423;302
12232800;15.7;1.9;115;421;307
12236400;16.2;2.1;193;382;301
12240000;16.1;2.5;207;293;293
12243600;15.7;1.6;113;206;290
12247200;14.7;2.7;22;101;295
12250800;13.6;2.8;1;21;305
12254400;12.7;3.4;0;0;307
12258000;11.6;2.5;0;0;305
12261600;10.4;2.2;0;0;303
12265200;9.6;2.6;0;0;297
12268800;9.1;1.2;0;0;299
12272400;8.6;1.3;0;0;302
12276000;8.1;1.2;0;0;293
12279600;7.9;1.1;0;0;289
12283200;6.9;0.8;0;0;294
12286800;6.3;1.2;12;46;285
12290400;7.8;1.3;113;108;260
12294000;9.3;1.4;250;152;249
12297600;11;1.4;387;182;258
12301200;12.2;1.8;513;206;268
12304800;13.4;1.6;605;224;272
12308400;15;3;660;233;274
12312000;15.5;0.8;669;237;278
12315600;16.3;2.3;658;219;281
12319200;17.4;1.3;604;198;284
12322800;18.1;2.1;501;179;287
12326400;18.2;3.1;366;160;289
12330000;17.5;1.6;226;127;288
12333600;15.9;1.6;99;83;283
12337200;13.8;0.9;18;26;283
12340800;13.1;2.7;0;0;296
12344400;11.8;2.2;0;0;297
12348000;10.9;1.9;0;0;291
12351600;10;2.2;0;0;285
12355200;9.2;1.5;0;0;274
12358800;8.4;1.3;0;0;268
12362400;8.1;1.4;0;0;275
12366000;8.5;0.6;0;0;298
12369600;8.4;0.9;0;0;322
12373200;8.6;0.7;0;32;332
12376800;9.7;0.4;3;93;329
12380400;10.7;0.4;53;202;322
12384000;12.2;1.2;116;284;323
12387600;13.2;1.4;175;348;328
12391200;14.8;0.9;347;355;326
12394800;16.5;1.5;390;376;327
12398400;16;1.3;280;415;326
12402000;17.6;1.6;287;393;322
12405600;17.1;2.7;177;366;326
12409200;18.2;1.6;193;306;327
12412800;16.8;0.9;73;239;330
12416400;16.4;1.6;34;160;336
12420000;15.9;1;19;89;334
12423600;15;0.8;0;18;335
12427200;14.6;1.3;0;0;338
12430800;14.1;0;0;0;337
12434400;13.4;1.2;0;0;336
12438000;12.8;0.3;0;0;341
