timestep;val_ambient_temperature;val_beam_irr_normal;val_beam_irr_hor;val_diffuse_irr_hor;val_global_irr_hor;val_long_wave_irr;val_wind_speed
420300;6.1;0;0;0;0;335.58;1.115
421200;6.2;0;0;0;0;335.9572;0.7918
422100;6.2;0;0;0;0;335.71;0.742
423000;6.1;0;0;0;0;335.46;0.692
423900;6.1;0;0;0;0;335.21;0.642
424800;6.1;0;0;0;0;334.9572;0.5827
425700;6.1;0;0;0;0;334.71;0.484
426600;6;0;0;0;0;334.46;0.384
427500;6;0;0;0;0;334.21;0.284
428400;6.1;0;0;0;0;334.0428;0.357566667
429300;6.4;0;0;0;0;334.29;1.273
430200;6.7;0;0;0;0;334.54;2.198
431100;7;0;0;0;0;334.79;3.123
432000;7.3;0;0;0;0;335.1275;3.9173
432900;7.6;0;0;0;0;335.87;4.016
433800;7.8;0;0;0;0;336.62;4.116
434700;8.1;0;0;0;0;337.37;4.216
435600;8.3;0;0;0;0;338.0428;4.193433333
436500;8.2;0;0;0;0;338.29;3.575
437400;8.1;0;0;0;0;338.54;2.95
438300;8.1;0;0;0;0;338.79;2.325
439200;8;0;0;0;0;338.9153;1.8255
440100;8.1;0;0;0;0;338.42;1.974
441000;8.1;0;0;0;0;337.92;2.124
441900;8.2;0;0;0;0;337.42;2.274
442800;8.2;0;0;0;0;336.9572;2.4337
443700;8.2;0;0;0;0;336.71;2.632
444600;8.1;0;0;0;0;336.46;2.832
445500;8.1;0;0;0;0;336.21;3.032
446400;8.1;0;0;0;0;335.9153;3.230066667
447300;8.1;0;0;0;0;335.42;3.403
448200;8.2;0;0;0;0;334.92;3.578
449100;8.2;0;0;0;0;334.42;3.753
450000;8.2;0;0;0;0;333.9153;3.8918
450900;8.2;0;0;0;0;333.42;3.842
451800;8.2;0;0;0;0;332.92;3.792
452700;8.2;0;0;0;0;332.42;3.742
453600;8.2;0;0;0;0;331.9153;3.6918
454500;8.2;0;0;0;0;331.42;3.642
455400;8.2;0;0;0;0;330.92;3.592
456300;8.2;0;0;0;0;330.42;3.542
457200;8.2;0;0;0;0;329.9572;3.4663
458100;8.3;0;0;0;0;329.71;3.268
459000;8.3;0;0;0;0;329.46;3.068
459900;8.4;0;0;0;0;329.21;2.868
460800;8.4;0;0;6;6;329;2.7592
461700;8.5;0;0;6;6;329;3.106
462600;8.6;0;0;6;6;329;3.456
463500;8.6;0;0;6;6;329;3.806
464400;8.7;0;0;27;27;328.425;4.071233333
465300;8.6;0;0;27;27;326.94;3.997
466200;8.5;0;0;27;27;325.44;3.922
467100;8.4;0;0;27;27;323.94;3.847
468000;8.3;0;0;45;45;322.1375;3.809633333
468900;8.1;0;0;45;45;319.91;3.834333333
469800;7.9;0;0;45;45;317.66;3.859333333
470700;7.6;0;0;45;45;315.41;3.884333333
471600;7.5;0;0;52;52;314;3.890366667
472500;7.4;0;0;52;52;314;3.865666667
473400;7.3;0;0;52;52;314;3.840666667
474300;7.2;0;0;52;52;314;3.815666667
475200;7;0;0;37;37;314.1916333;3.713766667
476100;6.8;0;0;37;37;314.6866667;3.491
477000;6.6;0;0;37;37;315.1866667;3.266
477900;6.4;0;0;37;37;315.6866667;3.041
478800;6.3;0;0;32;32;315.8083667;2.986266667
479700;6.2;0;0;32;32;315.3133333;3.209
480600;6.2;0;0;32;32;314.8133333;3.434
481500;6.1;0;0;32;32;314.3133333;3.659
482400;6;0;0;32;32;314;3.713766667
483300;5.8;0;0;32;32;314;3.491
484200;5.6;0;0;32;32;314;3.266
485100;5.3;0;0;32;32;314;3.041
486000;5.2;0;0;36;36;313.8083667;2.832866667
486900;5.1;0;0;36;36;313.3133333;2.659666667
487800;5;0;0;36;36;312.8133333;2.484666667
488700;4.9;0;0;36;36;312.3133333;2.309666667
489600;4.9;0;0;5;5;311.9041333;2.123366667
490500;4.8;0;0;5;5;311.6566667;1.925333333
491400;4.8;0;0;5;5;311.4066667;1.725333333
492300;4.7;0;0;5;5;311.1566667;1.525333333
493200;4.7;0;0;0;0;311;1.430066667
494100;4.6;0;0;0;0;311;1.603
495000;4.6;0;0;0;0;311;1.778
495900;4.5;0;0;0;0;311;1.953
496800;4.5;0;0;0;0;311.0428;2.095433333
497700;4.4;0;0;0;0;311.29;2.071
498600;4.3;0;0;0;0;311.54;2.046
499500;4.3;0;0;0;0;311.79;2.021
500400;4.2;0;0;0;0;311.9572;1.995433333
501300;4.1;0;0;0;0;311.71;1.971
502200;3.9;0;0;0;0;311.46;1.946
503100;3.8;0;0;0;0;311.21;1.921
504000;3.7;0;0;0;0;310.8297;1.895433333
504900;3.7;0;0;0;0;309.84;1.871
505800;3.7;0;0;0;0;308.84;1.846
506700;3.7;0;0;0;0;307.84;1.821
507600;3.7;0;0;0;0;306.7022;1.7827
508500;3.6;0;0;0;0;304.97;1.684
509400;3.6;0;0;0;0;303.22;1.584
510300;3.5;0;0;0;0;301.47;1.484
511200;3.5;0;0;0;0;300.3397;1.387233333
512100;3.5;0;0;0;0;302.32;1.313
513000;3.5;0;0;0;0;304.32;1.238
513900;3.5;0;0;0;0;306.32;1.163
514800;3.5;0;0;0;0;308.255;1.1255
515700;3.4;0;0;0;0;309.74;1.274
516600;3.3;0;0;0;0;311.24;1.424
517500;3.3;0;0;0;0;312.74;1.574
518400;3.2;0;0;0;0;313.9572;1.7082
519300;3.1;0;0;0;0;313.71;1.758
520200;3;0;0;0;0;313.46;1.808
521100;3;0;0;0;0;313.21;1.858
522000;2.9;0;0;0;0;312.9572;1.8663
522900;2.7;0;0;0;0;312.71;1.668
523800;2.6;0;0;0;0;312.46;1.468
524700;2.4;0;0;0;0;312.21;1.268
525600;2.3;0;0;0;0;312;1.0918
526500;2.2;0;0;0;0;312;1.042
527400;2.2;0;0;0;0;312;0.992
528300;2.1;0;0;0;0;312;0.942
529200;2.1;0;0;0;0;311.9572;0.9082
530100;2;0;0;0;0;311.71;0.958
531000;1.9;0;0;0;0;311.46;1.008
531900;1.9;0;0;0;0;311.21;1.058
532800;1.8;0;0;0;0;310.745;1.104566667
533700;1.7;0;0;0;0;309.26;1.129
534600;1.7;0;0;0;0;307.76;1.154
535500;1.6;0;0;0;0;306.26;1.179
536400;1.6;0;0;0;0;304.6603;1.195433333
537300;1.5;0;0;0;0;302.68;1.171
538200;1.5;0;0;0;0;300.68;1.146
539100;1.4;0;0;0;0;298.68;1.121
540000;1.4;0;0;0;0;296.9572;1.1
540900;1.3;0;0;0;0;296.71;1.1
541800;1.2;0;0;0;0;296.46;1.1
542700;1.2;0;0;0;0;296.21;1.1
543600;1.1;0;0;0;0;295.9572;1.1
544500;1.1;0;0;0;0;295.71;1.1
545400;1;0;0;0;0;295.46;1.1
546300;1;0;0;0;0;295.21;1.1
547200;1;0;0;9;9;295.2978;1.0663
548100;1;0;0;9;9;297.03;0.868
549000;0.9;0;0;9;9;298.78;0.668
549900;0.9;0;0;9;9;300.53;0.468
550800;0.9;23.2;2;55;57;301.425;0.290366667
551700;0.9;23.2;2;55;57;299.94;0.265666667
552600;0.9;23.2;2;55;57;298.44;0.240666667
553500;0.9;23.2;2;55;57;296.94;0.215666667
554400;0.9;0;0;66;66;296;0.276633333
555300;0.9;0;0;66;66;296;0.474666667
556200;0.9;0;0;66;66;296;0.674666667
557100;0.9;0;0;66;66;296;0.874666667
558000;0.9;0;0;72;72;296.575;0.9425
558900;1;0;0;72;72;298.06;0.794
559800;1;0;0;72;72;299.56;0.644
560700;1.1;0;0;72;72;301.06;0.494
561600;1.1;0;0;76;76;302.0958667;0.467133333
562500;1.2;0;0;76;76;302.3433333;0.640333333
563400;1.2;0;0;76;76;302.5933333;0.815333333
564300;1.3;0;0;76;76;302.8433333;0.990333333
565200;1.3;0;0;49;49;303.575;1.1
566100;1.3;0;0;49;49;305.06;1.1
567000;1.4;0;0;49;49;306.56;1.1
567900;1.4;0;0;49;49;308.06;1.1
568800;1.4;0;0;42;42;309.1916333;1.1
569700;1.4;0;0;42;42;309.6866667;1.1
570600;1.5;0;0;42;42;310.1866667;1.1
571500;1.5;0;0;42;42;310.6866667;1.1
572400;1.5;0;0;24;24;310.425;1.090366667
573300;1.6;0;0;24;24;308.94;1.065666667
574200;1.6;0;0;24;24;307.44;1.040666667
575100;1.7;0;0;24;24;305.94;1.015666667
576000;1.7;0;0;3;3;304.425;0.990366667
576900;1.7;0;0;3;3;302.94;0.965666667
577800;1.7;0;0;3;3;301.44;0.940666667
578700;1.7;0;0;3;3;299.94;0.915666667
579600;1.7;0;0;0;0;298.8725;0.895433333
580500;1.7;0;0;0;0;298.13;0.871
581400;1.7;0;0;0;0;297.38;0.846
582300;1.7;0;0;0;0;296.63;0.821
583200;1.7;0;0;0;0;296.1703;0.812766667
584100;1.7;0;0;0;0;297.16;0.887
585000;1.7;0;0;0;0;298.16;0.962
585900;1.7;0;0;0;0;299.16;1.037
586800;1.7;0;0;0;0;300.1275;1.053566667
587700;1.7;0;0;0;0;300.87;0.781
588600;1.7;0;0;0;0;301.62;0.506
589500;1.7;0;0;0;0;302.37;0.231
590400;1.7;0;0;0;0;302.9153;0
591300;1.7;0;0;0;0;302.42;0
592200;1.6;0;0;0;0;301.92;0
593100;1.6;0;0;0;0;301.42;0
594000;1.6;0;0;0;0;301;0.0082
594900;1.6;0;0;0;0;301;0.058
595800;1.7;0;0;0;0;301;0.108
596700;1.7;0;0;0;0;301;0.158
597600;1.7;0;0;0;0;301;0.195433333
598500;1.7;0;0;0;0;301;0.171
599400;1.8;0;0;0;0;301;0.146
600300;1.8;0;0;0;0;301;0.121
601200;1.8;0;0;0;0;300.745;0.095433333
602100;1.8;0;0;0;0;299.26;0.071
603000;1.8;0;0;0;0;297.76;0.046
603900;1.8;0;0;0;0;296.26;0.021
604800;1.8;0;0;0;0;295;0.0428
605700;1.8;0;0;0;0;295;0.29
606600;1.9;0;0;0;0;295;0.54
607500;1.9;0;0;0;0;295;0.79
608400;1.9;0;0;0;0;295.2978;0.995433333
609300;1.9;0;0;0;0;297.03;0.971
610200;1.8;0;0;0;0;298.78;0.946
611100;1.8;0;0;0;0;300.53;0.921
612000;1.8;0;0;0;0;302;0.869933333
612900;1.7;0;0;0;0;302;0.697
613800;1.7;0;0;0;0;302;0.522
614700;1.6;0;0;0;0;302;0.347
615600;1.6;0;0;0;0;302;0.204566667
616500;1.6;0;0;0;0;302;0.229
617400;1.6;0;0;0;0;302;0.254
618300;1.6;0;0;0;0;302;0.279
619200;1.6;0;0;0;0;302.0847;0.2918
620100;1.6;0;0;0;0;302.58;0.242
621000;1.5;0;0;0;0;303.08;0.192
621900;1.5;0;0;0;0;303.58;0.142
622800;1.5;0;0;0;0;303.745;0.130066667
623700;1.5;0;0;0;0;302.26;0.303
624600;1.4;0;0;0;0;300.76;0.478
625500;1.4;0;0;0;0;299.26;0.653
626400;1.4;0;0;0;0;297.745;0.769933333
627300;1.4;0;0;0;0;296.26;0.597
628200;1.3;0;0;0;0;294.76;0.422
629100;1.3;0;0;0;0;293.26;0.247
630000;1.3;0;0;0;0;292.0847;0.095433333
630900;1.3;0;0;0;0;292.58;0.071
631800;1.3;0;0;0;0;293.08;0.046
632700;1.3;0;0;0;0;293.58;0.021
633600;1.3;0;0;8;8;294.2978;0.020933333
634500;1.3;0;0;8;8;296.03;0.145
635400;1.4;0;0;8;8;297.78;0.27
636300;1.4;0;0;8;8;299.53;0.395
637200;1.4;68.6;6;48;54;301.0958667;0.452133333
638100;1.5;68.6;6;48;54;301.3433333;0.328333333
639000;1.5;68.6;6;48;54;301.5933333;0.203333333
639900;1.6;68.6;6;48;54;301.8433333;0.078333333
640800;1.6;0;0;62;62;301.425;0.0575
641700;1.6;0;0;62;62;299.94;0.206
642600;1.7;0;0;62;62;298.44;0.356
643500;1.7;0;0;62;62;296.94;0.506
644400;1.7;0;0;88;88;296;0.619133333
645300;1.8;0;0;88;88;296;0.668666667
646200;1.9;0;0;88;88;296;0.718666667
647100;2;0;0;88;88;296;0.768666667
648000;2.1;0;0;77;77;295.3291333;0.809633333
648900;2.2;0;0;77;77;293.5966667;0.834333333
649800;2.2;0;0;77;77;291.8466667;0.859333333
650700;2.3;0;0;77;77;290.0966667;0.884333333
651600;2.3;7.2;2;92;94;289.1916333;0.976633333
652500;2.4;7.2;2;92;94;289.6866667;1.174666667
653400;2.5;7.2;2;92;94;290.1866667;1.374666667
654300;2.6;7.2;2;92;94;290.6866667;1.574666667
655200;2.7;0;0;62;62;292.5333667;1.623366667
656100;2.7;0;0;62;62;296.4933333;1.425333333
657000;2.8;0;0;62;62;300.4933333;1.225333333
657900;2.8;0;0;62;62;304.4933333;1.025333333
658800;2.8;0;0;30;30;307.575;0.9
659700;2.8;0;0;30;30;309.06;0.9
660600;2.8;0;0;30;30;310.56;0.9
661500;2.8;0;0;30;30;312.06;0.9
662400;2.8;0;0;4;4;312.9041333;0.9
663300;2.8;0;0;4;4;312.6566667;0.9
664200;2.7;0;0;4;4;312.4066667;0.9
665100;2.7;0;0;4;4;312.1566667;0.9
666000;2.7;0;0;0;0;311.7022;0.9
666900;2.6;0;0;0;0;309.97;0.9
667800;2.4;0;0;0;0;308.22;0.9
668700;2.3;0;0;0;0;306.47;0.9
669600;2.2;0;0;0;0;304.7022;0.9082
670500;2.1;0;0;0;0;302.97;0.958
671400;2;0;0;0;0;301.22;1.008
672300;2;0;0;0;0;299.47;1.058
673200;1.9;0;0;0;0;297.9572;1.0918
674100;1.9;0;0;0;0;297.71;1.042
675000;1.9;0;0;0;0;297.46;0.992
675900;1.9;0;0;0;0;297.21;0.942
676800;1.9;0;0;0;0;296.9572;0.904566667
677700;1.9;0;0;0;0;296.71;0.929
678600;1.8;0;0;0;0;296.46;0.954
679500;1.8;0;0;0;0;296.21;0.979
680400;1.8;0;0;0;0;296.2122;1.004566667
681300;1.9;0;0;0;0;297.45;1.029
682200;2;0;0;0;0;298.7;1.054
683100;2;0;0;0;0;299.95;1.079
684000;2.1;0;0;0;0;301.0428;1.163766667
684900;2.2;0;0;0;0;301.29;1.535
685800;2.4;0;0;0;0;301.54;1.91
686700;2.5;0;0;0;0;301.79;2.285
687600;2.6;0;0;0;0;301.7022;2.587233333
688500;2.5;0;0;0;0;299.97;2.513
689400;2.4;0;0;0;0;298.22;2.438
690300;2.4;0;0;0;0;296.47;2.363
691200;2.3;0;0;0;0;294.9153;2.279066667
692100;2.2;0;0;0;0;294.42;2.155
693000;2.1;0;0;0;0;293.92;2.03
693900;2.1;0;0;0;0;293.42;1.905
694800;2;0;0;0;0;292.7022;1.8
695700;1.9;0;0;0;0;290.97;1.8
696600;1.8;0;0;0;0;289.22;1.8
697500;1.8;0;0;0;0;287.47;1.8
698400;1.7;0;0;0;0;285.7878;1.8
699300;1.6;0;0;0;0;284.55;1.8
700200;1.6;0;0;0;0;283.3;1.8
701100;1.5;0;0;0;0;282.05;1.8
702000;1.5;0;0;0;0;280.745;1.779066667
702900;1.4;0;0;0;0;279.26;1.655
703800;1.2;0;0;0;0;277.76;1.53
704700;1.1;0;0;0;0;276.26;1.405
705600;1;0;0;0;0;274.7022;1.3337
706500;0.8;0;0;0;0;272.97;1.532
707400;0.6;0;0;0;0;271.22;1.732
708300;0.4;0;0;0;0;269.47;1.932
709200;0.3;0;0;0;0;267.9572;2.1
710100;0.3;0;0;0;0;267.71;2.1
711000;0.3;0;0;0;0;267.46;2.1
711900;0.3;0;0;0;0;267.21;2.1
712800;0.3;0;0;0;0;267.1703;2.104566667
713700;0.2;0;0;0;0;268.16;2.129
714600;0.2;0;0;0;0;269.16;2.154
715500;0.1;0;0;0;0;270.16;2.179
716400;0.1;0;0;0;0;271.4253;2.169933333
717300;0.2;0;0;0;0;273.9;1.997
718200;0.4;0;0;0;0;276.4;1.822
719100;0.5;0;0;0;0;278.9;1.647
720000;0.6;0;0;9;9;280.8297;1.4918
720900;0.7;0;0;9;9;279.84;1.442
721800;0.7;0;0;9;9;278.84;1.392
722700;0.8;0;0;9;9;277.84;1.342
723600;1;562;50;53;103;274.6041333;1.3575
724500;1.4;562;50;53;103;268.3199511;1.508355556
725400;1.8;562;50;53;103;261.9519467;1.661204444
726300;2.2;562;50;53;103;255.7019467;1.811204444
727200;2.6;868;171;58;229;249.83926;1.848666667
728100;3.1;868;171;58;229;244.6096044;1.723844444
729000;3.5;868;171;58;229;239.3596044;1.598844444
729900;4;868;171;58;229;234.1096044;1.473844444
730800;4.4;860;228;66;294;230.1768022;1.461793333
731700;4.5;860;228;66;294;228.18464;1.611204444
732600;4.7;860;228;66;294;226.18464;1.761204444
733500;4.9;860;228;66;294;224.18464;1.911204444
734400;5.1;852;250;65;315;223;1.989731111
735300;5.2;852;250;65;315;223;1.96476
736200;5.4;852;250;65;315;223;1.93976
737100;5.6;852;250;65;315;223;1.91476
738000;5.6;815;229;61;290;223.5143778;1.9
738900;5.4;815;229;61;290;224.7598222;1.9
739800;5.2;815;229;61;290;226.0098222;1.9
740700;4.9;815;229;61;290;227.2598222;1.9
741600;4.7;739;169;52;221;228.8231978;1.807377778
742500;4.6;739;169;52;221;230.81536;1.583266667
743400;4.4;739;169;52;221;232.81536;1.358266667
744300;4.3;739;169;52;221;234.81536;1.133266667
745200;4.1;633;87;39;126;237.8521111;1
746100;3.7;633;87;39;126;242.3346667;1
747000;3.4;633;87;39;126;246.8346667;1
747900;3;633;87;39;126;251.3346667;1
748800;2.7;329;11;14;25;255.5434822;1.133877778
749700;2.3;329;11;14;25;259.2789378;1.457311111
750600;2;329;11;14;25;263.0289378;1.782311111
751500;1.7;329;11;14;25;266.7080356;2.101337778
752400;1.5;0;0;0;0;268.8463622;2.274586667
753300;1.4;0;0;0;0;268.13;2.155
754200;1.3;0;0;0;0;267.38;2.03
755100;1.2;0;0;0;0;266.63;1.905
756000;1.1;0;0;0;0;265.8297;1.779066667
756900;1;0;0;0;0;264.84;1.655
757800;0.9;0;0;0;0;263.84;1.53
758700;0.9;0;0;0;0;262.84;1.405
759600;0.8;0;0;0;0;261.7878;1.3
760500;0.7;0;0;0;0;260.55;1.3
761400;0.7;0;0;0;0;259.3;1.3
762300;0.6;0;0;0;0;258.05;1.3
763200;0.6;0;0;0;0;256.1075;1.2572
764100;0.5;0;0;0;0;250.91;1.01
765000;0.4;0;0;0;0;245.66;0.76
765900;0.3;0;0;0;0;240.41;0.51
766800;0.2;0;0;0;0;235.235;0.3082
767700;0.1;0;0;0;0;230.78;0.358
768600;-0.1;0;0;0;0;226.28;0.408
769500;-0.2;0;0;0;0;221.78;0.458
770400;-0.3;0;0;0;0;218.8078;0.5428
771300;-0.3;0;0;0;0;223.51;0.79
772200;-0.3;0;0;0;0;228.26;1.04
773100;-0.3;0;0;0;0;233.01;1.29
774000;-0.3;0;0;0;0;238.02;1.469933333
774900;-0.4;0;0;0;0;243.96;1.297
775800;-0.4;0;0;0;0;249.96;1.122
776700;-0.5;0;0;0;0;255.96;0.947
777600;-0.5;0;0;0;0;261.255;0.804566667
778500;-0.5;0;0;0;0;262.74;0.829
779400;-0.4;0;0;0;0;264.24;0.854
780300;-0.4;0;0;0;0;265.74;0.879
781200;-0.4;0;0;0;0;267.0847;0.9
782100;-0.4;0;0;0;0;267.58;0.9
783000;-0.4;0;0;0;0;268.08;0.9
783900;-0.4;0;0;0;0;268.58;0.9
784800;-0.4;0;0;0;0;269.0428;0.895433333
785700;-0.4;0;0;0;0;269.29;0.871
786600;-0.4;0;0;0;0;269.54;0.846
787500;-0.4;0;0;0;0;269.79;0.821
788400;-0.4;0;0;0;0;270.0847;0.804566667
789300;-0.4;0;0;0;0;270.58;0.829
790200;-0.4;0;0;0;0;271.08;0.854
791100;-0.4;0;0;0;0;271.58;0.879
792000;-0.4;0;0;0;0;272.0847;0.904566667
792900;-0.3;0;0;0;0;272.58;0.929
793800;-0.3;0;0;0;0;273.08;0.954
794700;-0.2;0;0;0;0;273.58;0.979
795600;-0.2;0;0;0;0;274.0847;1.030066667
796500;-0.1;0;0;0;0;274.58;1.203
797400;0.1;0;0;0;0;275.08;1.378
798300;0.2;0;0;0;0;275.58;1.553
799200;0.3;0;0;0;0;276.0847;1.7
800100;0.3;0;0;0;0;276.58;1.7
801000;0.2;0;0;0;0;277.08;1.7
801900;0.2;0;0;0;0;277.58;1.7
802800;0.2;0;0;0;0;278.0847;1.6827
803700;0.3;0;0;0;0;278.58;1.584
804600;0.4;0;0;0;0;279.08;1.484
805500;0.4;0;0;0;0;279.58;1.384
806400;0.5;0;0;12;12;280.0847;1.330066667
807300;0.5;0;0;12;12;280.58;1.503
808200;0.6;0;0;12;12;281.08;1.678
809100;0.6;0;0;12;12;281.58;1.853
810000;0.6;0;0;30;30;282.0958667;1.923366667
810900;0.6;0;0;30;30;282.3433333;1.725333333
811800;0.5;0;0;30;30;282.5933333;1.525333333
812700;0.5;0;0;30;30;282.8433333;1.325333333
813600;0.5;0;0;41;41;283;1.132866667
814500;0.6;0;0;41;41;283;0.959666667
815400;0.7;0;0;41;41;283;0.784666667
816300;0.8;0;0;41;41;283;0.609666667
817200;0.8;0;0;57;57;282.6166333;0.605366667
818100;0.9;0;0;57;57;281.6266667;0.877666667
819000;1;0;0;57;57;280.6266667;1.152666667
819900;1.1;0;0;57;57;279.6266667;1.427666667
820800;1.3;0;0;76;76;279.1916333;1.628766667
821700;1.4;0;0;76;76;279.6866667;1.703
822600;1.6;0;0;76;76;280.1866667;1.778
823500;1.7;0;0;76;76;280.6866667;1.853
824400;1.8;0;0;77;77;281.1916333;1.746633333
825300;1.9;0;0;77;77;281.6866667;1.350666667
826200;2;0;0;77;77;282.1866667;0.950666667
827100;2.1;0;0;77;77;282.6866667;0.550666667
828000;2.2;25.9;6;72;78;283.1916333;0.309633333
828900;2.3;25.9;6;72;78;283.6866667;0.334333333
829800;2.4;25.9;6;72;78;284.1866667;0.359333333
830700;2.5;25.9;6;72;78;284.6866667;0.384333333
831600;2.5;0;0;36;36;285.0958667;0.447866667
832500;2.5;0;0;36;36;285.3433333;0.571666667
833400;2.4;0;0;36;36;285.5933333;0.696666667
834300;2.4;0;0;36;36;285.8433333;0.821666667
835200;2.4;88.7;3;9;12;285.425;0.928733333
836100;2.3;88.7;3;9;12;283.94;1.003
837000;2.2;88.7;3;9;12;282.44;1.078
837900;2.1;88.7;3;9;12;280.94;1.153
838800;2;0;0;0;0;279.9572;1.2
839700;1.9;0;0;0;0;279.71;1.2
840600;1.9;0;0;0;0;279.46;1.2
841500;1.8;0;0;0;0;279.21;1.2
842400;1.8;0;0;0;0;279;1.230066667
843300;1.8;0;0;0;0;279;1.403
844200;1.9;0;0;0;0;279;1.578
845100;1.9;0;0;0;0;279;1.753
846000;1.9;0;0;0;0;279.3397;1.869933333
846900;1.9;0;0;0;0;281.32;1.697
847800;1.8;0;0;0;0;283.32;1.522
848700;1.8;0;0;0;0;285.32;1.347
849600;1.8;0;0;0;0;287.0847;1.2173
850500;1.8;0;0;0;0;287.58;1.316
851400;1.8;0;0;0;0;288.08;1.416
852300;1.8;0;0;0;0;288.58;1.516
853200;1.8;0;0;0;0;288.745;1.587233333
854100;1.7;0;0;0;0;287.26;1.513
855000;1.6;0;0;0;0;285.76;1.438
855900;1.6;0;0;0;0;284.26;1.363
856800;1.5;0;0;0;0;282.8297;1.304566667
857700;1.6;0;0;0;0;281.84;1.329
858600;1.6;0;0;0;0;280.84;1.354
859500;1.7;0;0;0;0;279.84;1.379
860400;1.7;0;0;0;0;279.0428;1.4
861300;1.7;0;0;0;0;279.29;1.4
862200;1.7;0;0;0;0;279.54;1.4
863100;1.7;0;0;0;0;279.79;1.4
864000;1.7;0;0;0;0;280.255;1.369933333
864900;1.7;0;0;0;0;281.74;1.197
865800;1.8;0;0;0;0;283.24;1.022
866700;1.8;0;0;0;0;284.74;0.847
867600;1.8;0;0;0;0;286.0428;0.720933333
868500;1.8;0;0;0;0;286.29;0.845
869400;1.7;0;0;0;0;286.54;0.97
870300;1.7;0;0;0;0;286.79;1.095
871200;1.7;0;0;0;0;287.0847;1.204566667
872100;1.7;0;0;0;0;287.58;1.229
873000;1.8;0;0;0;0;288.08;1.254
873900;1.8;0;0;0;0;288.58;1.279
874800;1.8;0;0;0;0;289.2978;1.287233333
875700;1.8;0;0;0;0;291.03;1.213
876600;1.8;0;0;0;0;292.78;1.138
877500;1.8;0;0;0;0;294.53;1.063
878400;1.8;0;0;0;0;296.0428;1.004566667
879300;1.8;0;0;0;0;296.29;1.029
880200;1.9;0;0;0;0;296.54;1.054
881100;1.9;0;0;0;0;296.79;1.079
882000;1.9;0;0;0;0;296.7878;1.1255
882900;1.9;0;0;0;0;295.55;1.274
883800;2;0;0;0;0;294.3;1.424
884700;2;0;0;0;0;293.05;1.574
885600;2;0;0;0;0;292.1275;1.6663
886500;2.1;0;0;0;0;292.87;1.468
887400;2.2;0;0;0;0;293.62;1.268
888300;2.2;0;0;0;0;294.37;1.068
889200;2.3;0;0;0;0;295.0847;0.9255
890100;2.3;0;0;0;0;295.58;1.074
891000;2.4;0;0;0;0;296.08;1.224
891900;2.4;0;0;0;0;296.58;1.374
892800;2.4;0;0;6;6;297.2122;1.4745
893700;2.5;0;0;6;6;298.45;1.326
894600;2.5;0;0;6;6;299.7;1.176
895500;2.6;0;0;6;6;300.95;1.026
896400;2.7;0;0;42;42;301.6166333;0.9
897300;2.8;0;0;42;42;300.6266667;0.9
898200;3;0;0;42;42;299.6266667;0.9
899100;3.2;0;0;42;42;298.6266667;0.9
900000;3.4;15;3;89;92;297.0416333;0.9
900900;3.6;15;3;89;92;294.5666667;0.9
901800;3.8;15;3;89;92;292.0666667;0.9
902700;4;15;3;89;92;289.5666667;0.9
903600;4.1;14.9;4;121;125;288.6785933;0.890303333
904500;4.2;14.9;4;121;125;290.4633867;0.86476
905400;4.2;14.9;4;121;125;292.2133867;0.83976
906300;4.3;14.9;4;121;125;293.9633867;0.81476
907200;4.3;3.4;1;110;111;295.4889067;0.809833333
908100;4.5;3.4;1;110;111;296.7598222;0.83524
909000;4.6;3.4;1;110;111;297.9687911;0.859377778
909900;4.7;3.4;1;110;111;299.2598222;0.88524
910800;4.8;7;2;108;110;300.0978133;0.909833333
911700;4.9;7;2;108;110;300.3519733;0.93524
912600;5;7;2;108;110;300.59376;0.959377778
913500;5.1;7;2;108;110;300.8519733;0.98524
914400;5.1;0;0;76;76;301.6708667;0.9425
915300;5.2;0;0;76;76;303.4304489;0.791644444
916200;5.3;0;0;76;76;305.1533333;0.644
917100;5.4;0;0;76;76;306.9485422;0.49004
918000;5.5;0;0;31;31;308.575;0.476633333
918900;5.4;0;0;31;31;310.06;0.674666667
919800;5.3;0;0;31;31;311.56;0.874666667
920700;5.2;0;0;31;31;313.06;1.074666667
921600;5.1;0;0;4;4;313.9041333;1.209633333
922500;5;0;0;4;4;313.6566667;1.234333333
923400;4.9;0;0;4;4;313.4066667;1.259333333
924300;4.8;0;0;4;4;313.1566667;1.284333333
925200;4.7;0;0;0;0;312.745;1.3
926100;4.6;0;0;0;0;311.26;1.3
927000;4.5;0;0;0;0;309.76;1.3
927900;4.5;0;0;0;0;308.26;1.3
928800;4.4;0;0;0;0;306.745;1.312766667
929700;4.4;0;0;0;0;305.26;1.387
930600;4.3;0;0;0;0;303.76;1.462
931500;4.3;0;0;0;0;302.26;1.537
932400;4.3;0;0;0;0;300.9572;1.604566667
933300;4.3;0;0;0;0;300.71;1.629
934200;4.2;0;0;0;0;300.46;1.654
935100;4.2;0;0;0;0;300.21;1.679
936000;4.2;0;0;0;0;300;1.695433333
936900;4.2;0;0;0;0;300;1.671
937800;4.2;0;0;0;0;300;1.646
938700;4.2;0;0;0;0;300;1.621
939600;4.2;0;0;0;0;300;1.604566667
940500;4.2;0;0;0;0;300;1.629
941400;4.2;0;0;0;0;300;1.654
