timestep;val_ambient_temperature;val_beam_irr_normal;val_beam_irr_hor;val_diffuse_irr_hor;val_global_irr_hor;val_long_wave_irr;val_wind_speed;val_beam_irr_in_plane
187200;4.5;0;0;0;0;305;2.2;0.0
190800;3.9;0;0;0;0;303;2.5;0.0
194400;3.9;0;0;0;0;290;2.5;0.0
198000;3.2;0;0;0;0;263;2.5;0.0
201600;4.8;270.756;9;10;19;252;3.8;120.8
205200;5.5;391.158;59;35;94;264;3.8;279.5
208800;7.1;676.975;171;35;206;268;3.2;534.9
212400;7.5;620.698;195;47;242;262;4.6;564.2
216000;7;140.895;47;121;168;276;3.2;160.0
219600;7.2;167.823;52;105;157;286;2.5;187.6
223200;6.7;98.289;24;82;106;284;3.1;98.1
226800;6.7;195.271;27;42;69;281;1.4;155.8
230400;5.3;0;0;8;8;274;1.8;0.0
234000;4.5;0;0;0;0;260;1.1;0.0
237600;3.8;0;0;0;0;247;1.1;0.0
241200;3.4;0;0;0;0;251;1.2;0.0
244800;3.6;0;0;0;0;262;2;0.0
248400;2.5;0;0;0;0;251;1.9;0.0
252000;2.2;0;0;0;0;241;1.8;0.0
255600;1.8;0;0;0;0;247;1.1;0.0
259200;1.4;0;0;0;0;255;1.1;0.0
262800;0.9;0;0;0;0;252;1.2;0.0
266400;1.3;0;0;0;0;235;1;0.0
270000;0.2;0;0;0;0;260;1;0.0
273600;-0.4;0;0;0;0;295;1;0.0
277200;0;0;0;0;0;290;2.4;0.0
280800;0.2;0;0;0;0;286;2.7;0.0
284400;0.7;0;0;0;0;295;1.7;0.0
288000;0.8;0;0;8;8;297;1.1;0.0
291600;1.1;0;0;45;45;299;1;-0.1
295200;1.9;70.972;18;111;129;283;0.4;81.3
298800;2.4;19.016;6;126;132;259;1.3;31.0
302400;2.6;0;0;60;60;288;1.7;0.3
306000;2.7;0;0;58;58;314;2.4;0.3
309600;3.3;0;0;50;50;308;2.8;0.3
313200;3.4;0;0;20;20;307;4.1;0.1
316800;4;0;0;0;0;307;1.9;0.0
320400;4.2;0;0;0;0;301;2.6;0.0
324000;5.7;0;0;0;0;305;4.7;0.0
327600;5.9;0;0;0;0;306;3.4;0.0
331200;5.5;0;0;0;0;310;2.6;0.0
334800;5.1;0;0;0;0;308;1.8;0.0
338400;5;0;0;0;0;293;3.9;0.0
342000;5.5;0;0;0;0;285;2.5;0.0
345600;5.3;0;0;0;0;278;2.1;0.0
349200;4.1;0;0;0;0;259;2;0.0
352800;3.5;0;0;0;0;232;0.8;0.0
356400;3;0;0;0;0;226;0.9;0.0
360000;2.9;0;0;0;0;244;0.5;0.0
363600;2.8;0;0;0;0;269;0.9;0.0
367200;2.7;0;0;0;0;288;0.7;0.0
370800;2.8;0;0;0;0;297;1.7;0.0
374400;2.7;0;0;5;5;302;2;0.0
378000;3.4;0;0;23;23;301;2.2;0.1
381600;3.6;0;0;35;35;305;1.3;0.1
385200;4.1;0;0;49;49;308;1.9;0.2
388800;4.3;0;0;63;63;302;1.1;0.2
392400;4.6;0;0;76;76;302;1.7;0.2
396000;4.6;0;0;54;54;314;0.9;0.2
399600;4.6;0;0;36;36;327;1.4;0.1
403200;4.5;0;0;4;4;329;1.5;0.0
406800;4.4;0;0;0;0;317;1.3;0.0
410400;5.5;0;0;0;0;309;1.6;0.0
414000;5.1;0;0;0;0;322;0.9;0.0
417600;5.9;0;0;0;0;334;2.3;0.0
421200;6.2;0;0;0;0;336;0.8;0.0
424800;6.1;0;0;0;0;335;0.6;0.0
428400;6;0;0;0;0;334;0.2;0.0
432000;7.3;0;0;0;0;335;3.9;0.0
435600;8.3;0;0;0;0;338;4.3;0.0
439200;8;0;0;0;0;339;1.8;0.0
442800;8.2;0;0;0;0;337;2.4;0.0
446400;8.1;0;0;0;0;336;3.2;0.0
450000;8.2;0;0;0;0;334;3.9;0.0
453600;8.2;0;0;0;0;332;3.7;0.0
457200;8.2;0;0;0;0;330;3.5;0.0
460800;8.4;0;0;6;6;329;2.7;0.0
464400;8.7;0;0;27;27;329;4.1;0.0
468000;8.4;0;0;45;45;323;3.8;0.0
471600;7.5;0;0;52;52;314;3.9;0.0
475200;7.1;0;0;37;37;314;3.8;0.0
478800;6.3;0;0;32;32;316;2.9;0.0
482400;6.1;0;0;32;32;314;3.8;0.0
486000;5.2;0;0;36;36;314;2.9;0.0
489600;4.9;0;0;5;5;312;2.2;0.0
493200;4.7;0;0;0;0;311;1.4;0.0
496800;4.5;0;0;0;0;311;2.1;0.0
500400;4.2;0;0;0;0;312;2;0.0
504000;3.7;0;0;0;0;311;1.9;0.0
507600;3.7;0;0;0;0;307;1.8;0.0
511200;3.5;0;0;0;0;300;1.4;0.0
514800;3.5;0;0;0;0;308;1.1;0.0
518400;3.2;0;0;0;0;314;1.7;0.0
522000;2.9;0;0;0;0;313;1.9;0.0
525600;2.3;0;0;0;0;312;1.1;0.0
529200;2.1;0;0;0;0;312;0.9;0.0
532800;1.8;0;0;0;0;311;1.1;0.0
536400;1.6;0;0;0;0;305;1.2;0.0
540000;1.4;0;0;0;0;297;1.1;0.0
543600;1.1;0;0;0;0;296;1.1;0.0
547200;1;0;0;9;9;295;1.1;0.0
550800;0.9;12.958;2;55;57;302;0.3;12.0
554400;0.9;0;0;66;66;296;0.2;-0.4
558000;0.9;0;0;72;72;296;1;-0.1
561600;1.1;0;0;76;76;302;0.4;-0.1
565200;1.3;0;0;49;49;303;1.1;-0.1
568800;1.4;0;0;42;42;309;1.1;0.0
572400;1.5;0;0;24;24;311;1.1;0.0
576000;1.7;0;0;3;3;305;1;0.0
579600;1.7;0;0;0;0;299;0.9;0.0
583200;1.7;0;0;0;0;296;0.8;0.0
586800;1.7;0;0;0;0;300;1.1;0.0
590400;1.7;0;0;0;0;303;0;0.0
594000;1.6;0;0;0;0;301;0;0.0
597600;1.7;0;0;0;0;301;0.2;0.0
601200;1.8;0;0;0;0;301;0.1;0.0
604800;1.8;0;0;0;0;295;0;0.0
608400;1.9;0;0;0;0;295;1;0.0
612000;1.8;0;0;0;0;302;0.9;0.0
615600;1.6;0;0;0;0;302;0.2;0.0
619200;1.6;0;0;0;0;302;0.3;0.0
622800;1.5;0;0;0;0;304;0.1;0.0
626400;1.4;0;0;0;0;298;0.8;0.0
630000;1.3;0;0;0;0;292;0.1;0.0
633600;1.3;0;0;8;8;294;0;0.0
637200;1.4;38.586;6;48;54;301;0.5;28.7
640800;1.6;0;0;62;62;302;0;-0.2
644400;1.7;0;0;88;88;296;0.6;-1.5
648000;2.1;0;0;77;77;296;0.8;-0.2
651600;2.3;6.233;2;92;94;289;0.9;8.5
655200;2.7;0;0;62;62;291;1.7;-0.2
658800;2.8;0;0;30;30;307;0.9;-0.1
662400;2.8;0;0;4;4;313;0.9;0.0
666000;2.7;0;0;0;0;312;0.9;0.0
669600;2.2;0;0;0;0;305;0.9;0.0
673200;1.9;0;0;0;0;298;1.1;0.0
676800;1.9;0;0;0;0;297;0.9;0.0
680400;1.8;0;0;0;0;296;1;0.0
684000;2.1;0;0;0;0;301;1.1;0.0
687600;2.6;0;0;0;0;302;2.6;0.0
691200;2.3;0;0;0;0;295;2.3;0.0
694800;2;0;0;0;0;293;1.8;0.0
698400;1.7;0;0;0;0;286;1.8;0.0
702000;1.5;0;0;0;0;281;1.8;0.0
705600;1;0;0;0;0;275;1.3;0.0
709200;0.3;0;0;0;0;268;2.1;0.0
712800;0.3;0;0;0;0;267;2.1;0.0
716400;0.1;0;0;0;0;271;2.2;0.0
720000;0.6;0;0;9;9;281;1.5;0.0
723600;0.8;318.943;50;53;103;277;1.3;237.0
727200;2.4;656.68;171;58;229;252;1.9;543.9
730800;4.3;703.745;228;66;294;231;1.4;642.0
734400;5;723.921;250;65;315;223;2;681.4
738000;5.7;708.202;229;61;290;223;1.9;643.2
741600;4.8;652.06;169;52;221;228;1.9;531.0
745200;4.2;561.444;87;39;126;236;1;374.0
748800;2.8;291.865;11;14;25;254;1;130.9
752400;1.5;0;0;0;0;269;2.3;0.0
756000;1.1;0;0;0;0;266;1.8;0.0
759600;0.8;0;0;0;0;262;1.3;0.0
763200;0.6;0;0;0;0;257;1.3;0.0
766800;0.2;0;0;0;0;236;0.3;0.0
770400;-0.3;0;0;0;0;218;0.5;0.0
774000;-0.3;0;0;0;0;237;1.5;0.0
777600;-0.5;0;0;0;0;261;0.8;0.0
781200;-0.4;0;0;0;0;267;0.9;0.0
784800;-0.4;0;0;0;0;269;0.9;0.0
788400;-0.4;0;0;0;0;270;0.8;0.0
792000;-0.4;0;0;0;0;272;0.9;0.0
795600;-0.2;0;0;0;0;274;1;0.0
799200;0.3;0;0;0;0;276;1.7;0.0
802800;0.2;0;0;0;0;278;1.7;0.0
806400;0.5;0;0;12;12;280;1.3;0.0
810000;0.6;0;0;30;30;282;2;-0.1
813600;0.5;0;0;41;41;283;1.2;-0.1
817200;0.8;0;0;57;57;283;0.5;-0.1
820800;1.2;0;0;76;76;279;1.6;-0.1
824400;1.8;0;0;77;77;281;1.9;-0.2
828000;2.2;22.9;6;72;78;283;0.3;24.3
831600;2.5;0;0;36;36;285;0.4;-0.1
835200;2.4;68.675;3;9;12;286;0.9;35.8
838800;2;0;0;0;0;280;1.2;0.0
842400;1.8;0;0;0;0;279;1.2;0.0
846000;1.9;0;0;0;0;279;1.9;0.0
849600;1.8;0;0;0;0;287;1.2;0.0
853200;1.8;0;0;0;0;289;1.6;0.0
856800;1.5;0;0;0;0;283;1.3;0.0
860400;1.7;0;0;0;0;279;1.4;0.0
864000;1.7;0;0;0;0;280;1.4;0.0
867600;1.8;0;0;0;0;286;0.7;0.0
871200;1.7;0;0;0;0;287;1.2;0.0
874800;1.8;0;0;0;0;289;1.3;0.0
878400;1.8;0;0;0;0;296;1;0.0
882000;1.9;0;0;0;0;297;1.1;0.0
885600;2;0;0;0;0;292;1.7;0.0
889200;2.3;0;0;0;0;295;0.9;0.0
892800;2.4;0;0;6;6;297;1.5;0.0
896400;2.6;0;0;42;42;302;0.9;-0.1
900000;3.3;11.369;3;89;92;298;0.9;14.4
903600;4.1;12.191;4;121;125;288;0.9;20.9
907200;4.3;2.856;1;110;111;295;0.8;8.5
910800;4.8;6.086;2;108;110;300;0.9;11.9
914400;5.1;0;0;76;76;301;1;-1.0
918000;5.5;0;0;31;31;308;0.4;-0.1
921600;5.1;0;0;4;4;314;1.2;0.0
925200;4.7;0;0;0;0;313;1.3;0.0
928800;4.4;0;0;0;0;307;1.3;0.0
932400;4.3;0;0;0;0;301;1.6;0.0
936000;4.2;0;0;0;0;300;1.7;0.0
939600;4.2;0;0;0;0;300;1.6;0.0
943200;4.2;0;0;0;0;300;1.7;0.0
946800;4.2;0;0;0;0;301;2.7;0.0
950400;4;0;0;0;0;291;2.3;0.0
954000;3.2;0;0;0;0;278;2.2;0.0
957600;3.4;0;0;0;0;288;2.2;0.0
961200;3.7;0;0;0;0;305;2.8;0.0
964800;3.7;0;0;0;0;311;3.6;0.0
968400;3.8;0;0;0;0;311;2.8;0.0
972000;3.2;0;0;0;0;310;3.5;0.0
975600;3.2;0;0;0;0;304;3.5;0.0
979200;3;0;0;8;8;298;3.6;0.0
982800;2.9;0;0;38;38;302;4.8;-0.1
986400;2.8;0;0;38;38;307;4.6;-0.1
990000;2.9;0;0;32;32;306;4.9;-0.1
993600;2.7;0;0;42;42;304;4.1;-0.1
997200;2.8;15.086;5;89;94;292;3.6;14.9
1000800;2.8;384.445;103;21;124;275;4.2;304.6
1004400;2.5;60.823;10;40;50;287;4.6;46.8
1008000;2.3;0;0;5;5;303;4.1;0.0
1011600;2;0;0;0;0;297;4.5;0.0
1015200;1.8;0;0;0;0;297;4.5;0.0
1018800;1.4;0;0;0;0;301;5.2;0.0
1022400;0.7;0;0;0;0;293;4.5;0.0
1026000;0.1;0;0;0;0;274;4.5;0.0
1029600;-0.1;0;0;0;0;255;3.9;0.0
1033200;-0.2;0;0;0;0;231;3.9;0.0
1036800;-0.6;0;0;0;0;214;3.8;0.0
1040400;-0.8;0;0;0;0;213;3.9;0.0
1044000;-1.2;0;0;0;0;212;4.2;0.0
1047600;-1.7;0;0;0;0;222;4;0.0
1051200;-2;0;0;0;0;242;5.9;0.0
1054800;-2.2;0;0;0;0;262;5.3;0.0
1058400;-2.2;0;0;0;0;276;5.3;0.0
1062000;-2.5;0;0;0;0;276;5.8;0.0
1065600;-2.4;0;0;11;11;270;5.1;0.0
1069200;-2.2;184.083;30;36;66;276;5.1;142.7
1072800;-2.2;37.343;10;72;82;278;4.9;34.8
1076400;-1.9;0;0;74;74;275;4.8;-0.1
1080000;-1.9;0;0;89;89;281;4.8;-0.9
1083600;-1.7;0;0;77;77;287;5.5;-0.1
1087200;-1.5;0;0;58;58;281;5.5;-0.1
1090800;-1.8;0;0;38;38;259;5.5;-0.1
1094400;-1.9;120.103;5;7;12;251;6.2;58.2
1098000;-2.1;0;0;0;0;254;5.4;0.0
1101600;-2.6;0;0;0;0;247;4.7;0.0
1105200;-3.2;0;0;0;0;247;4.8;0.0
1108800;-3.4;0;0;0;0;240;5.6;0.0
1112400;-3.8;0;0;0;0;229;5.6;0.0
1116000;-4;0;0;0;0;223;4.1;0.0
1119600;-4.3;0;0;0;0;218;4.9;0.0
1123200;-4.4;0;0;0;0;208;4.3;0.0
1126800;-4.6;0;0;0;0;203;4.4;0.0
1130400;-4.7;0;0;0;0;202;5.1;0.0
1134000;-4.7;0;0;0;0;203;5;0.0
1137600;-4.7;0;0;0;0;204;5.1;0.0
1141200;-4.8;0;0;0;0;213;5.3;0.0
1144800;-4.9;0;0;0;0;223;5.3;0.0
1148400;-4.9;0;0;0;0;222;5.1;0.0
1152000;-5.1;236.904;7;14;21;223;4.5;106.4
1155600;-4.6;442.963;73;50;123;218;4.5;313.3
1159200;-2.9;659.501;178;57;235;206;4.5;540.2
1162800;-1.1;763.973;256;56;312;200;4;691.4
1166400;0.2;810.137;290;54;344;203;4.2;745.4
1170000;0.6;770.857;260;56;316;205;4.4;699.7
1173600;-0.4;725.799;199;51;250;204;4.9;592.4
1177200;-0.7;613.685;105;40;145;206;4.2;411.6
1180800;-1.4;475.316;18;15;33;209;4.7;204.8
1184400;-2.2;0;0;0;0;208;4.5;0.0
1188000;-2.9;0;0;0;0;206;3.9;0.0
1191600;-3.5;0;0;0;0;204;4.8;0.0
1195200;-3.9;0;0;0;0;203;4.8;0.0
1198800;-4.1;0;0;0;0;202;4.1;0.0
1202400;-4.3;0;0;0;0;202;3.9;0.0
1206000;-4.7;0;0;0;0;201;3.2;0.0
1209600;-5;0;0;0;0;201;3.6;0.0
1213200;-4.9;0;0;0;0;205;2.2;0.0
1216800;-5;0;0;0;0;220;2.1;0.0
1220400;-4.9;0;0;0;0;236;1.8;0.0
1224000;-4.9;0;0;0;0;240;1.6;0.0
1227600;-4.7;0;0;0;0;243;1.8;0.0
1231200;-5;0;0;0;0;244;1.2;0.0
1234800;-5.1;0;0;0;0;247;1.8;0.0
1238400;-5.1;0;0;10;10;252;1.9;0.0
1242000;-5.1;29.987;5;49;54;253;1.7;22.9
1245600;-4.9;0;0;71;71;250;2.2;-0.4
1249200;-4.5;0;0;77;77;250;1.8;0.0
1252800;-4.3;0;0;76;76;249;1;0.1
1256400;-3.9;0;0;83;83;248;1.7;-0.2
1260000;-3.7;0;0;71;71;252;1.8;-0.1
1263600;-3.8;28.645;5;45;50;260;1.8;20.4
1267200;-3.8;162.795;5;9;14;260;1;75.1
1270800;-3.8;0;0;0;0;260;0.9;0.0
1274400;-3.8;0;0;0;0;255;1.3;0.0
1278000;-3.8;0;0;0;0;251;1;0.0
1281600;-3.8;0;0;0;0;253;1.1;0.0
1285200;-3.7;0;0;0;0;260;0.8;0.0
1288800;-3.5;0;0;0;0;266;0.8;0.0
1292400;-3.4;0;0;0;0;268;0.7;0.0
1296000;-3.4;0;0;0;0;267;1.2;0.0
1299600;-3.3;0;0;0;0;267;1.4;0.0
1303200;-3.2;0;0;0;0;269;1.3;0.0
1306800;-3.2;0;0;0;0;270;1;0.0
1310400;-3.2;0;0;0;0;272;1.1;0.0
1314000;-3.1;0;0;0;0;273;1.1;0.0
1317600;-3.1;0;0;0;0;272;1;0.0
1321200;-3.4;0;0;0;0;273;0.7;0.0
1324800;-2.9;0;0;7;7;275;0.9;0.0
1328400;-2.6;0;0;45;45;276;0.9;0.1
1332000;-2.2;18.218;5;76;81;274;0.9;21.7
1335600;-1.7;14.695;5;100;105;271;1;17.1
1339200;-1.7;27.495;10;110;120;273;0.8;38.9
1342800;-0.9;174.669;60;87;147;270;1.1;184.3
1346400;-0.8;484.37;136;27;163;257;1.1;388.0
1350000;-0.6;499.787;89;18;107;257;1.9;322.4
1353600;-1.3;413.344;19;5;24;262;0.4;175.0
1357200;-2.2;0;0;0;0;242;0.4;0.0
1360800;-2.8;0;0;0;0;240;0.4;0.0
1364400;-2.7;0;0;0;0;266;1.1;0.0
1368000;-2.8;0;0;0;0;275;1.1;0.0
1371600;-3;0;0;0;0;257;0.1;0.0
1375200;-3.2;0;0;0;0;238;1;0.0
1378800;-3.7;0;0;0;0;232;1.1;0.0
1382400;-4.3;0;0;0;0;231;0.8;0.0
1386000;-3.7;0;0;0;0;226;0.9;0.0
1389600;-3.6;0;0;0;0;251;0.9;0.0
1393200;-2.8;0;0;0;0;279;0.8;0.0
1396800;-2.8;0;0;0;0;280;1;0.0
1400400;-3;0;0;0;0;280;0.8;0.0
1404000;-3.2;0;0;0;0;270;0.8;0.0
1407600;-3.2;0;0;0;0;266;0.5;0.0
1411200;-3.1;0;0;14;14;276;0.8;0.1
1414800;-2.8;29.248;5;67;72;281;0.7;31.7
1418400;-2.7;28.893;8;106;114;282;0.2;42.1
1422000;-2.4;26.239;9;135;144;279;0.9;49.0
1425600;-1.9;49.084;18;155;173;275;0.8;77.2
1429200;-1.1;337.418;117;140;257;262;1.5;349.6
1432800;-0.2;654.475;186;76;262;235;0.5;559.1
1436400;0.1;528.428;96;56;152;237;0.7;375.1
1440000;-0.7;571.551;24;19;43;252;0.9;248.1
1443600;-1.6;0;0;0;0;254;1;0.0
1447200;-2;0;0;0;0;248;1.8;0.0
1450800;-2.5;0;0;0;0;237;1.5;0.0
1454400;-2.5;0;0;0;0;246;1.8;0.0
1458000;-2.4;0;0;0;0;260;1.6;0.0
1461600;-2.5;0;0;0;0;270;0.9;0.0
1465200;-2.4;0;0;0;0;279;1.2;0.0
1468800;-2.1;0;0;0;0;279;0.9;0.0
1472400;-1.9;0;0;0;0;274;0.9;0.0
1476000;-2;0;0;0;0;274;1.1;0.0
1479600;-1.6;0;0;0;0;254;1;0.0
1483200;-1.6;0;0;0;0;254;1.1;0.0
1486800;-1.4;0;0;0;0;265;0.9;0.0
1490400;-1.1;0;0;0;0;270;1.1;0.0
1494000;-0.6;0;0;0;0;287;1.1;0.0
1497600;-0.3;0;0;15;15;287;2.1;0.1
1501200;0.2;11.546;2;66;68;281;0.9;13.9
1504800;0.7;14.315;4;117;121;271;0.7;25.9
1508400;1.4;34.699;12;171;183;267;1.7;75.4
1512000;2;5.408;2;141;143;273;1.1;19.2
1515600;1.6;0;0;97;97;282;1.8;-0.7
1519200;1.9;0;0;91;91;286;1.1;-1.2
1522800;1.7;97.122;18;89;107;282;1.1;97.3
1526400;0.9;189.278;6;27;33;268;1;95.4
1530000;0.3;0;0;0;0;257;0.2;0.0
1533600;-0.2;0;0;0;0;265;0.9;0.0
1537200;0.1;0;0;0;0;279;0.8;0.0
1540800;0.1;0;0;0;0;286;1;0.0
1544400;0.2;0;0;0;0;281;1;0.0
1548000;0.2;0;0;0;0;278;1;0.0
1551600;0.2;0;0;0;0;278;1;0.0
1555200;0;0;0;0;0;223;1.1;0.0
1558800;-0.3;0;0;0;0;222;1.3;0.0
1562400;-0.6;0;0;0;0;210;1.2;0.0
1566000;-0.9;0;0;0;0;202;1.2;0.0
1569600;-0.8;0;0;0;0;199;0.9;0.0
1573200;-1.1;0;0;0;0;228;0.8;0.0
1576800;-0.5;0;0;0;0;266;1.2;0.0
1580400;-0.7;0;0;0;0;273;0.5;0.0
1584000;-0.7;265.02;8;10;18;274;0.9;109.3
1587600;-0.3;387.246;68;21;89;277;1.1;258.3
1591200;-0.6;283.621;80;56;136;280;0.9;253.0
1594800;-0.5;80.283;28;107;135;281;1;96.9
1598400;0;85.785;32;111;143;283;1.1;105.2
1602000;0.4;158.417;56;94;150;279;0.9;174.3
1605600;0.6;137.328;40;75;115;281;0.9;137.0
1609200;0.5;190.411;36;36;72;288;1;148.1
1612800;0.1;191.047;8;10;18;288;1;90.3
1616400;-0.2;0;0;0;0;283;0.9;0.0
1620000;-0.5;0;0;0;0;284;0.2;0.0
1623600;-0.4;0;0;0;0;289;0.3;0.0
1627200;-0.7;0;0;0;0;290;1;0.0
1630800;-0.8;0;0;0;0;296;1;0.0
1634400;-1.2;0;0;0;0;302;1.1;0.0
1638000;-1.3;0;0;0;0;302;1.1;0.0
1641600;-1.6;0;0;0;0;296;0.3;0.0
1645200;-1.7;0;0;0;0;289;1.1;0.0
1648800;-1.8;0;0;0;0;289;1.2;0.0
1652400;-2;0;0;0;0;282;1.1;0.0
1656000;-1.9;0;0;0;0;282;1;0.0
1659600;-1.8;0;0;0;0;286;1;0.0
1663200;-1.6;0;0;0;0;287;1;0.0
1666800;-1.9;0;0;0;0;286;1;0.0
1670400;-1.8;288.529;10;7;17;285;1;117.4
1674000;-2;409.916;73;15;88;283;1;260.0
1677600;-2;333.553;95;40;135;277;1.1;290.4
1681200;-1.9;71.063;25;105;130;276;1.1;88.4
1684800;-1.1;79.72;30;110;140;276;1.1;99.6
1688400;-0.5;112.046;40;98;138;272;1.1;121.5
1692000;-0.1;101.72;30;77;107;278;1.1;97.6
1695600;-0.4;155.553;30;39;69;277;0.4;128.6
1699200;-0.4;313.692;10;8;18;272;1.2;129.7
1702800;-0.4;0;0;0;0;274;0.6;0.0
1706400;-0.7;0;0;0;0;285;1.2;0.0
1710000;-0.8;0;0;0;0;290;0.5;0.0
1713600;-0.8;0;0;0;0;286;0.9;0.0
1717200;-0.7;0;0;0;0;287;0.9;0.0
1720800;-0.6;0;0;0;0;287;0.4;0.0
1724400;-0.7;0;0;0;0;287;0.4;0.0
1728000;-1.3;0;0;0;0;289;0.5;0.0
1731600;-1.5;0;0;0;0;292;0.5;0.0
1735200;-1.5;0;0;0;0;292;1.1;0.0
1738800;-2.1;0;0;0;0;290;1.1;0.0
1742400;-2.4;0;0;0;0;286;1;0.0
1746000;-2.3;0;0;0;0;280;1;0.0
1749600;-2.3;0;0;0;0;273;0.9;0.0
1753200;-2.2;0;0;0;0;271;0.3;0.0
1756800;-2.4;0;0;18;18;269;0.3;0.3
1760400;-2.4;44.277;8;83;91;263;1;49.9
1764000;-2.2;20.858;6;122;128;257;1;32.5
1767600;-1.3;8.452;3;135;138;257;0.3;21.7
1771200;-0.8;7.901;3;142;145;258;1;21.7
1774800;-0.4;13.867;5;144;149;258;1.1;29.0
1778400;-0.5;36.832;11;131;142;258;0.3;59.4
1782000;-0.5;40.667;8;80;88;258;1;43.4
1785600;-0.7;58.931;2;22;24;261;1;35.5
1789200;-0.9;0;0;0;0;263;1;0.0
1792800;-1.4;0;0;0;0;260;0.4;0.0
1796400;-1.6;0;0;0;0;259;1.1;0.0
1800000;-1.8;0;0;0;0;259;0.9;0.0
1803600;-1.7;0;0;0;0;262;1;0.0
1807200;-1.4;0;0;0;0;266;1;0.0
1810800;-1.5;0;0;0;0;264;1.1;0.0
1814400;-1.7;0;0;0;0;257;0.5;0.0
1818000;-2.2;0;0;0;0;254;0.4;0.0
1821600;-2;0;0;0;0;262;1.1;0.0
1825200;-2;0;0;0;0;266;1.1;0.0
1828800;-2.4;0;0;0;0;262;1.3;0.0
1832400;-2.7;0;0;0;0;257;1.2;0.0
1836000;-2.6;0;0;0;0;266;0.3;0.0
1839600;-2.1;0;0;0;0;276;0.5;0.0
1843200;-2.6;115.667;5;12;17;277;0.4;59.3
1846800;-2.1;109.063;20;49;69;274;1.1;89.6
1850400;-2.4;120.436;35;77;112;275;1.1;110.8
1854000;-2.3;83.762;30;103;133;281;0.4;98.5
1857600;-1.6;52.196;20;115;135;282;1.1;63.1
1861200;-1.5;82.362;30;105;135;283;0.4;98.6
1864800;-1.2;214.909;65;60;125;278;0.4;206.8
1868400;-1.2;348.88;70;15;85;274;1;231.6
1872000;-1.4;478.067;23;2;25;279;1.1;195.9
1875600;-1.6;0;0;0;0;285;1.3;0.0
1879200;-1.8;0;0;0;0;278;1.2;0.0
1882800;-2.1;0;0;0;0;266;1.2;0.0
1886400;-2.2;0;0;0;0;266;0.5;0.0
1890000;-2;0;0;0;0;272;1.2;0.0
1893600;-2.1;0;0;0;0;272;0.5;0.0
1897200;-2.1;0;0;0;0;272;1.2;0.0
1900800;-2.6;0;0;0;0;277;0.7;0.0
1904400;-2.2;0;0;0;0;282;1.3;0.0
1908000;-2.5;0;0;0;0;282;0.3;0.0
1911600;-2.9;0;0;0;0;282;1.7;0.0
1915200;-2.8;0;0;0;0;281;1;0.0
1918800;-3.2;0;0;0;0;283;1;0.0
1922400;-3.3;0;0;0;0;265;1;0.0
1926000;-3.1;0;0;0;0;259;0.9;0.0
1929600;-2.9;0;0;13;13;275;1;0.2
1933200;-3;187.985;35;41;76;278;1.1;146.5
1936800;-2.9;119.184;35;79;114;277;1.1;110.7
1940400;-2.5;13.832;5;107;112;277;1.1;18.5
1944000;-2;12.929;5;118;123;276;1;19.7
1947600;-1.8;40.762;15;110;125;275;1;51.0
1951200;-1.8;81.613;25;83;108;271;1;84.5
1954800;-2.1;219.915;45;34;79;271;1;166.0
1958400;-2;391.68;20;4;24;267;0.3;164.1
1962000;-2;0;0;0;0;268;0.2;0.0
1965600;-2.2;0;0;0;0;278;0.9;0.0
1969200;-2.2;0;0;0;0;276;0.9;0.0
1972800;-2.8;0;0;0;0;274;1;0.0
1976400;-2.9;0;0;0;0;282;1;0.0
1980000;-2.9;0;0;0;0;290;0.4;0.0
1983600;-2.9;0;0;0;0;286;0.9;0.0
1987200;-2.9;0;0;0;0;286;1;0.0
1990800;-3.4;0;0;0;0;288;1.4;0.0
1994400;-3.4;0;0;0;0;284;0.6;0.0
1998000;-3.6;0;0;0;0;281;1.3;0.0
2001600;-3.6;0;0;0;0;277;1.3;0.0
2005200;-3.6;0;0;0;0;274;0.3;0.0
2008800;-3.6;0;0;0;0;271;2.1;0.0
2012400;-3.5;0;0;0;0;270;0.9;0.0
2016000;-3.8;0;0;12;12;263;1.2;0.2
2019600;-3.2;21.153;4;66;70;261;0.6;24.0
2023200;-2.6;330.174;98;110;208;265;2.7;316.1
2026800;-1.8;175.393;64;155;219;268;1.1;201.2
2030400;-1.4;153.699;60;169;229;275;1.4;192.9
2034000;-0.3;381.914;142;133;275;265;1.3;407.8
2037600;0.6;564.031;175;74;249;238;1.2;497.9
2041200;0.4;388.181;81;61;142;215;0.1;289.9
2044800;0.1;225.302;13;22;35;239;0;120.5
2048400;-0.3;0;0;0;0;273;1.1;0.0
2052000;-0.4;0;0;0;0;274;1.2;0.0
2055600;-0.6;0;0;0;0;267;0.4;0.0
2059200;-0.8;0;0;0;0;268;1.3;0.0
2062800;-1;0;0;0;0;239;2;0.0
2066400;-1.5;0;0;0;0;224;1.2;0.0
2070000;-1.9;0;0;0;0;260;1.9;0.0
2073600;-1.8;0;0;0;0;290;0.9;0.0
2077200;-1.6;0;0;0;0;297;1.1;0.0
2080800;-1.7;0;0;0;0;289;0.4;0.0
2084400;-2.2;0;0;0;0;288;0.6;0.0
2088000;-2;0;0;0;0;298;1.1;0.0
2091600;-2;0;0;0;0;297;1.2;0.0
2095200;-1.8;0;0;0;0;299;1.2;0.0
