timestep;Wetterdaten.Mittlere Aussentemperatur (Tamb) [°C];Wetterdaten.Normale Direktstrahlung  (Bn) [W/m²];Wetterdaten.Diffusstrahlung, Jahressumme (Dh) [W/m²];Wetterdaten.Globalstrahlung, Jahressumme (Gh) [W/m²];Wetterdaten.Wärmestrahlung (Lh) [W/m²];Wetterdaten.Windgeschwindigkeit (Vwnd) [m/s];Kollektor.Mitteltemperatur [°C];Kollektor.Durchsatz [l/h];Kollektor.Wärmeverlust (Qhl) [W];Kollektor.Einstrahlung in Kollektorebene (Esol) [W];Kollektor.Kollektorfeldertrag (Qsol) [W];Kollektor.Betriebstemperatur [°C];Kollektor.Austrittstemperatur [°C];Rohr 6.Temperatur [°C];Rohr 6.Wärmekapazität des Fluids [J/(l*K)];Rohr 16.Temperatur [°C];Rohr 16.Wärmekapazität des Fluids [J/(l*K)];Kollektor.Diffusstrahlung nach IAM [W];Kollektor.Globalstrahlung nach IAM  [W];Kollektor.Direktstrahlung nach IAM [W];Kollektor.Einstrahlung auf Kollektor [W/m²]
414000;5,1;0,0;0,0;0,0;322,0;0,9;9,376858333333335;66,6;68,56264166666666;0,0;-68,56264166666666;9,376858333333335;9,109391666666664;10,0;4200,855;9,109424999999998;4200,596466666667;0,0;0,0;0,0;0,0
417600;5,9;0,0;0,0;0,0;334,0;2,3;9,442016666666667;66,6;59,47161666666666;0,0;-59,47161666666666;9,442016666666667;9,219616666666667;10,0;4200,855;9,220016666666666;4200,627;0,0;0,0;0,0;0,0
421200;6,2;0,0;0,0;0,0;336,0;0,8;9,485750000000001;66,6;56,97465833333333;0,0;-56,97465833333333;9,485750000000001;9,262316666666665;10,0;4200,855;9,262566666666666;4200,627;0,0;0,0;0,0;0,0
424800;6,1;0,0;0,0;0,0;335,0;0,6;9,485875;66,6;58,460783333333325;0,0;-58,460783333333325;9,485875;9,249133333333335;10,0;4200,855;9,249141666666668;4200,627;0,0;0,0;0,0;0,0
428400;6,0;0,0;0,0;0,0;334,0;0,2;9,509508333333335;66,6;51,51423333333334;0,0;-51,51423333333334;9,509508333333335;9,320041666666667;10,0;4200,672600000001;9,320041666666667;4200,627;0,0;0,0;0,0;0,0
432000;7,3;0,0;0,0;0,0;335,0;3,9;9,630841666666667;66,6;34,386725;0,0;-34,386725;9,630841666666667;9,526591666666668;10,0;4200,672600000001;9,526791666666668;4200,627;0,0;0,0;0,0;0,0
435600;8,3;0,0;0,0;0,0;338,0;4,3;9,731825;66,6;27,63726666666667;0,0;-27,63726666666667;9,731825;9,634033333333335;10,0;4200,672600000001;9,633833333333333;4200,627;0,0;0,0;0,0;0,0
439200;8,0;0,0;0,0;0,0;339,0;1,8;9,740525000000002;66,6;28,924558333333334;0,0;-28,924558333333334;9,740525000000002;9,62599166666667;10,0;4200,8094;9,62599166666667;4200,627;0,0;0,0;0,0;0,0
442800;8,2;0,0;0,0;0,0;337,0;2,4;9,75051666666667;66,6;28,135025;0,0;-28,135025;9,75051666666667;9,637649999999999;10,0;4200,855;9,637649999999999;4200,627;0,0;0,0;0,0;0,0
446400;8,1;0,0;0,0;0,0;336,0;3,2;9,745825000000002;66,6;28,73074166666667;0,0;-28,73074166666667;9,745825000000002;9,630475;10,0;4200,855;9,630275;4200,627;0,0;0,0;0,0;0,0
450000;8,2;0,0;0,0;0,0;334,0;3,9;9,750683333333333;66,6;27,919316666666663;0,0;-27,919316666666663;9,750683333333333;9,639516666666667;10,0;4200,855;9,640116666666666;4200,627;0,0;0,0;0,0;0,0
453600;8,2;0,0;0,0;0,0;332,0;3,7;9,752941666666665;66,6;27,86541666666667;0,0;-27,86541666666667;9,752941666666665;9,641333333333334;10,0;4200,7182;9,641133333333334;4200,627;0,0;0,0;0,0;0,0
457200;8,2;0,0;0,0;0,0;330,0;3,5;9,759983333333334;66,6;26,261916666666668;0,0;-26,261916666666668;9,759983333333334;9,65815;10,0;4200,672600000001;9,65815;4200,627;0,0;0,0;0,0;0,0
460800;8,4;0,0;6,0;6,0;329,0;2,7;9,868233333333333;66,6;30,779366666666668;23,970999999999997;-6,808366666666667;9,868233333333333;9,879533333333333;10,0;4200,672600000001;9,879541666666668;4200,627;21,78;21,78;0,0;4,905000000000001
464400;8,7;0,0;27,0;27,0;329,0;4,1;10,240816666666667;66,59999999999998;62,243116666666666;107,90300000000002;45,65941666666667;10,240816666666667;10,496691666666667;10,0;4200,855;10,496691666666667;4200,855;98,038;98,038;0,0;22,080999999999996
468000;8,4;0,0;45,0;45,0;323,0;3,8;10,531950000000002;66,59999999999998;99,74400833333333;179,862;80,11763333333333;10,531950000000002;10,974766666666667;10,0;4200,855;10,974816666666666;4200,935149999999;163,41700000000003;163,41700000000003;0,0;36,80599999999999
471600;7,5;0,0;52,0;52,0;314,0;3,9;10,617508333333333;66,59999999999998;121,96433333333333;207,84699999999998;85,88223333333335;10,617508333333333;11,089716666666666;10,0;4200,855;11,089833333333333;4201,0801833333335;188,84399999999997;188,84399999999997;0,0;42,532
475200;7,1;0,0;37,0;37,0;314,0;3,8;10,365466666666666;66,59999999999998;109,95460000000001;147,87100000000004;37,91615;10,365466666666666;10,568349999999999;10,0;4200,855;10,568466666666666;4200,855;134,352;134,352;0,0;30,258999999999997
478800;6,3;0,0;32,0;32,0;316,0;2,9;10,170250000000001;66,59999999999998;109,53571666666666;127,87800000000001;18,342650000000003;10,170250000000001;10,268833333333333;10,0;4200,855;10,268900000000002;4200,855;116,187;116,187;0,0;26,167999999999996
482400;6,1;0,0;32,0;32,0;314,0;3,8;10,095666666666666;66,59999999999998;117,7641;127,87300000000002;10,108558333333333;10,095666666666666;10,149391666666666;10,0;4200,7638;10,149458333333333;4200,855;116,182;116,182;0,0;26,167
486000;5,2;0,0;36,0;36,0;314,0;2,9;10,080066666666669;66,59999999999998;132,19675833333332;143,872;11,675816666666668;10,080066666666669;10,144408333333335;10,0;4200,7638;10,144591666666667;4200,855;130,719;130,719;0,0;29,441000000000003
489600;4,9;0,0;5,0;5,0;312,0;2,2;9,61965;66,59999999999998;90,76915833333332;19,972999999999995;-70,79645833333335;9,61965;9,222941666666665;10,0;4200,855;9,223008333333334;4200,627;18,147;18,147;0,0;4,086999999999999
493200;4,7;0,0;0,0;0,0;311,0;1,4;9,356233333333334;66,6;83,39765833333334;0,0;-83,39765833333334;9,356233333333334;8,969716666666667;10,0;4200,855;8,969725;4200,447616666667;0,0;0,0;0,0;0,0
496800;4,5;0,0;0,0;0,0;311,0;2,1;9,263908333333333;66,6;86,31988333333334;0,0;-86,31988333333334;9,263908333333333;8,901716666666665;10,0;4200,855;8,901924999999999;4200,4018166666665;0,0;0,0;0,0;0,0
500400;4,2;0,0;0,0;0,0;312,0;2,0;9,211958333333333;66,6;92,09037500000001;0,0;-92,09037500000001;9,211958333333333;8,827491666666665;10,0;4200,855;8,827491666666665;4200,4018166666665;0,0;0,0;0,0;0,0
504000;3,7;0,0;0,0;0,0;311,0;1,9;9,163183333333333;66,6;96,22355833333333;0,0;-96,22355833333333;9,163183333333333;8,767966666666666;10,0;4200,8094;8,767966666666666;4200,4018166666665;0,0;0,0;0,0;0,0
507600;3,7;0,0;0,0;0,0;307,0;1,8;9,148441666666667;66,6;97,02734166666666;0,0;-97,02734166666666;9,148441666666667;8,754441666666667;10,0;4200,672600000001;8,75445;4200,4018166666665;0,0;0,0;0,0;0,0
511200;3,5;0,0;0,0;0,0;300,0;1,4;9,134375;66,6;98,22138333333332;0,0;-98,22138333333332;9,134375;8,737475;10,0;4200,672600000001;8,737475;4200,398;0,0;0,0;0,0;0,0
514800;3,5;0,0;0,0;0,0;308,0;1,1;9,123391666666667;66,6;100,40685833333333;0,0;-100,40685833333333;9,123391666666667;8,713391666666665;10,0;4200,672600000001;8,713441666666665;4200,398;0,0;0,0;0,0;0,0
518400;3,2;0,0;0,0;0,0;314,0;1,7;9,083983333333334;66,6;105,88359166666666;0,0;-105,88359166666666;9,083983333333334;8,646983333333333;10,0;4200,855;8,647233333333332;4200,398;0,0;0,0;0,0;0,0
522000;2,9;0,0;0,0;0,0;313,0;1,9;9,034816666666666;66,6;112,20648333333332;0,0;-112,20648333333332;9,034816666666666;8,568583333333335;10,0;4200,855;8,568983333333334;4200,398;0,0;0,0;0,0;0,0
525600;2,3;0,0;0,0;0,0;312,0;1,1;8,978891666666668;66,6;117,80048333333333;0,0;-117,80048333333333;8,978891666666668;8,493566666666666;10,0;4200,855;8,493766666666668;4200,398;0,0;0,0;0,0;0,0
529200;2,1;0,0;0,0;0,0;312,0;0,9;8,9438;66,6;121,37966666666667;0,0;-121,37966666666667;8,9438;8,445941666666666;10,0;4200,855;8,445941666666666;4200,398;0,0;0,0;0,0;0,0
532800;1,8;0,0;0,0;0,0;311,0;1,1;8,90515;66,6;125,64315833333333;0,0;-125,64315833333333;8,90515;8,39085;10,0;4200,672600000001;8,39065;4200,398;0,0;0,0;0,0;0,0
536400;1,6;0,0;0,0;0,0;305,0;1,2;8,874716666666666;66,6;128,69111666666666;0,0;-128,69111666666666;8,874716666666666;8,349883333333333;10,0;4200,672600000001;8,349883333333333;4200,398;0,0;0,0;0,0;0,0
540000;1,4;0,0;0,0;0,0;297,0;1,1;8,845133333333333;66,6;132,35498333333334;0,0;-132,35498333333334;8,845133333333333;8,30395;10,0;4200,672600000001;8,30395;4200,3866;0,0;0,0;0,0;0,0
543600;1,1;0,0;0,0;0,0;296,0;1,1;8,812225;66,6;135,63039166666667;0,0;-135,63039166666667;8,812225;8,260058333333333;10,0;4200,763800000001;8,260058333333333;4200,3638;0,0;0,0;0,0;0,0
547200;1,0;0,0;9,0;9,0;295,0;1,1;8,919966666666665;66,6;148,79745;35,896;-112,9017;8,919966666666665;8,510074999999999;10,0;4200,855;8,509875;4200,398;32,62599999999999;32,62599999999999;0,0;7,347999999999999
550800;0,9;12,958;55,0;57,0;302,0;0,3;9,987316666666665;66,59999999999998;236,06281666666666;275,732;39,66918333333333;9,987316666666665;10,222275;10,0;4200,855;10,222408333333332;4200,8132;218,772;253,134;34,362;57,012
554400;0,9;0,0;66,0;66,0;296,0;0,2;10,180791666666668;66,59999999999998;239,494425;261,7850000000001;22,290575;10,180791666666668;10,302391666666667;10,0;4200,855;10,302508333333334;4200,855;237,91700000000003;237,91700000000003;0,0;53,585
558000;0,9;0,0;72,0;72,0;296,0;1,0;10,262991666666668;66,59999999999998;247,1402;287,313;40,172916666666666;10,262991666666668;10,485725;10,0;4200,855;10,485725;4200,855;261,136;261,136;0,0;58,81400000000001
561600;1,1;0,0;76,0;76,0;302,0;0,4;10,368633333333333;66,59999999999998;250,31635833333334;303,275;52,958325;10,368633333333333;10,660633333333333;10,0;4200,7638;10,660633333333333;4200,855;275,643;275,643;0,0;62,082
565200;1,3;0,0;49,0;49,0;303,0;1,1;10,006675;66,59999999999998;210,3675166666667;195,48600000000002;-14,881166666666665;10,006675;9,918625;10,0;4200,779;9,918758333333333;4200,6688;177,677;177,677;0,0;40,017
568800;1,4;0,0;42,0;42,0;309,0;1,1;9,816925000000001;66,59999999999998;196,43626666666668;167,54600000000002;-28,890466666666665;9,816925000000001;9,656525;10,0;4200,855;9,656691666666665;4200,627;152,28199999999998;152,28199999999998;0,0;34,298
572400;1,5;0,0;24,0;24,0;311,0;1,1;9,5454;66,59999999999998;167,483375;95,72300000000001;-71,76059166666667;9,5454;9,1472;10,0;4200,855;9,147333333333334;4200,627;87,00300000000001;87,00300000000001;0,0;19,594999999999995
576000;1,7;0,0;3,0;3,0;305,0;1,0;9,191866666666668;66,59999999999998;134,00604166666668;11,961;-122,04538333333333;9,191866666666668;8,51645;10,0;4200,855;8,516583333333333;4200,4018166666665;10,871000000000002;10,871000000000002;0,0;2,448
579600;1,7;0,0;0,0;0,0;299,0;0,9;8,965958333333333;66,6;126,68259166666667;0,0;-126,68259166666667;8,965958333333333;8,408825;10,0;4200,855;8,409075000000001;4200,398;0,0;0,0;0,0;0,0
583200;1,7;0,0;0,0;0,0;296,0;0,8;8,902000000000001;66,6;125,37966666666668;0,0;-125,37966666666668;8,902000000000001;8,391583333333333;10,0;4200,855;8,391416666666666;4200,398;0,0;0,0;0,0;0,0
586800;1,7;0,0;0,0;0,0;300,0;1,1;8,895391666666667;66,6;124,56854166666665;0,0;-124,56854166666665;8,895391666666667;8,395258333333333;10,0;4200,672600000001;8,395308333333332;4200,398;0,0;0,0;0,0;0,0
590400;1,7;0,0;0,0;0,0;303,0;0,0;8,902725;66,6;123,991725;0,0;-123,991725;8,902725;8,404033333333334;10,0;4200,672600000001;8,404041666666668;4200,398;0,0;0,0;0,0;0,0
594000;1,6;0,0;0,0;0,0;301,0;0,0;8,898941666666666;66,6;124,41044166666666;0,0;-124,41044166666666;8,898941666666666;8,398541666666667;10,0;4200,672600000001;8,398741666666666;4200,398;0,0;0,0;0,0;0,0
597600;1,7;0,0;0,0;0,0;301,0;0,2;8,906533333333334;66,6;122,93980833333333;0,0;-122,93980833333333;8,906533333333334;8,415008333333335;10,0;4200,763800000001;8,415016666666666;4200,398;0,0;0,0;0,0;0,0
601200;1,8;0,0;0,0;0,0;301,0;0,1;8,917558333333334;66,6;121,89451666666665;0,0;-121,89451666666665;8,917558333333334;8,429224999999999;10,0;4200,855;8,429424999999998;4200,398;0,0;0,0;0,0;0,0
604800;1,8;0,0;0,0;0,0;295,0;0,0;8,920391666666667;66,6;122,01574166666666;0,0;-122,01574166666666;8,920391666666667;8,429591666666667;10,0;4200,855;8,429791666666667;4200,398;0,0;0,0;0,0;0,0
608400;1,9;0,0;0,0;0,0;295,0;1,0;8,916358333333331;66,6;122,85729166666667;0,0;-122,85729166666667;8,916358333333331;8,420208333333333;10,0;4200,855;8,420258333333333;4200,398;0,0;0,0;0,0;0,0
612000;1,8;0,0;0,0;0,0;302,0;0,9;8,905158333333333;66,6;124,40520833333333;0,0;-124,40520833333333;8,905158333333333;8,401575000000001;10,0;4200,763800000001;8,401974999999998;4200,398;0,0;0,0;0,0;0,0
615600;1,6;0,0;0,0;0,0;302,0;0,2;8,893708333333333;66,6;125,42709166666667;0,0;-125,42709166666667;8,893708333333333;8,387458333333333;10,0;4200,672600000001;8,387458333333333;4200,398;0,0;0,0;0,0;0,0
619200;1,6;0,0;0,0;0,0;302,0;0,3;8,888125;66,6;125,99984999999997;0,0;-125,99984999999997;8,888125;8,379608333333334;10,0;4200,672600000001;8,379808333333333;4200,398;0,0;0,0;0,0;0,0
622800;1,5;0,0;0,0;0,0;304,0;0,1;8,876208333333333;66,6;127,970175;0,0;-127,970175;8,876208333333333;8,356941666666668;10,0;4200,763800000001;8,356941666666668;4200,398;0,0;0,0;0,0;0,0
626400;1,4;0,0;0,0;0,0;298,0;0,8;8,858450000000001;66,6;129,67998333333333;0,0;-129,67998333333333;8,858450000000001;8,333350000000001;10,0;4200,855;8,3336;4200,398;0,0;0,0;0,0;0,0
630000;1,3;0,0;0,0;0,0;292,0;0,1;8,853891666666666;66,6;129,55705;0,0;-129,55705;8,853891666666666;8,332641666666667;10,0;4200,855;8,332641666666667;4200,398;0,0;0,0;0,0;0,0
633600;1,3;0,0;8,0;8,0;294,0;0,0;8,964508333333335;66,6;140,25639166666667;31,841999999999995;-108,41469166666667;8,964508333333335;8,569825000000002;10,0;4200,855;8,570033333333335;4200,398;28,952999999999996;28,952999999999996;0,0;6,521
637200;1,4;38,586;48,0;54,0;301,0;0,5;10,243008333333334;66,59999999999998;242,36848333333333;325,98600000000005;83,61778333333334;10,243008333333334;10,723275000000001;10,0;4200,855;10,723391666666666;4200,86265;199,89599999999996;302,109;102,21400000000001;68,043
640800;1,6;0,0;62,0;62,0;302,0;0,0;10,265358333333333;66,59999999999998;222,64826666666667;246,82100000000003;24,172658333333334;10,265358333333333;10,393083333333335;10,0;4200,7638;10,393125;4200,855;224,42;224,42;0,0;50,545
644400;1,7;0,0;88,0;88,0;296,0;0,6;10,559591666666666;66,59999999999998;253,2623166666667;344,702;91,43945833333335;10,559591666666666;11,068166666666666;10,0;4200,7638;11,068349999999999;4201,02675;313,36100000000005;313,36100000000005;0,0;70,577
648000;2,1;0,0;77,0;77,0;296,0;0,8;10,546825;66,59999999999998;237,1510833333333;306,652;69,50105833333333;10,546825;10,926625000000001;10,0;4200,855;10,926625000000001;4200,855;278,822;278,822;0,0;62,798
651600;2,3;6,233;92,0;94,0;289,0;0,9;10,917066666666667;66,59999999999998;266,2134;407,14399999999995;140,93009166666664;10,917066666666667;11,697841666666665;10,0;4200,855;11,697841666666665;4201,0801833333335;350,03299999999996;373,949;23,916;84,22300000000001
655200;2,7;0,0;62,0;62,0;291,0;1,7;10,450591666666668;66,59999999999998;209,43253333333334;246,88300000000004;37,450275;10,450591666666668;10,646566666666667;10,0;4200,855;10,646683333333332;4200,858816666666;224,478;224,478;0,0;50,558
658800;2,8;0,0;30,0;30,0;307,0;0,9;9,854391666666666;66,59999999999998;158,55965;119,425;-39,134975000000004;9,854391666666666;9,631583333333333;10,0;4200,855;9,631658333333334;4200,6308;108,588;108,588;0,0;24,457000000000004
662400;2,8;0,0;4,0;4,0;313,0;0,9;9,355466666666665;66,59999999999998;119,45121666666667;15,917;-103,53450000000001;9,355466666666665;8,78045;10,0;4200,855;8,780516666666667;4200,4018166666665;14,473;14,473;0,0;3,26
666000;2,7;0,0;0,0;0,0;312,0;0,9;9,089641666666667;66,6;115,00249999999998;0,0;-115,00249999999998;9,089641666666667;8,569216666666664;10,0;4200,763800000001;8,569066666666666;4200,4018166666665;0,0;0,0;0,0;0,0
669600;2,2;0,0;0,0;0,0;305,0;0,9;8,972133333333334;66,6;120,18818333333336;0,0;-120,18818333333336;8,972133333333334;8,469708333333333;10,0;4200,672600000001;8,469758333333333;4200,398;0,0;0,0;0,0;0,0
673200;1,9;0,0;0,0;0,0;298,0;1,1;8,92745;66,6;122,47525833333331;0,0;-122,47525833333331;8,92745;8,428616666666667;10,0;4200,672600000001;8,42865;4200,398;0,0;0,0;0,0;0,0
676800;1,9;0,0;0,0;0,0;297,0;0,9;8,917508333333332;66,6;122,84560833333333;0,0;-122,84560833333333;8,917508333333332;8,420958333333333;10,0;4200,7182;8,420991666666666;4200,398;0,0;0,0;0,0;0,0
680400;1,8;0,0;0,0;0,0;296,0;1,0;8,915633333333332;66,6;121,805475;0,0;-121,805475;8,915633333333332;8,429091666666666;10,0;4200,855;8,428899999999999;4200,398;0,0;0,0;0,0;0,0
684000;2,1;0,0;0,0;0,0;301,0;1,1;8,946833333333332;66,6;116,89281666666668;0,0;-116,89281666666668;8,946833333333332;8,486541666666666;10,0;4200,855;8,48675;4200,398;0,0;0,0;0,0;0,0
687600;2,6;0,0;0,0;0,0;302,0;2,6;8,973116666666666;66,6;115,96124166666668;0,0;-115,96124166666668;8,973116666666666;8,507175;10,0;4200,855;8,507383333333333;4200,398;0,0;0,0;0,0;0,0
691200;2,3;0,0;0,0;0,0;295,0;2,3;8,950425000000001;66,6;120,26852499999998;0,0;-120,26852499999998;8,950425000000001;8,458875;10,0;4200,855;8,458875;4200,398;0,0;0,0;0,0;0,0
694800;2,0;0,0;0,0;0,0;293,0;1,8;8,916424999999998;66,6;124,46425833333332;0,0;-124,46425833333332;8,916424999999998;8,4063;10,0;4200,7182;8,406500000000001;4200,398;0,0;0,0;0,0;0,0
698400;1,7;0,0;0,0;0,0;286,0;1,8;8,879399999999999;66,6;128,454275;0,0;-128,454275;8,879399999999999;8,353941666666666;10,0;4200,672600000001;8,354141666666667;4200,398;0,0;0,0;0,0;0,0
702000;1,5;0,0;0,0;0,0;281,0;1,8;8,8429;66,6;133,19195;0,0;-133,19195;8,8429;8,295933333333334;10,0;4200,672600000001;8,295933333333334;4200,3638;0,0;0,0;0,0;0,0
705600;1,0;0,0;0,0;0,0;275,0;1,3;8,777625;66,6;142,73934166666666;0,0;-142,73934166666666;8,777625;8,182216666666667;10,0;4200,763800000001;8,182216666666667;4200,3638;0,0;0,0;0,0;0,0
709200;0,3;0,0;0,0;0,0;268,0;2,1;8,698266666666667;66,6;149,85004166666667;0,0;-149,85004166666667;8,698266666666667;8,082275;10,0;4200,855;8,082525;4200,3562;0,0;0,0;0,0;0,0
712800;0,3;0,0;0,0;0,0;267,0;2,1;8,674408333333332;66,6;150,97899166666667;0,0;-150,97899166666667;8,674408333333332;8,061616666666666;10,0;4200,855;8,061466666666666;4200,3562;0,0;0,0;0,0;0,0
716400;0,1;0,0;0,0;0,0;271,0;2,2;8,67085;66,6;148,55389166666666;0,0;-148,55389166666666;8,67085;8,080683333333335;10,0;4200,855;8,080683333333335;4200,3562;0,0;0,0;0,0;0,0
720000;0,6;0,0;9,0;9,0;281,0;1,5;8,847066666666667;66,6;153,90395833333332;35,823;-118,08099166666665;8,847066666666667;8,430616666666667;10,0;4200,855;8,430833333333336;4200,398;32,57200000000001;32,57200000000001;0,0;7,336
723600;0,8;318,943;53,0;103,0;277,0;1,3;13,954008333333334;66,59999999999998;574,396225;1320,821;746,4252250000001;13,954008333333334;18,1416;10,0;4200,7638;18,141683333333333;4202,585183333334;403,51200000000006;1247,609;844,0970000000001;280,99299999999994
727200;2,4;656,68;58,0;229,0;252,0;1,9;21,195958333333333;66,59999999999998;1009,3374083333333;2776,9609999999993;1767,6233916666667;21,195958333333333;31,024225;10,0;4200,7638;31,024175;4205,558541666666;473,38700000000006;2705,967;2232,58;609,452
730800;4,3;703,745;66,0;294,0;231,0;1,4;24,8925;66,59999999999998;1160,824225;3268,287;2107,4633083333333;24,8925;36,53505;10,0;4200,8094;36,53498333333334;4206,790466666666;504,664;3212,7559999999994;2708,092;723,594
734400;5,0;723,921;65,0;315,0;223,0;2,0;26,267916666666668;66,59999999999998;1210,64425;3448,707;2238,0626333333335;26,267916666666668;38,61210833333333;10,0;4200,855;38,61210833333333;4207,2894166666665;505,62799999999993;3403,883;2898,255;766,64
738000;5,7;708,202;61,0;290,0;223,0;1,9;25,687883333333335;66,59999999999998;1164,9563333333333;3253,73;2088,7736083333334;25,687883333333335;37,17604166666667;10,0;4200,855;37,175783333333335;4206,942933333333;477,245;3199,29;2722,045;720,5610000000001
741600;4,8;652,06;52,0;221,0;228,0;1,9;23,129025;66,59999999999998;1012,1907166666667;2692,7720000000004;1680,5812833333334;23,129025;32,33553333333333;10,0;4200,855;32,33544166666667;4205,827183333333;412,381;2623,735;2211,354;590,9309999999999
745200;4,2;561,444;39,0;126,0;236,0;1,0;19,203825000000002;66,59999999999998;800,9857083333333;1905,889;1104,9033583333332;19,203825000000002;25,21725833333333;10,0;4200,855;25,2172;4204,230983333333;324,98600000000005;1802,477;1477,491;405,963
748800;2,8;291,865;14,0;25,0;254,0;1,0;13,199883333333334;66,59999999999998;451,435225;668,719;217,28369999999998;13,199883333333334;14,302624999999999;10,0;4200,855;14,302691666666668;4201,739366666667;89,961;544,522;454,56100000000004;122,64
752400;1,5;0,0;0,0;0,0;269,0;2,3;9,957958333333334;66,6;159,90075833333333;0,0;-159,90075833333333;9,957958333333334;8,567158333333333;10,0;4200,672600000001;8,567391666666667;4200,428516666667;0,0;0,0;0,0;0,0
756000;1,1;0,0;0,0;0,0;266,0;1,8;8,932974999999999;66,6;141,22975;0,0;-141,22975;8,932974999999999;8,265466666666669;10,0;4200,672600000001;8,2655;4200,3866;0,0;0,0;0,0;0,0
759600;0,8;0,0;0,0;0,0;262,0;1,3;8,780091666666666;66,6;141,76650833333332;0,0;-141,76650833333332;8,780091666666666;8,191375;10,0;4200,672600000001;8,191375;4200,3638;0,0;0,0;0,0;0,0
763200;0,6;0,0;0,0;0,0;257,0;1,3;8,735708333333333;66,6;144,90196666666668;0,0;-144,90196666666668;8,735708333333333;8,143183333333335;10,0;4200,855;8,143183333333335;4200,3562;0,0;0,0;0,0;0,0
766800;0,2;0,0;0,0;0,0;236,0;0,3;8,692241666666668;66,6;150,72255833333332;0,0;-150,72255833333332;8,692241666666668;8,072366666666667;10,0;4200,855;8,072375;4200,3562;0,0;0,0;0,0;0,0
770400;-0,3;0,0;0,0;0,0;218,0;0,5;8,636741666666666;66,6;156,39199166666668;0,0;-156,39199166666668;8,636741666666666;7,996791666666667;10,0;4200,855;7,996841666666667;4200,3562;0,0;0,0;0,0;0,0
774000;-0,3;0,0;0,0;0,0;237,0;1,5;8,609916666666665;66,6;158,16461666666666;0,0;-158,16461666666666;8,609916666666665;7,968425;10,0;4200,855;7,968458333333333;4200,3562;0,0;0,0;0,0;0,0
