"Date";"Kernenergie";"Braunkohle";"Steinkohle";"Gas";"Sonstige Konventionelle";"Photovoltaik";"Wind";"Wasserkraft";"Biomasse";"Sonstige Erneuerbare";"Missing Data";"Anteil Erneuerbare";"Missing Data Line"
"2024-01-28T16:00:00.000Z";"2.402,028";"6.389,443";"2.636,647";"8.156,127";"3.119,549";"100,106";"24.267,947";"3.057,727";"4.037,638";"114,536";"0";"58,19";"0"
"2024-01-28T17:00:00.000Z";"1.665,872";"5.876,198";"2.614,626";"8.376,347";"2.966,678";"17,201";"28.379,81";"2.831,276";"4.050,731";"115,308";"0";"62,23";"0"
"2024-01-28T18:00:00.000Z";"1.477,5";"5.080,747";"2.564,249";"8.481,742";"1.622,514";"2,327";"29.960,448";"2.642,16";"3.979,494";"112,334";"0";"65,63";"0"
"2024-01-28T19:00:00.000Z";"1.543,438";"4.349,277";"2.686,273";"8.451,963";"1.151,781";"1,808";"29.112,638";"2.563,439";"3.797,469";"101,006";"0";"66,19";"0"
"2024-01-28T20:00:00.000Z";"1.552,447";"3.788,151";"2.908,918";"8.144,025";"1.071,464";"1,785";"28.535,489";"2.502,859";"3.673,594";"95,304";"0";"66,61";"0"
"2024-01-28T21:00:00.000Z";"1.493,849";"3.813,674";"2.917,376";"7.802,955";"1.350,768";"1,776";"28.160,344";"2.460,957";"3.607,106";"88,975";"0";"66,4";"0"
"2024-01-28T22:00:00.000Z";"1.476,827";"3.877,059";"2.798,149";"7.330,723";"922,77";"1,751";"27.286,779";"2.356,182";"3.459,726";"91,259";"0";"66,94";"0"
"2024-01-28T23:00:00.000Z";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"76.275,226";"0";"0"
"2024-01-29T00:00:00.000Z";"1.368,129";"3.851,063";"2.552,318";"6.543,511";"697,873";"1,693";"25.537,983";"1.934,248";"3.252,473";"88,967";"0";"67,26";"0"
"2024-01-29T01:00:00.000Z";"1.467,924";"4.038,283";"2.524,865";"6.628,156";"703,006";"1,714";"24.602,432";"1.958,101";"3.246,919";"99,111";"0";"66,08";"0"
"2024-01-29T02:00:00.000Z";"1.814,093";"4.283,083";"2.572,131";"6.774,867";"732,702";"1,568";"24.383,405";"1.912,676";"3.380,516";"100,414";"0";"64,82";"0"
"2024-01-29T03:00:00.000Z";"1.934,017";"4.768,49";"2.734,505";"7.265,059";"847,061";"0,939";"23.643,777";"2.241,301";"3.531,144";"104,96";"0";"62,74";"0"
"2024-01-29T04:00:00.000Z";"1.857,41";"6.365,865";"3.082,736";"8.412,186";"990,275";"1,188";"23.771,899";"2.658,403";"3.654,618";"109,82";"0";"59,34";"0"
"2024-01-29T05:00:00.000Z";"2.154,655";"8.393,108";"3.942,114";"10.822,552";"1.664,642";"1,278";"25.258,003";"3.124,987";"3.977,719";"115,601";"0";"54,65";"0"
"2024-01-29T06:00:00.000Z";"2.695,506";"9.194,6";"4.549,198";"12.348,202";"3.202,043";"16,843";"25.568,703";"3.733,879";"4.277,313";"132,268";"0";"51,34";"0"
"2024-01-29T07:00:00.000Z";"1.864,703";"9.206,33";"4.984,709";"12.570,304";"4.442,503";"2.567,418";"24.117,294";"3.682,27";"4.398,437";"150,836";"0";"51,38";"0"
"2024-01-29T08:00:00.000Z";"1.279,41";"9.248,825";"4.761,297";"12.203,794";"2.250,938";"10.448,45";"20.055,913";"3.138,627";"4.211,46";"165,718";"0";"56,12";"0"
"2024-01-29T09:00:00.000Z";"1.051,514";"8.420,199";"4.534,388";"10.899,7";"1.448,584";"17.980,184";"15.738,95";"2.852,876";"3.970,685";"154,288";"0";"60,71";"0"
"2024-01-29T10:00:00.000Z";"1.104,455";"7.770,71";"4.702,708";"10.189,999";"1.537,651";"22.516,135";"11.174,204";"2.824,051";"3.883,07";"154,988";"0";"61,59";"0"
"2024-01-29T11:00:00.000Z";"1.501,294";"7.320,56";"4.867,812";"9.646,51";"1.460,166";"23.631,626";"8.265,771";"3.015,341";"3.825,678";"151,525";"0";"61,08";"0"
"2024-01-29T12:00:00.000Z";"1.945,845";"7.523,172";"5.134,625";"10.449,445";"1.675,192";"21.160,87";"6.968,132";"3.090,804";"3.873,136";"137,834";"0";"56,88";"0"
"2024-01-29T13:00:00.000Z";"2.404,426";"8.408,136";"5.741,239";"11.869,013";"2.367,431";"15.922,321";"6.746,47";"3.675,423";"4.061,659";"132,569";"0";"49,81";"0"
"2024-01-29T14:00:00.000Z";"2.719,739";"9.345,336";"6.786,047";"14.206,519";"4.014,496";"8.095,472";"7.154,766";"4.406,532";"4.296,814";"133,081";"0";"39,41";"0"
"2024-01-29T15:00:00.000Z";"3.126,381";"9.729,292";"7.439,355";"15.597,347";"6.396,335";"1.802,537";"8.695,741";"4.855,353";"4.509,389";"135,28";"0";"32,13";"0"
"2024-01-29T16:00:00.000Z";"3.822,56";"9.893,29";"7.673,595";"16.212,981";"6.496,817";"114,49";"11.480,308";"5.295,427";"4.640,95";"141,288";"0";"32,98";"0"
"2024-01-29T17:00:00.000Z";"2.864,919";"10.262,442";"7.501,074";"16.128,212";"6.829,218";"22,94";"13.411,178";"5.071,212";"4.660,339";"146,304";"0";"34,87";"0"
"2024-01-29T18:00:00.000Z";"2.649,445";"10.203,053";"6.835,846";"16.498,253";"5.375,921";"2,841";"14.750,105";"4.649,156";"4.554,6";"142,904";"0";"36,73";"0"
"2024-01-29T19:00:00.000Z";"2.781,945";"9.965,528";"5.718,625";"15.354,368";"3.575,288";"3,798";"15.570,966";"4.703,977";"4.385,173";"139,254";"0";"39,9";"0"
"2024-01-29T20:00:00.000Z";"3.015,451";"9.956,245";"4.616,929";"13.786,769";"2.607,018";"2,28";"15.850,749";"4.368,53";"4.260,865";"146,358";"0";"42,05";"0"
"2024-01-29T21:00:00.000Z";"2.791,061";"9.866,435";"3.774,247";"12.335,87";"2.221,213";"3,287";"15.382,61";"4.239";"4.123,633";"146,453";"0";"43,57";"0"
"2024-01-29T22:00:00.000Z";"2.714,616";"9.090,675";"3.103,305";"10.339,82";"1.819,322";"2,015";"15.263,489";"4.339,656";"4.058,232";"148,886";"0";"46,83";"0"
"2024-01-29T23:00:00.000Z";"2.961,751";"8.139,602";"2.976,576";"9.051,097";"1.811,314";"2,95";"14.971,312";"4.161,181";"3.898,438";"137,171";"0";"48,19";"0"
"2024-01-30T00:00:00.000Z";"3.003,933";"7.684,581";"2.865,208";"8.095,661";"1.705,239";"2,903";"14.819,193";"4.120,468";"3.825,487";"139,176";"0";"49,55";"0"
"2024-01-30T01:00:00.000Z";"2.877,489";"7.535,653";"2.763,321";"7.886,129";"1.688,121";"1,903";"15.421,096";"4.055,5";"3.746,747";"138,603";"0";"50,69";"0"
"2024-01-30T02:00:00.000Z";"3.003,191";"7.285,004";"2.824,516";"7.787,244";"1.682,528";"2,099";"16.146,019";"3.880,825";"3.705,353";"131,288";"0";"51,41";"0"
"2024-01-30T03:00:00.000Z";"3.080,422";"7.042,301";"3.073,286";"8.274,485";"1.855,986";"2,088";"17.102,438";"3.829,186";"3.722,635";"131,026";"0";"51,54";"0"
"2024-01-30T04:00:00.000Z";"3.040,054";"7.526,209";"3.707,712";"9.090,424";"1.980,795";"2,367";"18.066,128";"3.762,65";"3.841,312";"134,301";"0";"50,48";"0"
"2024-01-30T05:00:00.000Z";"3.242,922";"9.001,654";"4.716,309";"11.046,26";"2.953,327";"2,986";"19.654,56";"4.031,803";"4.065,493";"135,399";"0";"47,41";"0"
"2024-01-30T06:00:00.000Z";"2.930,799";"9.917,904";"5.328,142";"12.013,301";"5.026,598";"21,758";"21.066,266";"4.153,045";"4.264,211";"131,968";"0";"45,72";"0"
"2024-01-30T07:00:00.000Z";"2.548,178";"10.114,892";"5.166,363";"11.887,093";"5.169,478";"2.204,062";"21.527,126";"4.020,356";"4.212,547";"144,085";"0";"47,95";"0"
"2024-01-30T08:00:00.000Z";"1.702,924";"9.935,649";"4.953,812";"11.289,189";"2.629,328";"7.497,764";"21.611,5";"3.437,973";"4.177,222";"151,66";"0";"54,74";"0"
"2024-01-30T09:00:00.000Z";"1.395,173";"8.794,675";"4.399,04";"10.518,877";"2.026,677";"12.264,077";"20.342,179";"3.383,493";"4.079,321";"151,67";"0";"59,73";"0"
"2024-01-30T10:00:00.000Z";"1.580,766";"8.059,303";"4.100,794";"10.121,791";"2.078,069";"14.746,236";"18.900,209";"3.377,784";"4.059,03";"140,167";"0";"61,39";"0"
"2024-01-30T11:00:00.000Z";"1.906";"7.994,885";"3.905,457";"10.324,308";"1.744,019";"14.802,711";"18.278,688";"3.294,246";"4.029,889";"130,19";"0";"61,05";"0"
"2024-01-30T12:00:00.000Z";"2.337,067";"8.145,083";"4.052,896";"10.477,732";"1.578,591";"13.137,104";"18.971,718";"3.440,779";"4.068,78";"129,486";"0";"59,93";"0"
"2024-01-30T13:00:00.000Z";"2.640,889";"9.127,396";"4.343,579";"10.771,05";"1.530,436";"9.628,956";"20.556,782";"3.617,293";"4.181,741";"121,886";"0";"57,3";"0"
"2024-01-30T14:00:00.000Z";"2.923,739";"9.765,378";"4.712,124";"11.130,01";"1.606,02";"4.972,036";"22.674,826";"3.752,313";"4.172,749";"114,223";"0";"54,23";"0"
"2024-01-30T15:00:00.000Z";"3.097,497";"9.920,693";"4.872,29";"11.701,743";"2.134,848";"1.249,626";"24.753,259";"3.952,455";"4.271,241";"110,408";"0";"51,99";"0"
"2024-01-30T16:00:00.000Z";"2.830,442";"9.837,612";"5.049,82";"12.194,125";"3.492,062";"133,204";"27.212,513";"4.137,535";"4.350,778";"108,406";"0";"51,85";"0"
"2024-01-30T17:00:00.000Z";"1.512,246";"9.984,104";"5.171,63";"12.369,755";"4.531,475";"16,678";"28.452,195";"3.838,485";"4.410,7";"111,106";"0";"52,33";"0"
"2024-01-30T18:00:00.000Z";"978,758";"9.897,618";"4.974,126";"12.343,192";"3.966,126";"2,503";"28.775,176";"3.440,282";"4.324,616";"108,279";"0";"53,28";"0"
"2024-01-30T19:00:00.000Z";"1.132,415";"9.728,013";"4.596,493";"11.732,815";"2.016,749";"2,246";"28.808,296";"3.260,158";"4.212,532";"108,283";"0";"55,49";"0"
"2024-01-30T20:00:00.000Z";"1.338,492";"9.742,729";"4.076,903";"10.704,395";"1.592,719";"2,46";"27.378,85";"3.166,495";"4.029,317";"108,578";"0";"55,84";"0"
"2024-01-30T21:00:00.000Z";"1.242,489";"9.208,005";"3.687,993";"9.706,724";"1.250,051";"2,191";"26.735,663";"2.989,827";"3.905,772";"118,84";"0";"57,37";"0"
"2024-01-30T22:00:00.000Z";"1.156,663";"8.673,202";"3.494,606";"8.599,106";"894,924";"1,901";"25.940,136";"2.813,862";"3.711,652";"120,384";"0";"58,84";"0"
"2024-01-30T23:00:00.000Z";"1.288,514";"8.286,863";"3.903,113";"7.616,007";"852,235";"1,885";"24.249,221";"2.775,379";"3.609,084";"121,623";"0";"58,38";"0"
"2024-01-31T00:00:00.000Z";"1.418,195";"8.015,704";"3.706,344";"7.421,113";"871,822";"2,125";"23.385,327";"2.736,785";"3.572,711";"120,214";"0";"58,2";"0"
"2024-01-31T01:00:00.000Z";"1.540,701";"7.999,919";"3.545,66";"7.231,01";"832,029";"1,904";"22.802,218";"2.784,798";"3.603,487";"122,159";"0";"58,11";"0"
"2024-01-31T02:00:00.000Z";"2.179,965";"7.673,44";"3.660,703";"7.767,017";"1.092,19";"2,691";"21.150,089";"3.143,598";"3.722,076";"121,682";"0";"55,73";"0"
"2024-01-31T03:00:00.000Z";"2.604,124";"8.124,831";"3.647,003";"8.821,942";"1.212,334";"2,254";"20.252,534";"3.071,358";"3.834,102";"123,426";"0";"52,8";"0"
"2024-01-31T04:00:00.000Z";"2.914,593";"8.807,704";"4.228,188";"10.331,716";"1.803,689";"2,354";"19.126,658";"3.303,914";"4.003,433";"126,07";"0";"48,63";"0"
"2024-01-31T05:00:00.000Z";"4.120,427";"9.830,374";"4.885,791";"12.517,638";"3.256,065";"2,625";"18.802,61";"4.312,078";"4.302,254";"137,667";"0";"44,35";"0"
"2024-01-31T06:00:00.000Z";"3.600,54";"10.111,64";"5.543,366";"14.134,691";"7.106,237";"14,644";"17.685,126";"4.826,123";"4.509,067";"133,734";"0";"40,18";"0"
"2024-01-31T07:00:00.000Z";"3.387,659";"10.124,823";"5.804,512";"14.910,877";"7.844,025";"846,196";"17.383,317";"5.099,499";"4.656,261";"142,557";"0";"40,09";"0"
"2024-01-31T08:00:00.000Z";"3.718,639";"9.968,756";"5.740,436";"14.705,027";"6.044,081";"3.609,449";"17.526,283";"4.837,021";"4.586,662";"144,14";"0";"43,34";"0"
"2024-01-31T09:00:00.000Z";"3.631,234";"9.819,786";"5.472,751";"14.356,72";"4.494,695";"6.750,64";"18.045,08";"4.387,102";"4.441,071";"139,5";"0";"47,21";"0"
"2024-01-31T10:00:00.000Z";"3.290,378";"9.847,227";"5.312,512";"12.813,487";"2.805,243";"8.807,414";"21.049,387";"3.916,779";"4.383,568";"134,662";"0";"52,93";"0"
"2024-01-31T11:00:00.000Z";"3.280,979";"9.523,401";"5.354,135";"11.006,145";"2.679,815";"9.744,361";"22.398,449";"3.600,054";"4.292,156";"119,997";"0";"55,79";"0"
"2024-01-31T12:00:00.000Z";"3.188,407";"9.037,357";"5.401,753";"10.235,198";"2.645,011";"9.095,189";"22.399,394";"3.432,288";"4.158,279";"109,755";"0";"56,25";"0"
"2024-01-31T13:00:00.000Z";"3.307,536";"8.818,34";"4.858,61";"10.092,806";"2.465,402";"7.532,674";"23.808,56";"3.414,391";"4.062,706";"106,266";"0";"56,87";"0"
"2024-01-31T14:00:00.000Z";"3.385,28";"8.653,828";"4.794,471";"10.270,114";"2.529,537";"4.699,522";"25.618,317";"3.549,737";"4.085,645";"104,689";"0";"56,24";"0"
"2024-01-31T15:00:00.000Z";"3.432,57";"8.929,877";"5.114,604";"10.368,15";"2.909,647";"1.459,502";"27.672,552";"3.711,666";"4.248,587";"105,372";"0";"54,76";"0"
"2024-01-31T16:00:00.000Z";"3.392,941";"9.626,809";"5.072,667";"10.663,95";"3.369,818";"172,338";"30.515,711";"3.915,934";"4.410,82";"106,888";"0";"54,93";"0"
"2024-01-31T17:00:00.000Z";"1.701,039";"8.928,99";"5.337,739";"10.631,143";"4.484,633";"22,407";"32.959,804";"3.240,594";"4.298,196";"103,984";"0";"56,67";"0"
"2024-01-31T18:00:00.000Z";"1.306,831";"8.128,135";"5.135,35";"10.452,152";"2.795,778";"2,507";"35.088,964";"3.030,565";"4.162,987";"104,186";"0";"60,39";"0"
"2024-01-31T19:00:00.000Z";"919,633";"7.114,167";"4.938,992";"9.740,967";"2.114,282";"3,607";"34.353,745";"2.842,054";"3.884,285";"99,974";"0";"62,4";"0"
"2024-01-31T20:00:00.000Z";"725,511";"6.387,407";"4.654,414";"8.623,925";"1.341,27";"2,074";"34.617,846";"2.422,655";"3.610,469";"97,458";"0";"65,23";"0"
"2024-01-31T21:00:00.000Z";"604,647";"4.797,701";"4.378,334";"7.593,445";"1.077,287";"2,04";"35.224,706";"2.294,183";"3.448,38";"93,899";"0";"69,01";"0"
"2024-01-31T22:00:00.000Z";"494,238";"4.224,097";"3.952,21";"6.974,078";"986,841";"2,198";"34.080,234";"2.126,993";"3.304,668";"93,381";"0";"70,44";"0"
"2024-01-31T23:00:00.000Z";"472,572";"4.016,951";"3.948,44";"5.528,891";"927,337";"1,936";"33.542,036";"1.949,849";"3.267,34";"94,051";"0";"72,3";"0"
"2024-02-01T00:00:00.000Z";"420,162";"3.999,146";"3.693,5";"5.158,777";"872,39";"2,537";"32.534,903";"1.760,267";"3.199,408";"81,309";"0";"72,67";"0"
"2024-02-01T01:00:00.000Z";"614,126";"3.795,34";"3.442,578";"5.081,815";"879,24";"1,667";"31.590,792";"1.724,403";"3.144,384";"73,08";"0";"72,58";"0"
"2024-02-01T02:00:00.000Z";"984,598";"3.812,433";"3.499,065";"5.146,887";"911,193";"1,693";"31.238,283";"1.829,888";"3.200,055";"75,483";"0";"71,7";"0"
"2024-02-01T03:00:00.000Z";"1.090,871";"3.944,028";"3.593,239";"5.605,583";"900,88";"1,959";"31.514,354";"2.080,299";"3.322,586";"86,232";"0";"70,99";"0"
"2024-02-01T04:00:00.000Z";"1.345,875";"4.500,708";"3.802,653";"6.946,324";"930,297";"2,032";"31.963,51";"2.444,079";"3.505,071";"101,681";"0";"68,46";"0"
"2024-02-01T05:00:00.000Z";"1.573,408";"5.768,425";"4.295,102";"8.997,481";"1.261,863";"1,992";"33.394,277";"2.670,627";"3.871,764";"113,691";"0";"64,67";"0"
"2024-02-01T06:00:00.000Z";"1.684,604";"7.102,579";"4.849,362";"10.632,567";"2.229,012";"7,038";"33.676,531";"2.828,678";"4.179,685";"128,705";"0";"60,65";"0"
"2024-02-01T07:00:00.000Z";"1.618,605";"7.312,201";"5.448,052";"11.294,293";"4.576,869";"735,923";"32.089,006";"2.838,07";"4.325,39";"144,471";"0";"57,04";"0"
"2024-02-01T08:00:00.000Z";"1.569,357";"7.442,667";"5.625,839";"11.522,256";"4.167,715";"3.612,729";"29.242,232";"3.079,938";"4.342,597";"155,533";"0";"57,16";"0"
"2024-02-01T09:00:00.000Z";"1.016,485";"7.313,738";"5.474,252";"11.522,652";"2.942,168";"8.186,321";"27.810,194";"2.771,201";"4.169,244";"154,248";"0";"60,4";"0"
"2024-02-01T10:00:00.000Z";"811,991";"6.985,53";"5.195,522";"10.545,116";"1.453,126";"11.527,568";"27.411,278";"2.606,258";"3.988,946";"145,247";"0";"64,65";"0"
"2024-02-01T11:00:00.000Z";"817,086";"6.338,563";"5.020,498";"10.063,192";"1.114,71";"12.445,573";"27.129,091";"2.492,859";"3.807,453";"130,911";"0";"66,34";"0"
"2024-02-01T12:00:00.000Z";"1.008,746";"6.819,122";"4.657,44";"9.633,164";"921,843";"11.933,134";"26.739,116";"2.533,36";"3.711,14";"126,195";"0";"66,17";"0"
"2024-02-01T13:00:00.000Z";"1.355,644";"7.096,773";"4.562,694";"9.627,532";"1.112,014";"10.075,383";"27.009,288";"2.582,985";"3.775,501";"120,232";"0";"64,73";"0"
"2024-02-01T14:00:00.000Z";"1.927,85";"7.452,466";"4.383,297";"10.249,59";"2.026,415";"6.279,003";"27.809,93";"2.892,648";"4.020,65";"120,84";"0";"61,24";"0"
"2024-02-01T15:00:00.000Z";"2.241,854";"8.279,224";"4.631,761";"10.712,094";"4.055,249";"1.752,746";"27.721,703";"3.256,526";"4.269,137";"120,741";"0";"55,39";"0"
"2024-02-01T16:00:00.000Z";"2.814,311";"8.900,742";"5.123,678";"10.932,445";"5.937,945";"102,237";"28.003,612";"3.776,063";"4.488,925";"129,589";"0";"52,01";"0"
"2024-02-01T17:00:00.000Z";"1.993,317";"9.591,351";"5.247,115";"10.968,89";"6.130,113";"14,692";"29.038,854";"3.688,232";"4.623,296";"143,968";"0";"52,52";"0"
"2024-02-01T18:00:00.000Z";"1.831,765";"9.582,128";"4.758,379";"10.831,314";"5.846,831";"3,934";"28.749,503";"3.641,336";"4.627,979";"147,813";"0";"53,1";"0"
"2024-02-01T19:00:00.000Z";"1.391,533";"9.175,548";"4.281,512";"10.517,538";"4.938,169";"2,882";"28.062,905";"3.300,138";"4.504,077";"151,323";"0";"54,33";"0"
"2024-02-01T20:00:00.000Z";"1.649,647";"9.076,98";"3.802,549";"10.002,308";"2.727,283";"2,106";"27.656,816";"3.398,206";"4.429,354";"159,64";"0";"56,69";"0"
"2024-02-01T21:00:00.000Z";"1.731,699";"8.924,615";"3.328,162";"8.748,076";"1.809,151";"2,139";"27.263,471";"3.412,562";"4.320,823";"159,002";"0";"58,91";"0"
"2024-02-01T22:00:00.000Z";"1.678,645";"7.642,632";"3.258,96";"7.540,349";"1.347,094";"2,374";"26.743,726";"3.270,86";"4.074,132";"157,41";"0";"61,49";"0"
"2024-02-01T23:00:00.000Z";"1.938,129";"6.009,466";"3.213,905";"6.805,332";"1.259,621";"2,364";"26.204,905";"3.124,814";"3.912,902";"141,334";"0";"63,48";"0"
"2024-02-02T00:00:00.000Z";"1.959,874";"5.128,35";"3.023,646";"6.573,814";"1.502,054";"2,237";"25.148,207";"3.039,007";"3.815,153";"127,749";"0";"63,88";"0"
"2024-02-02T01:00:00.000Z";"1.950,782";"5.001,1";"2.798,449";"6.898,582";"1.324,36";"2,715";"25.138,308";"3.065,18";"3.813,359";"134,492";"0";"64,16";"0"
"2024-02-02T02:00:00.000Z";"2.663,781";"4.849,56";"2.504,434";"7.114,088";"1.411,652";"1,931";"25.262,926";"2.905,692";"3.731,135";"121,684";"0";"63,35";"0"
"2024-02-02T03:00:00.000Z";"2.561,305";"4.955,797";"2.467,573";"7.376,625";"1.484,043";"2,656";"26.249,591";"2.957,912";"3.811,967";"112,911";"0";"63,76";"0"
"2024-02-02T04:00:00.000Z";"2.646,222";"4.925,657";"2.647,763";"8.233,754";"1.552,102";"2,431";"27.572,282";"3.270,982";"3.865,477";"105,385";"0";"63,53";"0"
"2024-02-02T05:00:00.000Z";"2.539,478";"6.313,908";"2.937,372";"9.779,899";"1.838,079";"2,178";"30.434,93";"3.291,069";"4.216,317";"118,421";"0";"61,94";"0"
"2024-02-02T06:00:00.000Z";"2.169";"7.243,319";"3.421,715";"10.724,655";"3.403,709";"16,67";"33.117,133";"3.202,191";"4.443,45";"114,738";"0";"60,28";"0"
"2024-02-02T07:00:00.000Z";"1.577,262";"7.181,67";"3.697,079";"10.776,869";"4.901,3";"674,314";"33.975,023";"3.056,75";"4.446,701";"112,439";"0";"60,05";"0"
"2024-02-02T08:00:00.000Z";"1.196,119";"6.954,146";"3.808,124";"10.591,313";"4.021,39";"3.056,909";"33.873,361";"2.871,522";"4.332,794";"111,148";"0";"62,49";"0"
"2024-02-02T09:00:00.000Z";"1.305,24";"6.316,857";"3.844,311";"9.930,994";"2.656,469";"5.493,067";"34.366,379";"2.831,623";"4.240,15";"116,148";"0";"66,18";"0"
"2024-02-02T10:00:00.000Z";"1.421,137";"5.522,254";"3.712,753";"9.351,773";"1.488,246";"7.712,238";"35.563,078";"2.617,578";"4.159,942";"116,553";"0";"70,02";"0"
