timestep;price_power_EUR_MWh;trend_EUR_MWh_per_h;volatility_EUR_MWh
0,0;0,1;-0,04131868131868132;0,04679469617107893
900,0;0,1;-0,0367032967032967;0,0435153966268233
1800,0;0,1;-0,02967032967032967;0,0379777262656375
2700,0;0,1;-0,02021978021978022;0,028911890908369105
3600,0;0,01;-0,010989010989010988;0,011657505560686468
4500,0;0,01;-0,012747252747252748;0,013301243435223525
5400,0;0,01;-0,013626373626373625;0,01405118847058488
6300,0;0,01;-0,013626373626373624;0,01405118847058488
7200,0;0,0;-0,011428571428571427;0,012608503439122303
8100,0;0,0;-0,01010989010989011;0,011982893790305562
9000,0;0,0;-0,008351648351648353;0,011094003924504582
9900,0;0,0;-0,006153846153846155;0,00987096233585649
10800,0;-0,01;-0,007472527472527473;0,011657505560686468
11700,0;-0,01;-0,009230769230769233;0,013301243435223528
12600,0;-0,01;-0,010109890109890109;0,014051188470584881
13500,0;-0,01;-0,01010989010989011;0,01405118847058488
14400,0;-0,03;-0,0052747252747252765;0,013008872711759819
15300,0;-0,03;-0,003296703296703298;0,013445044840729644
16200,0;-0,03;-0,0015384615384615391;0,013821202589704018
17100,0;-0,03;1,525031627232358e-19;0,014142135623730952
18000,0;-0,02;0,003956043956043956;0,01640825308284734
18900,0;-0,02;0,008791208791208791;0,01804552647170555
19800,0;-0,02;0,013186813186813189;0,01941450686788302
20700,0;-0,02;0,017142857142857147;0,02056883378018606
21600,0;-0,05;0,02593406593406594;0,02703274367816243
22500,0;-0,05;0,02879120879120879;0,029677756498246808
23400,0;-0,05;0,029670329670329676;0,03044541142640508
24300,0;-0,05;0,028571428571428577;0,029482719841133542
25200,0;-0,02;0,028131868131868132;0,029000442083279367
26100,0;-0,02;0,029890109890109894;0,030382181012509998
27000,0;-0,02;0,029890109890109887;0,030382181012509994
27900,0;-0,02;0,028131868131868132;0,02900044208327937
28800,0;0,0;0,08791208791208792;0,14272081407149687
29700,0;0,0;0,13846153846153847;0,1905054006906568
30600,0;0,0;0,17714285714285716;0,22017475576669338
31500,0;0,0;0,20395604395604397;0,2385855756810896
32400,0;0,04;0,44307692307692315;0,6077617616915028
33300,0;0,04;0,6391208791208792;0,7880127553308403
34200,0;0,04;0,7868131868131868;0,900279158984903
35100,0;0,04;0,8861538461538462;0,9684987060341091
36000,0;0,06;0,9002197802197804;0,976597967304658
36900,0;0,06;0,8751648351648353;0,9622756148704793
37800,0;0,06;0,8083516483516484;0,9229967913937064
38700,0;0,06;0,6997802197802198;0,8553301956494601
39600,0;0,54;0,42813186813186815;0,7591425662531616
40500,0;0,54;0,20879120879120872;0,7157674740605897
41400,0;0,54;-0,021538461538461597;0,6671908195888113
42300,0;0,54;-0,26285714285714296;0,6121756074517952
43200,0;2,24;-0,1696703296703298;0,7378068679261358
44100,0;2,24;0,11648351648351646;0,883962523860454
45000,0;2,24;0,3714285714285714;0,9962776875797384
45900,0;2,24;0,5951648351648352;1,085309834055435
46800,0;1,96;5,983296703296704;11,37885308086441
47700,0;1,96;10,43120879120879;15,366098715796072
48600,0;1,96;13,975824175824178;17,91923948134361
49500,0;1,96;16,61714285714286;19,606752892163428
50400,0;1,04;19,261098901098904;21,410494131952188
51300,0;1,04;20,709230769230775;22,354166794513347
52200,0;1,04;21,082857142857144;22,591243566865366
53100,0;1,04;20,381978021978025;22,14443039312363
54000,0;3,66;19,670769230769228;21,604275039908188
54900,0;3,66;18,11076923076923;20,427807028655817
55800,0;3,66;15,356483516483515;18,16560027451153
56700,0;3,66;11,40791208791209;14,311739936150321
57600,0;43,06;5,770549450549449;6,201824793496729
58500,0;43,06;5,082857142857144;5,828697901827578
59400,0;43,06;4,149230769230769;5,280101616155041
60300,0;43,06;2,969670329670329;4,492203502479858
61200,0;49,93;0,7213186813186812;3,699699572002695
62100,0;49,93;-0,5789010989010993;3,8915322274038897
63000,0;49,93;-1,8369230769230775;4,068538766228939
63900,0;49,93;-3,0527472527472534;4,232579682561307
64800,0;58,0;-4,893626373626373;5,04085081341205
65700,0;58,0;-5,339560439560439;5,415266051659549
66600,0;58,0;-5,454725274725274;5,507826948289832
67500,0;58,0;-5,239120879120878;5,3332289252600775
68400,0;54,25;-4,146813186813186;4,635914425882187
69300,0;54,25;-3,3916483516483495;4,2822459958800545
70200,0;54,25;-2,479120879120877;3,8113393567494986
71100,0;54,25;-1,409230769230767;3,1713929641930734
72000,0;48,01;-1,7037362637362623;3,6428419449514187
72900,0;48,01;-2,5472527472527466;4,404685733427121
73800,0;48,01;-3,116923076923078;4,851990339686413
74700,0;48,01;-3,4127472527472547;5,068723604060395
75600,0;42,95;-4,0887912087912115;5,70628533353287
76500,0;42,95;-5,1604395604395625;6,3473046975135
77400,0;42,95;-5,9604395604395615;6,786477504794144
78300,0;42,95;-6,488791208791212;7,061564437693133
79200,0;47,09;-8,132747252747253;8,473902621639315
80100,0;47,09;-8,636923076923077;8,930491415542425
81000,0;47,09;-8,547252747252747;8,851006896219383
81900,0;47,09;-7,863736263736262;8,219912657842789
82800,0;35,55;-5,1410989010989;6,485398194682399
83700,0;35,55;-3,8408791208791193;6,21547613540134
84600,0;35,55;-2,4413186813186805;5,911173253320293
85500,0;35,55;-0,9424175824175812;5,566854288255322
86400,0;30,59;-1,0109890109890103;5,628167256458062
87300,0;30,59;-1,465494505494505;5,908538801533824
88200,0;30,59;-1,6518681318681314;6,019733361502795
89100,0;30,59;-1,57010989010989;5,971209558351104
90000,0;20,07;-2,1841758241758242;6,530231668250802
90900,0;20,07;-3,9879120879120875;7,218242115000662
91800,0;20,07;-5,594065934065934;7,779843037768031
92700,0;20,07;-7,002637362637363;8,24091870034167
93600,0;31,03;-7,857582417582417;8,429097040791316
94500,0;31,03;-6,888131868131867;7,829085564050937
95400,0;31,03;-5,539560439560441;6,908297964711045
96300,0;31,03;-3,811868131868133;5,5081464144553145
97200,0;18,39;2,758681318681319;9,69352863697722
98100,0;18,39;7,01978021978022;12,909091409763937
99000,0;18,39;10,63824175824176;15,111701867537402
99900,0;18,39;13,614065934065936;16,70691995428764
100800,0;11,08;17,327912087912093;19,10888080555807
101700,0;11,08;19,044395604395604;20,30343832192734
102600,0;11,08;19,727472527472532;20,75970301403104
103500,0;11,08;19,377142857142857;20,52696544198412
104400,0;13,78;18,99164835164835;20,225740010549895
105300,0;13,78;17,821758241758243;19,330518882234127
106200,0;13,78;15,51142857142857;17,428058021772145
107100,0;13,78;12,06065934065934;14,11684445745215
108000,0;47,63;7,3454945054945044;7,690687175458979
108900,0;47,63;6,71824175824176;7,272538970464378
109800,0;47,63;5,7151648351648365;6,548597618515798
110700,0;47,63;4,336263736263738;5,397183738552202
111600,0;58,1;3,141978021978023;3,775679935370446
112500,0;58,1;3,0892307692307703;3,731084258441472
113400,0;58,1;2,797362637362639;3,473989061583241
114300,0;58,1;2,2663736263736274;2,9493371702112574
115200,0;65,67;2,097582417582419;2,679243100157877
116100,0;65,67;2,7540659340659355;3,1925146828166673
117000,0;65,67;3,237582417582419;3,5230517438356763
117900,0;65,67;3,548131868131869;3,7198890250885666
118800,0;64,73;4,294945054945055;4,390755147947875
119700,0;64,73;4,622637362637362;4,673962657432868
120600,0;64,73;4,655164835164833;4,7011437506316005
121500,0;64,73;4,39252747252747;4,476964115593029
122400,0;68,98;3,928351648351646;4,026727054225398
123300,0;68,98;3,807252747252746;3,9390215822766197
124200,0;68,98;3,468791208791208;3,68283179089135
125100,0;68,98;2,9129670329670323;3,218168375381823
126000,0;73,54;2,188571428571427;2,453792982303109
126900,0;73,54;1,9402197802197785;2,2793268236983386
127800,0;73,54;1,5665934065934048;1,9882210835123617
128700,0;73,54;1,0676923076923062;1,5146540605289769
129600,0;78,16;0,5384615384615372;0,5587554852596004
130500,0;78,16;0,5789010989010968;0,5955411243308297
131400,0;78,16;0,5797802197802169;0,5963156108071506
132300,0;78,16;0,5410989010988975;0,5612280490824738
133200,0;78,87;0,9243956043956001;1,2247459181816276
134100,0;78,87;1,3004395604395567;1,583306747415121
135000,0;78,87;1,5756043956043928;1,801003637576586
135900,0;78,87;1,749890109890108;1,92620458481546
136800,0;79,24;1,488351648351649;1,8432329457525687
137700,0;79,24;1,2386813186813201;1,7756212347318805
138600,0;79,24;0,9520879120879144;1,6946885350320953
139500,0;79,24;0,6285714285714316;1,598412674162425
140400,0;79,96;-0,5191208791208755;2,3295971919890075
141300,0;79,96;-1,4617582417582378;2,8603987080878697
142200,0;79,96;-2,29428571428571;3,258058057753466
143100,0;79,96;-3,0167032967032927;3,5673810691188668
144000,0;83,46;-5,181098901098897;5,823403930119677
144900,0;83,46;-6,438241758241755;6,984556774293793
145800,0;83,46;-7,2496703296703275;7,640892181763418
146700,0;83,46;-7,615384615384615;7,918941427573091
147600,0;80,92;-8,335824175824177;8,589725824704171
148500,0;80,92;-8,867912087912089;9,009641914965183
149400,0;80,92;-8,8767032967033;9,016415584920653
150300,0;80,92;-8,362197802197805;8,611021857822534
151200,0;74,95;-8,672087912087912;8,961097832239886
152100,0;74,95;-9,152527472527474;9,389636267224052
153000,0;74,95;-9,016263736263738;9,270105661445234
153900,0;74,95;-8,263296703296703;8,579629571825558
154800,0;63,18;-7,802197802197802;8,013076172331681
155700,0;63,18;-8,383736263736264;8,489567655326093
156600,0;63,18;-8,455824175824175;8,546783470540698
157500,0;63,18;-8,018461538461539;8,193511817129203
158400,0;57,11;-11,366593406593408;13,267165272166256
159300,0;57,11;-14,423296703296703;16,26655882162653
160200,0;57,11;-16,388131868131868;17,93158830038095
161100,0;57,11;-17,261098901098904;18,623652799323324
162000,0;46,89;-18,032527472527473;19,30222638945424
162900,0;46,89;-19,11934065934066;20,058756672106306
163800,0;46,89;-19,173846153846153;20,09594795870487
164700,0;46,89;-18,19604395604395;19,417933952260704
165600,0;40,0;-16,337582417582418;18,024681511464873
166500,0;40,0;-14,481538461538461;16,740661269603116
167400,0;40,0;-11,71934065934066;14,622468354188042
168300,0;40,0;-8,05098901098901;11,206679555812535
169200,0;7,43;-3,485714285714286;3,950264515648256
170100,0;7,43;-3,023516483516483;3,6401713470518704
171000,0;7,43;-2,3694505494505496;3,1496057954395917
171900,0;7,43;-1,5235164835164834;2,3689865841531135
172800,0;-0,08;-0,4870329670329671;0,5725023793478717
173700,0;-0,08;-0,413846153846154;0,5246402919119306
174600,0;-0,08;-0,3136263736263737;0,45093208312310584
175500,0;-0,08;-0,1863736263736264;0,33471763836986157
176400,0;-1,23;-0,03208791208791212;0,03654993072356551
177300,0;-1,23;-0,027692307692307717;0,033626912299068334
178200,0;-1,23;-0,02153846153846156;0,029044616430411757
179100,0;-1,23;-0,013626373626373638;0,021779783615981478
180000,0;-1,3;-0,01318681318681317;0,020878156908535634
180900,0;-1,3;-0,020219780219780183;0,027642405179407976
181800,0;-1,3;-0,025494505494505444;0,031784530990033595
182700,0;-1,3;-0,02901098901098895;0,03426892140641385
183600,0;-1,31;0,29494505494505496;0,6729213006905614
184500,0;-1,31;0,5648351648351649;0,9114105720087028
185400,0;-1,31;0,7819780219780221;1,0652085386295167
186300,0;-1,31;0,9463736263736264;1,168256426014031
187200,0;-1,31;6,266813186813186;11,463212173441324
188100,0;-1,31;10,666373626373627;15,457613757528135
189000,0;-1,31;14,145054945054946;17,99896086744155
189900,0;-1,31;16,702857142857145;19,65908291415551
190800,0;-1,38;20,847912087912086;23,103700502799914
191700,0;-1,38;23,643296703296702;25,1641366447753
192600,0;-1,38;25,09824175824176;26,172448887508228
193500,0;-1,38;25,212747252747253;26,250159999512384
194400,0;1,09;24,118681318681315;25,485457894700737
195300,0;1,09;22,042197802197798;24,029420642417833
196200,0;1,09;18,657582417582418;21,445260787792023
197100,0;1,09;13,964835164835161;17,232731229872577
198000,0;40,59;7,487912087912086;9,258918777215667
198900,0;40,59;5,859120879120877;8,37472226864408
199800,0;40,59;3,869670329670328;7,147863855188322
200700,0;40,59;1,5195604395604392;5,347478917137567
201600,0;59,61;-1,4694505494505492;1,9136868698659755
202500,0;59,61;-1,8465934065934062;2,1680861228044965
203400,0;59,61;-2,1199999999999997;2,335246651443252
204300,0;59,61;-2,2896703296703294;2,433215135871856
205200,0;60,61;-2,487472527472527;2,565255522835083
206100,0;60,61;-2,405714285714285;2,5020079116069134
207000,0;60,61;-2,1762637362637363;2,315296403464886
207900,0;60,61;-1,7991208791208788;1,970329270933525
208800,0;57,0;-1,2043956043956041;1,3170966516332767
209700,0;57,0;-1,0290109890109886;1,2127612063344302
210600,0;57,0;-0,7969230769230764;1,0590077600742291
211500,0;57,0;-0,5081318681318676;0,8287741952224782
212400,0;54,89;0,6865934065934068;1,8376587669068876
213300,0;54,89;1,471868131868132;2,47218708320365
214200,0;54,89;2,1259340659340658;2,896462254154814
215100,0;54,89;2,6487912087912084;3,1953628259938784
216000,0;53,89;3,8738461538461544;4,358092090200329
216900,0;53,89;4,674945054945056;5,020307350893559
217800,0;53,89;5,183956043956046;5,399036357512664
218700,0;53,89;5,400879120879123;5,55259306482924
219600,0;54,42;6,170989010989013;6,299296460513342
220500,0;54,42;6,589670329670331;6,660558515889622
221400,0;54,42;6,58703296703297;6,65834419626212
222300,0;54,42;6,1630769230769245;6,292269779209963
223200,0;60,86;6,463736263736264;6,6692484103513765
224100,0;60,86;7,142857142857143;7,277670626209305
225000,0;60,86;7,351208791208791;7,454384185815994
225900,0;60,86;7,088791208791205;7,231108898186768
226800,0;67,18;6,446593406593405;6,633716133781254
227700,0;67,18;6,290769230769229;6,524639394692184
228600,0;67,18;5,787912087912083;6,159479352789152
229500,0;67,18;4,938021978021975;5,48734815221248
230400,0;73,59;3,22153846153846;4,271509971414958
231300,0;73,59;2,2307692307692295;3,886097838482249
232200,0;73,59;1,1204395604395596;3,40269161935228
233100,0;73,59;-0,10945054945054986;2,7704618702228996
234000,0;82,28;-2,223736263736263;2,8494664367840814
234900,0;82,28;-2,993186813186812;3,4902029549392473
235800,0;82,28;-3,563736263736262;3,8978894683780214
236700,0;82,28;-3,9353846153846135;4,141924178137002
237600,0;82,97;-4,875604395604395;5,031019675409644
238500,0;82,97;-5,382857142857143;5,4694902026535415
239400,0;82,97;-5,548131868131868;5,604950193058514
240300,0;82,97;-5,371428571428573;5,4599990607682125
241200,0;79,03;-5,170549450549452;5,263636989665451
242100,0;79,03;-5,180879120879123;5,271661417671294
243000,0;79,03;-4,882857142857144;5,03501266772017
243900,0;79,03;-4,276483516483518;4,515383676232814
244800,0;73,23;-4,26901098901099;4,505279524041057
245700,0;73,23;-4,694285714285717;4,903670655482067
246600,0;73,23;-4,787472527472528;4,986717357139867
247500,0;73,23;-4,548571428571429;4,770915624640191
248400,0;67,41;-4,085714285714285;4,296572575604409
249300,0;67,41;-4,168131868131868;4,352768497145649
250200,0;67,41;-4,028351648351649;4,257022403463452
251100,0;67,41;-3,666373626373627;3,998433988322724
252000,0;65,0;-3,984175824175825;4,37375623346153
252900,0;65,0;-4,300219780219781;4,670152361210828
253800,0;65,0;-4,296703296703296;4,666958049511205
254700,0;65,0;-3,973626373626373;4,363515402363863
255600,0;58,12;-4,710329670329669;5,457458786858257
256500,0;58,12;-5,956043956043954;6,55370554802826
257400,0;58,12;-6,803516483516482;7,204779040722971
258300,0;58,12;-7,252747252747252;7,527098395557895
259200,0;57,3;-9,218461538461538;9,699711864607641
260100,0;57,3;-10,592967032967032;10,936065246555685
261000,0;57,3;-11,268131868131867;11,494768709822205
261900,0;57,3;-11,243956043956045;11,475232638276406
262800,0;50,46;-9,265054945054946;10,292655584170635
263700,0;50,46;-7,848351648351649;9,652070058296117
264600,0;50,46;-6,091868131868133;8,793287358212659
265500,0;50,46;-3,995604395604396;7,643107838824299
266400,0;40,0;1,4378021978021978;9,025478892046074
267300,0;40,0;5,102197802197802;10,925121544826435
268200,0;40,0;8,376923076923076;12,378494533790322
269100,0;40,0;11,26197802197802;13,530181362136565
270000,0;25,48;15,724835164835165;16,372679714256947
270900,0;25,48;17,236263736263737;17,596955921190112
271800,0;25,48;17,710989010989014;17,96427897887275
272700,0;25,48;17,149010989010993;17,52860592406098
273600,0;35,0;17,181538461538462;17,56080177481538
274500,0;35,0;17,37010989010989;17,716770557140453
275400,0;35,0;16,45934065934066;16,950198546602063
276300,0;35,0;14,44923076923077;15,121427656110196
277200,0;57,73;12,190329670329673;12,419641288845249
278100,0;57,73;12,187252747252748;12,417203017154495
279000,0;57,73;11,44263736263736;11,812351966241053
279900,0;57,73;9,956483516483514;10,501508194491604
280800,0;72,65;8,088791208791209;8,39929026305657
281700,0;72,65;7,714945054945054;8,11471005216879
282600,0;72,65;6,867472527472529;7,429339360490495
283500,0;72,65;5,546373626373628;6,211905442838713
284400,0;85,02;3,4101098901098927;3,8679054160737087
285300,0;85,02;2,7602197802197823;3,530213366109254
286200,0;85,02;1,965494505494507;3,0671403619658517
287100,0;85,02;1,0259340659340668;2,4073892657655276
288000,0;91,47;-0,2668131868131865;1,4203764398106702
288900,0;91,47;-0,6773626373626372;1,5369875631347094
289800,0;91,47;-1,0562637362637364;1,6372561474331668
290700,0;91,47;-1,4035164835164837;1,7240359625019437
291600,0;94,2;-2,210989010989012;2,325403742170931
292500,0;94,2;-2,4848351648351663;2,582533043946763
293400,0;94,2;-2,5850549450549463;2,6704537211723194
294300,0;94,2;-2,5116483516483528;2,606346298104117
295200,0;91,61;-2,309450549450551;2,4127046213209766
296100,0;91,61;-2,3246153846153867;2,4230403131137477
297000,0;91,61;-2,215604395604398;2,3477313107960884
297900,0;91,61;-1,9824175824175854;2,1779112552850832
298800,0;90,03;-0,8140659340659364;2,254787499226186
299700,0;90,03;0,1002197802197787;2,488654254813234
300600,0;90,03;0,9687912087912082;2,6920747884608773
301500,0;90,03;1,791648351648352;2,871526887679563
302400,0;86,3;3,427252747252749;4,054800573679021
303300,0;86,3;4,300219780219783;4,766039316794481
304200,0;86,3;4,902417582417586;5,200281304028243
305100,0;86,3;5,233846153846158;5,4244623980346995
306000,0;85,96;6,232087912087916;6,382713433112192
306900,0;85,96;6,750989010989015;6,83544129462815
307800,0;85,96;6,83538461538462;6,90626889137688
308700,0;85,96;6,485274725274729;6,607488758394352
309600,0;92,11;9,327032967032967;11,046176853415078
310500,0;92,11;12,076043956043954;13,709764160383404
311400,0;92,11;13,921318681318677;15,238753987020164
312300,0;92,11;14,862857142857138;15,962581003950836
313200,0;98,62;16,406593406593405;17,38151132374385
314100,0;98,62;17,797142857142855;18,42428689083779
315000,0;98,62;18,176043956043955;18,698346389248105
315900,0;98,62;17,543296703296704;18,2383762069617
316800,0;105,73;13,307692307692308;16,35418828187368
317700,0;105,73;9,586153846153849;15,020861518875368
318600,0;105,73;5,441098901098903;13,380299285679637
319500,0;105,73;0,8725274725274754;11,299462773705617
320400,0;133,23;-6,942857142857139;11,723227546310108
321300,0;133,23;-10,480439560439557;14,092510922563235
322200,0;133,23;-13,366593406593406;15,763897490867038
323100,0;133,23;-15,601318681318682;16,945172294862157
324000,0;144,65;-17,656703296703295;18,082278404772236
324900,0;144,65;-17,225054945054946;17,768755421547375
325800,0;144,65;-15,812307692307693;16,70151881624036
326700,0;144,65;-13,418461538461536;14,717505798302813
327600,0;125,0;-10,72263736263736;11,760400089130057
328500,0;125,0;-9,955604395604395;11,17234497801121
329400,0;125,0;-8,526153846153846;9,984446365761562
330300,0;125,0;-6,434285714285717;7,931622849432584
331200,0;103,59;-4,475164835164837;4,644870620041327
332100,0;103,59;-5,014945054945057;5,120774430614064
333000,0;103,59;-5,230329670329673;5,298753844791465
333900,0;103,59;-5,121318681318684;5,209434488724062
334800,0;100,01;-5,050549450549453;5,139587432310011
335700,0;100,01;-5,145714285714288;5,214273924920188
336600,0;100,01;-4,934725274725277;5,047196352990544
337500,0;100,01;-4,41758241758242;4,612155066666164
338400,0;94,86;-4,328791208791209;4,501330287700998
339300,0;94,86;-4,603736263736263;4,750104587242641
340200,0;94,86;-4,563296703296701;4,714337786925195
341100,0;94,86;-4,207472527472525;4,387076007711272
342000,0;88,83;-3,9978021978021947;4,130767917681114
342900,0;88,83;-4,323516483516481;4,3942056835955645
343800,0;88,83;-4,3894505494505465;4,445633697726224
344700,0;88,83;-4,195604395604393;4,292678621046504
345600,0;86,08;-4,243076923076923;4,342769115408229
346500,0;86,08;-4,370329670329671;4,451403552784626
347400,0;86,08;-4,214725274725276;4,318193324730101
348300,0;86,08;-3,77626373626374;3,9185512105551994
349200,0;80,51;-2,944175824175829;3,0847798408746607
350100,0;80,51;-2,704615384615389;2,93481227285888
351000,0;80,51;-2,3230769230769273;2,6786860537134616
351900,0;80,51;-1,7995604395604432;2,2809152458989743
352800,0;77,01;-0,8729670329670355;1,6676561165530919
353700,0;77,01;-0,3863736263736276;1,5820580559220025
354600,0;77,01;0,12175824175824189;1,487422482358544
355500,0;77,01;0,651428571428573;1,3818939066479667
356400,0;73,21;1,8580219780219809;2,1720904500220364
357300,0;73,21;2,392307692307695;2,6731741911836324
358200,0;73,21;2,7553846153846178;2,9657616741222346
359100,0;73,21;2,947252747252749;3,109280154139071
360000,0;74,05;3,7591208791208803;4,024726778431754
360900,0;74,05;4,397142857142859;4,584555594602382
361800,0;74,05;4,7505494505494505;4,867015749686075
362700,0;74,05;4,81934065934066;4,920112047921527
363600,0;76,03;4,942417582417581;5,032073029513677
364500,0;76,03;5,029010989010987;5,099578665350946
365400,0;76,03;4,818021978021975;4,933481633252627
366300,0;76,03;4,309450549450546;4,508034423002372
367200,0;81,0;4,210109890109889;4,38487669036925
368100,0;81,0;4,46;4,61060830849455
369000,0;81,0;4,403736263736265;4,56075862448006
369900,0;81,0;4,041318681318684;4,225585682361013
370800,0;87,0;3,5507692307692333;3,6719400307934786
371700,0;87,0;3,64747252747253;3,7425433556915273
372600,0;87,0;3,540219780219783;3,6641555503875547
373500,0;87,0;3,229010989010992;3,426566645252796
374400,0;89,57;2,969670329670332;3,1692229897838344
375300,0;89,57;2,8591208791208804;3,079961080340185
376200,0;89,57;2,5584615384615383;2,8229564880340163
377100,0;89,57;2,067692307692306;2,343660297428702
378000,0;94,93;0,5982417582417545;1,7899928376880045
378900,0;94,93;-0,10527472527472916;2,075574372157976
379800,0;94,93;-0,7496703296703334;2,3063332536567827
380700,0;94,93;-1,3349450549450583;2,497512095399475
381600,0;96,28;-1,9534065934065945;2,731405198606454
382500,0;96,28;-2,2896703296703294;2,8966089811611764
383400,0;96,28;-2,5217582417582403;3,0053396923919706
384300,0;96,28;-2,649670329670327;3,063616096991198
385200,0;98,22;-2,031208791208789;3,071260912026782
386100,0;98,22;-1,1171428571428554;2,909904175001696
387000,0;98,22;-0,1632967032967022;2,7313805563468696
387900,0;98,22;0,830329670329671;2,532061590371744
388800,0;92,24;2,343736263736264;2,833177974624507
389700,0;92,24;2,8969230769230765;3,2476336552903167
390600,0;92,24;3,2784615384615368;3,5050463620328873
391500,0;92,24;3,488351648351646;3,638897409789721
392400,0;91,54;3,9116483516483482;3,986359112568629
393300,0;91,54;3,9914285714285684;4,052529283021107
394200,0;91,54;3,819999999999999;3,9089632371952
395100,0;91,54;3,397362637362637;3,5301641568571522
396000,0;96,41;3,3050549450549456;3,4072182051397735
396900,0;96,41;3,613846153846154;3,6858028036904393
397800,0;96,41;3,6815384615384614;3,7441042542464897
398700,0;96,41;3,5081318681318674;3,5928622259083314
399600,0;100,05;3,234725274725275;3,3148805911123453
400500,0;100,05;3,2567032967032974;3,3310847544044333
401400,0;100,05;3,0940659340659353;3,20923706885337
402300,0;100,05;2,7468131868131884;2,932177365468212
403200,0;102,97;1,6228571428571437;2,456442079982286
404100,0;102,97;0,8621978021978023;2,365338648709087
405000,0;102,97;0,07978021978021937;2,267814094944905
405900,0;102,97;-0,7243956043956052;2,1630000533447156
406800,0;107,38;-2,0606593406593405;2,6312529919588337
407700,0;107,38;-2,6551648351648347;3,07434983745782
408600,0;107,38;-3,089450549450549;3,361313273569859
409500,0;107,38;-3,3635164835164826;3,530423814174766
410400,0;108,45;-4,2553846153846155;4,3961431231221715
411300,0;108,45;-4,692747252747252;4,792097929310561
412200,0;108,45;-4,816703296703297;4,898500817230743
413100,0;108,45;-4,627252747252746;4,734912611220764
414000,0;103,96;-4,028131868131866;4,206047538656201
414900,0;103,96;-3,822417582417581;4,075050416551418
415800,0;103,96;-3,418021978021977;3,804408374100114
416700,0;103,96;-2,8149450549450545;3,360550168632725
417600,0;100,09;-3,083956043956045;3,7397991170512688
418500,0;100,09;-3,5712087912087926;4,2146796270860705
419400,0;100,09;-3,766373626373627;4,390505636437535
420300,0;100,09;-3,6694505494505503;4,304084524000848
421200,0;94,19;-3,8804395604395605;4,552014487832381
422100,0;94,19;-4,607032967032967;5,077554428497934
423000,0;94,19;-5,071208791208791;5,386514976285094
423900,0;94,19;-5,272967032967034;5,515413832487074
424800,0;94,92;-5,482637362637363;5,668410214422943
425700,0;94,92;-5,2725274725274724;5,506971106627559
426600,0;94,92;-4,738901098901097;5,073919488359957
427500,0;94,92;-3,88175824175824;4,2877335475002365
428400,0;86,8;-3,2378021978021962;3,365466401936602
429300,0;86,8;-3,43010989010989;3,538830206546964
430200,0;86,8;-3,3879120879120888;3,5015243933068754
431100,0;86,8;-3,1112087912087927;3,2462941396345544
432000,0;82,25;-3,0114285714285725;3,120220652946988
432900,0;82,25;-3,308571428571429;3,3671021551293814
433800,0;82,25;-3,4026373626373623;3,4415682918826853
434700,0;82,25;-3,2936263736263727;3,355118936330436
435600,0;80,2;-2,9815384615384604;3,094296241598278
436500,0;80,2;-2,7817582417582396;2,9558006854839998
437400,0;80,2;-2,4239560439560415;2,689995472305786
438300,0;80,2;-1,9081318681318649;2,252248449199836
439200,0;76,13;-1,0259340659340623;1,4783878953883367
440100,0;76,13;-0,6465934065934038;1,3582549135771234
441000,0;76,13;-0,23340659340659164;1,2139509557955441
441900,0;76,13;0,21362637362637424;1,0354189044499347
442800,0;73,01;0,7617582417582398;0,86183316845919
443700,0;73,01;0,8525274725274695;0,9238069228844441
444600,0;73,01;0,8973626373626336;0,9529327202015694
445500,0;73,01;0,8962637362637319;0,9522295026100682
446400,0;73,01;1,6786813186813148;2,175191709794557
447300,0;73,01;2,2769230769230737;2,766923219492022
448200,0;73,01;2,6909890109890084;3,1112628320758127
449100,0;73,01;2,920879120879119;3,28690369457882
450000,0;74,59;3,890989010989011;4,4173405388194205
450900,0;74,59;4,765934065934067;5,153766484267501
451800,0;74,59;5,33736263736264;5,582530099129994
452700,0;74,59;5,605274725274729;5,772598845918317
453600,0;75,1;6,074725274725279;6,176855477485583
454500,0;75,1;6,234945054945059;6,305120121265715
455400,0;75,1;6,018681318681321;6,13135583366146
456300,0;75,1;5,425934065934068;5,627654701196357
457200,0;81,39;5,125274725274726;5,2703850878620795
458100,0;81,39;5,304395604395603;5,425804087874901
459000,0;81,39;5,133846153846152;5,277926579098932
459900,0;81,39;4,613626373626371;4,798795254794256
460800,0;88,4;4,156483516483514;4,236874150137403
461700,0;88,4;4,359340659340658;4,4016647491719025
462600,0;88,4;4,297802197802198;4,3523334442866854
463500,0;88,4;3,9718681318681326;4,08112289726297
464400,0;92,23;3,214065934065934;3,449506096195847
465300,0;92,23;2,809010989010989;3,2033822270075256
466200,0;92,23;2,251648351648351;2,8299327254846953
467100,0;92,23;1,5419780219780213;2,267085557070338
468000,0;97,3;0,16043956043956006;1,6522843549896609
468900,0;97,3;-0,5068131868131878;1,881394054881539
469800,0;97,3;-1,12835164835165;2,0721430749533036
470700,0;97,3;-1,7041758241758265;2,234377673927038
471600,0;100,43;-2,5863736263736294;2,72706191104395
472500,0;100,43;-2,882637362637366;2,9662589751557973
473400,0;100,43;-3,005714285714288;3,060136581500229
474300,0;100,43;-2,9556043956043965;3,0222669365721884
475200,0;99,16;-2,397362637362636;2,719406986637777
